record_id,Unnamed: 0,title,abstract,label_included,label_abstract_screening,duplicate_record_id,atd
14,13,Primary care guidelines on consultation practices: the effectiveness of computerized versus paperbased versions. A cluster randomized controlled trial among newly qualified primary care physicians.,"Objective: To compare the effects of computerized and paper-based versions of guidelines on recently qualified physicians' consultation practices.  Methods: Two arm cluster randomized controlled trial. Physicians were randomized to receive computerized or textbook-based versions of the same guidelines for a 4-week study period. Physicians' compliance with guideline recommendations about laboratory, radiological, physical and other examinations, procedures, nonpharmacologic and pharmacologic treatments, physiotherapy, and referrals were measured by case note review.  Results: There were 139 recently qualified physicians working in 96 primary healthcare centers in Finland who participated in the study. Data on 4,633 patient encounters were abstracted, of which 3,484 were suitable for further analysis. Physicians' compliance with guidelines was high (over 80% for use of laboratory, radiology, physical examinations, and referrals). There were no significant differences in physicians' consultation practices in any of the measured outcomes between the computerized and textbook group.  Conclusion: Guidelines are a useful source of information for recently qualified physicians working in primary care. However, the method of presentation of the guidelines (electronic or paper) does not have an effect on guideline use or their impact on decisions. Other factors should be considered when choosing the method of presentation of guidelines, such as information-seeking time, ease of use during the consultation, ability to update, production costs, and the physicians' own preferences.",1,1,,189.0
65,64,Randomized trial to improve prescribing safety in ambulatory elderly patients.,"OBJECTIVES: To determine whether a computerized tool that alerted pharmacists when patients aged 65 and older were newly prescribed potentially inappropriate medications was effective in decreasing the proportion of patients dispensed these medications.  DESIGN: Prospective, randomized trial.  SETTING: U.S. health maintenance organization.  PARTICIPANTS: All 59,680 health plan members aged 65 and older were randomized to intervention (n=29,840) or usual care (n=29,840). Pharmacists received alerts on all patients randomized to intervention who were newly prescribed a targeted medication.  INTERVENTION: Prescription and age information were linked to alert pharmacists when a patient aged 65 and older was newly prescribed one of 11 medications that are potentially inappropriate in older people.  MEASUREMENTS: Physicians and pharmacists collaborated to develop the targeted medication list, indications for medication use for which an intervention should occur, intervention guidelines and scripts, and to implement the intervention.  RESULTS: Over the 1-year study, 543 (1.8%) intervention group patients aged 65 and older were newly dispensed prescriptions for targeted medications, compared with 644 (2.2%) usual care group patients (P=.002). For medication use indications in which an intervention should occur, dispensings of amitriptyline (P<.001) and diazepam (P=.02) were reduced.  CONCLUSIONS: This study demonstrated the effectiveness of a computerized pharmacy alert system plus collaboration between healthcare professionals in decreasing potentially inappropriate medication dispensings in elderly patients. Coupling data available from information systems with the knowledge and skills of physicians and pharmacists can improve prescribing safety in patients aged 65 and older.",1,1,,195.0
71,70,Redesigning the ‘choice architecture’of hospital prescription charts: a mixed methods study incorporating in situ simulation testing.,"Objectives To incorporate behavioural insights into the user-centred design of an inpatient prescription chart (Imperial Drug Chart Evaluation and Adoption Study, IDEAS chart) and to determine whether changes in the content and design of prescription charts could influence prescribing behaviour and reduce prescribing errors.  Design A mixed-methods approach was taken in the development phase of the project""; in situ simulation was used to evaluate the effectiveness of the newly developed IDEAS prescription chart.  Setting A London teaching hospital.  Interventions/methods A multimodal approach comprising (1) an exploratory phase consisting of chart reviews, focus groups and user insight gathering (2) the iterative design of the IDEAS prescription chart and finally (3) testing of final chart with prescribers using in situ simulation.  Results Substantial variation was seen between existing inpatient prescription charts used across 15 different UK hospitals. Review of 40 completed prescription charts from one hospital demonstrated a number of frequent prescribing errors including illegibility, and difficulty in identifying prescribers. Insights from focus groups and direct observations were translated into the design of IDEAS chart. In situ simulation testing revealed significant improvements in prescribing on the IDEAS chart compared with the prescription chart currently in use in the study hospital. Medication orders on the IDEAS chart were significantly more likely to include correct dose entries (164/164 vs 166/174; p=0.0046) as well as prescriber's printed name (163/164 vs 0/174; p<0.0001) and contact number (137/164 vs 55/174; p<0.0001). Antiinfective indication (28/28 vs 17/29; p<0.0001) and duration (26/28 vs 15/29;"" p<0.0001) were more likely to be completed using the IDEAS chart.  Conclusions In a simulated context, the IDEAS prescription chart significantly reduced a number of common prescribing errors including dosing errors and illegibility. Positive behavioural change was seen without prior education or support, suggesting that some common prescription writing errors are potentially rectifiable simply through changes in the content and design of prescription charts.  This is an Open Access article distributed in accordance with the Creative Commons Attribution Non Commercial (CC BY-NC 4.0) license, which permits others to distribute, remix, adapt, build upon this work non-commercially, and license their derivative works on different terms, provided the original work is properly cited and the use is non-commercial. See: http://creativecommons.org/licenses/by-nc/4.0/",1,1,,200.0
27,26,A computerized intervention to decrease the use of calcium channel blockers in hypertension.,"Objective To determine whether a computer-assisted reminder would alter prescribing habits for the treatment of hypertension in accordance with current clinical guidelines in a general internal medicine clinic.  Design A randomized trial.  Setting The General Internal Medicine Clinic of the Veterans Affairs Puget Sound Health Care System, Seattle Division.  Patients/Participants Clinic providers were randomized to a control group (n=35) or intervention group (n=36). We targeted the providers of patients being treated for hypertension with calcium channel blockers, a class of drug not recommended for initial therapy.  Intervention An automated computer query identified eligible patients and their providers. A guideline reminder was placed in the charts of patients of intervention providers"";"" the charts of patients of control providers received no reminder.  Measurements and main results During the 5-month study period, 346 patients were seen by the 36 primary care providers (staff physicians, nurse practitioners, residents, and fellows) in the intervention group, and 373 patients were seen by the 35 providers in the control group. Intervention providers changed 39 patients (11.3%) to other medications during the study period, compared with 1 patient (<1.0%) of control providers (p<.0001). For patients whose therapy was unchanged, providers noted angina in 23.1%, indications other than those for hypertension in 9.5%, intolerable adverse effects with first-line therapy in 13.9%, and inadequte control with first-line therapy in 13.9%. Of those patients without provider-indicated contraindications, 23.6% were switched from calcium channel blockers to first-line agents during the intervention period.  Conclusions The use of a computerized, clinic-based intervention increased compliance with guidelines in the treatment of primary hypertension in general, and decreased the use of calcium channel blockers for the treatment of hypertension in particular.",1,1,,202.0
40,39,Priming Hand Hygiene Compliance in Clinical Environments,"Introduction: Effective hand hygiene is the single most important procedure in preventing hospital-acquired infections. Traditional information/education-based interventions have shown only modest benefits on compliance. This study set out to investigate whether priming via olfactory and visual cues influences hand hygiene compliance. Method: Randomized controlled trial set in a surgical intensive care unit (SICU) at a teaching hospital in Miami, Florida. The primary outcome data involved observations—a mix of health professionals and service users were observed entering the SICU by 2 trained observers and their hand hygiene compliance was independently verified. Interventions included either an olfactory prime (clean, citrus smell) or visual prime (male or female eyes). The primary outcome measure was hand hygiene compliance (HHC) measured by the visitor using the hand gel dispenser. Results: At a 5% level there was significant evidence that a clean, citrus smell significantly improves HHC (46.9% vs. 15.0%, p = .0001). Compared to the control group, a significant improvement in HHC was seen when a picture of “male eyes” was placed over the hand gel dispenser (33.3% vs. 15.0%, p < .038). No significant improvement in HHC was seen when a picture of female eyes was placed over the same hand gel dispenser (10.0% vs. 15.0%, p = .626). Conclusions: This is one of the first studies to demonstrate that priming can influence HHC in a clinical setting. The findings suggest that priming interventions could be used to change other behaviors relevant to public health. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",1,1,,205.0
37,36,The efficacy of visual cues to improve hand hygiene compliance,"BACKGROUND: Guidelines governing healthcare workers' (HCW) hand hygiene (HH) behavior are well established. Despite known hazards of healthcare-associated infection to both HCW and patients, hand hygiene compliance (HHC) rates remain dismally low. To evaluate a potential solution to this ongoing challenge, we used a simulated patient encounter in an actual hospital room to test the efficacy of individual HH triggers. METHODS: One hundred fifty HCW (75 physicians and 75 nurses) participated in this study and were randomly assigned to one of five equal-size groups. Each participant performed a focused physical examination on a standardized patient and was expected to maintain HH before and after the examination. Using two rooms on a medical-surgical unit in a tertiary care teaching hospital, various cues were employed, and the impact on pre- and postexamination HHC was recorded. In the control group, the hand sanitizer dispenser was in its usual location (Baseline). In one group, the dispenser was relocated to direct line of sight (Line-of-Sight) on entering the room""; in another, flashing lights were affixed to the dispenser in its usual location (Baseline & Flicker); and in a third group, the dispenser was relocated to the line of sight, and flashing lights were attached (Line-of-Sight & Flicker). In the last group, a large warning sign (Warning Sign) was affixed to the door, informing the healthcare provider that the room was under electronic surveillance, and failure to perform HHC would trigger an alarm. Data were analyzed using a generalized linear model to perform a repeated measures logistic regression;"" P<0.05 was considered statistically significant. RESULTS: In the control group (Baseline), pre- and postexamination HHC rates were 36.7% and 33.3%, respectively. All interventions improved HHC preintervention compared with baseline (Line-of-Sight=53.3%, Baseline & Flicker=60%, Line-of-Sight & Flicker=66%, Warning Sign=93.3%), but only the Line-of-Sight & Flicker and the Warning Sign produced statistically significant increased pre-examination HHC (P=0.022 and P<0.001, respectively). Only the Warning Sign produced statistically significant increased HHC postexamination (P<0.001). CONCLUSIONS: Visual cues can improve HHC, but their efficacy varies. A warning sign informing of a surveillance system with subsequent reporting of noncompliance resulted in the most significant improvement in HHC. Using a standardized patient in an actual hospital room was a helpful tool in assessing the impact of various interventions designed to improve HHC and patient safety.",1,1,,206.0
74,73,Improving quality improvement using achievable benchmarks for physician feedback: a randomized controlled trial.,"Context Performance feedback and benchmarking, common tools for health care improvement, are rarely studied in randomized trials. Achievable Benchmarks of Care (ABCs) are standards of excellence attained by top performers in a peer group and are easily and reproducibly calculated from existing performance data.  Objective To evaluate the effectiveness of using achievable benchmarks to enhance typical physician performance feedback and improve care.  Design Group-randomized controlled trial conducted in December 1996, with follow-up through 1998.  Setting and Participants Seventy community physicians and 2978 fee-for-service Medicare patients with diabetes mellitus who were part of the Ambulatory Care Quality Improvement Project in Alabama.  Intervention Physicians were randomly assigned to receive a multimodal improvement intervention, including chart review and physician-specific feedback (comparison group""; n = 35) or an identical intervention plus achievable benchmark feedback (experimental group; n = 35).  Main Outcome Measure Preintervention (1994-1995) to postintervention (1997-1998) changes in the proportion of patients receiving influenza vaccination; foot examination;"" and each of 3 blood tests measuring glucose control, cholesterol level, and triglyceride level, compared between the 2 groups.  Results The proportion of patients who received influenza vaccine improved from 40% to 58% in the experimental group (P<.001) vs from 40% to 46% in the comparison group (P = .02). Odds ratios (ORs) for patients of achievable benchmark physicians vs comparison physicians who received appropriate care after the intervention, adjusted for preintervention care and nesting of patients within physicians, were 1.57 (95% confidence interval [CI], 1.26-1.96) for influenza vaccination, 1.33 (95% CI, 1.05-1.69) for foot examination, and 1.33 (95% CI, 1.04-1.69) for long-term glucose control measurement. For serum cholesterol and triglycerides, the achievable benchmark effect was statistically significant only after additional adjustment for physician characteristics (OR, 1.40 [95% CI, 1.08-1.82] and OR, 1.40 [95% CI, 1.09-1.79], respectively).  Conclusion Use of achievable benchmarks significantly enhances the effectiveness of physician performance feedback in the setting of a multimodal quality improvement intervention.",1,1,,211.0
79,78,Format change of a laboratory test order form affects physician behavior,"PURPOSE: Our study was designed to find whether a change in physician ordering of laboratory testing could be obtained by the simple strategy of changing the set-up of the check-box laboratory order form that is embedded in a computerized medical record. METHODS: This prospective intervention study was undertaken in Maccabi Healthcare Services, a Preferred Provider Organization that has used a computerized medical record since 1992. We examined data from 865 primary healthcare physicians over 3 years. In May 2005 we changed the order form and reduced the number of tests that can be ordered using a check-box form from 51 to 26. Twenty-seven tests were removed from the form and two tests were added. The total number of laboratory test orders and the median rate of test orders per visit to physician during each of the study periods were calculated separately for each test. RESULTS: Tests that were added to the computerized laboratory order form showed an increase of 60.7% in the first year and a further 90% increase in the following year. For the unchanged tests the percentage changes over the same periods were +18.4% and -22.4%. For the deleted tests the change was -27% and -19.2% for the respective years. CONCLUSIONS: Changes in format of laboratory test order forms can change physician test ordering and may be useful together with other interventions to improve appropriateness of laboratory testing. A thoughtfully built test ordering form can reinforce clinical guidelines for the performance of some preventive testing and follow-up.",1,1,,216.0
60,59,An electronic medical record-based intervention to improve quality of care for gastro-esophageal reflux disease (GERD) and atypical presentations of GERD.,"Background Gastro-esophageal reflux disease (GERD) is common in primary care but is often underdiagnosed and untreated. GERD can also present with atypical symptoms like chronic cough and asthma, and physicians may be unaware of this presentation. We aimed to implement and evaluate an intervention to improve diagnosis and treatment for GERD and atypical GERD in primary care. Method This was a randomised controlled trial in primary care office practice using a national network of US practices (the Medical Quality Improvement Consortium – MQIC) that share the same electronic medical record (EMR). Thirteen offices with 53 providers were randomised to the intervention of EMRbased prompts and education, and 14 offices with 66 providers were randomised to the control group totalling over 67 000 patients and examining outcomes of GERD diagnosis and appropriate treatment. Results Among patients who did not have GERD at baseline, new diagnoses of GERD increased significantly in the intervention group (3.1%) versus the control group (2.3%) (P<0.01). This remained significant after controlling for clustering with an odds of diagnosis of 1.33 (95% CI 1.13–1.56) for the intervention group. For patients with atypical symptoms, those in the intervention group had both higher odds of being diagnosed with GERD (OR 2.02, 95% CI 1.41–2.88) and of being treated for GERD (OR 1.40, 95% CI 1.08–1.83) than those in the control group. Conclusions GERD diagnosis and treatment in primary care, particularly among patients with atypical symptoms, can be improved through the use of an EMR-based tool incorporating decision support and education. However, significant room for improvement exists in use of appropriate treatment.",1,1,,218.0
45,44,Improved perioperative antibiotic use and reduced surgical wound infections through use of computer decision analysis.,"A prospective study was performed over a two-year period to determine whether computer-generated reminders of perioperative antibiotic use could improve prescribing habits and reduce postoperative wound infections. During the first year, baseline patterns of antibiotic use and postoperative infection rates were established. During the second year, computer-generated reminders regarding perioperative antibiotic use were placed in the patient's medical record prior to surgery and patterns of antibiotic use and postoperative wound infections monitored.  Hospitalized patients undergoing non-emergency surgery from June to November 1985 (3,263 patients), and from June to November 1986 (3,568) were monitored with respect to indications for perioperative antibiotic use, timing of antibiotic use and postoperative infectious complications. Perioperative antibiotic use was considered advisable for 1,621 (50%) patients in the 1985 sample and for 1,830 (51%) patients in the 1986 sample. Among these patients, antibiotics were given within two hours before the surgical incision in 638 (40%) of the 1985 sample and 1,070 (58%) of the 1986 sample (p<0.001). Overall, postoperative wound infections were detected in 28 (1.8%) of 1,621 patients in 1985 compared with 16 (0.9%) of 1,830 such patients in 1986 (p<0.03).  We conclude that computer-generated reminders of perioperative antibiotic use improved prescribing habits with a concurrent decline in postoperative wound infections.",1,1,,221.0
81,80,"Can computer-generated evidence-based care suggestions enhance evidence-based management of asthma and chronic obstructive pulmonary disease? A randomized, controlled trial.","Objective. Translation of evidence-based guidelines into clinical practice has been inconsistent. We performed a randomized, controlled trial of guideline-based care suggestions delivered to physicians when writing orders on computer workstations.  Study Setting. Inner-city academic general internal medicine practice.  Study Design. Randomized, controlled trial of 246 physicians (25 percent faculty general internists, 75 percent internal medicine residents) and 20 outpatient pharmacists. We enrolled 706 of their primary care patients with asthma or chronic obstructive pulmonary disease. Care suggestions concerning drugs and monitoring were delivered to a random half of the physicians and pharmacists when writing orders or filling prescriptions using computer workstations. A 2 × 2 factorial randomization of practice sessions and pharmacists resulted in four groups of patients: physician intervention, pharmacist intervention, both interventions, and controls.  Data Extraction/Collection Methods. Adherence to the guidelines and clinical activity was assessed using patients' electronic medical records. Health-related quality of life, medication adherence, and satisfaction with care were assessed using telephone questionnaires.  Principal Findings. During their year in the study, patients made an average of five scheduled primary care visits. There were no differences between groups in adherence to the care suggestions, generic or condition-specific quality of life, satisfaction with physicians or pharmacists, medication compliance, emergency department visits, or hospitalizations. Physicians receiving the intervention had significantly higher total health care costs. Physician attitudes toward guidelines were mixed.  Conclusions. Care suggestions shown to physicians and pharmacists on computer workstations had no effect on the delivery or outcomes of care for patients with reactive airways disease.",1,1,,227.0
67,66,Improving hand hygiene behaviour of nurses using action planning: a pilot study in the intensive care unit and surgical ward,"Compliance with hand hygiene guidelines by hospital physicians and nurses is universally low and there is a need to apply powerful intervention methods from social sciences in order to improve compliance. One method is the formation of implementation intentions (or action planning) in which concrete 'if then' plans are formulated to link an environmental cue with performance of an intended behavioural action. This pilot study explored the practicality and effects of action planning on the hand hygiene behaviour (HHB) of nurses in an ICU and surgical ward of a university teaching hospital. A pre-post test design was used, and 17 nurses were invited to participate. A trained researcher observed HHB of nurses before and three weeks after the intervention in which action plans were formulated. Frequencies were calculated and logistic regression analysis was performed to assess changes in HHB. Of the 17 participants, 10 (seven in surgical ward, three in ICU) had complete data and were included in the analyses. In total, 283 potential moments for hand hygiene were identified, 142 in the surgical ward and 141 in the ICU. HHB increased from 9.3% at baseline to 25.4% post intervention (odds ratio: 3.3""; confidence interval: 1.7-6.5;"" P<0.001). Although this was a small scale study, the results show promise for the use of action planning to improve the HHB of nurses in the short term. Action planning has shown success in closing the intention-behaviour gap in other fields, and its use for improving HHB in healthcare should be further investigated.",1,1,,232.0
64,63,Effects of computerized guidelines for managing heart disease in primary care,"BACKGROUND: Electronic information systems have been proposed as one means to reduce medical errors of commission (doing the wrong thing) and omission (not providing indicated care). OBJECTIVE: To assess the effects of computer-based cardiac care suggestions. DESIGN: A randomized, controlled trial targeting primary care physicians and pharmacists. SUBJECTS: A total of 706 outpatients with heart failure and/or ischemic heart disease. INTERVENTIONS: Evidence-based cardiac care suggestions, approved by a panel of local cardiologists and general internists, were displayed to physicians and pharmacists as they cared for enrolled patients. MEASUREMENTS: Adherence with the care suggestions, generic and condition-specific quality of life, acute exacerbations of their cardiac disease, medication compliance, health care costs, satisfaction with care, and physicians' attitudes toward guidelines. RESULTS: Subjects were followed for 1 year during which they made 3,419 primary care visits and were eligible for 2,609 separate cardiac care suggestions. The intervention had no effect on physicians' adherence to the care suggestions (23% for intervention patients vs 22% for controls). There were no intervention-control differences in quality of life, medication compliance, health care utilization, costs, or satisfaction with care. Physicians viewed guidelines as providing helpful information but constraining their practice and not helpful in making decisions for individual patients. CONCLUSIONS: Care suggestions generated by a sophisticated electronic medical record system failed to improve adherence to accepted practice guidelines or outcomes for patients with heart disease. Future studies must weigh the benefits and costs of different (and perhaps more Draconian) methods of affecting clinician behavior.",1,1,,239.0
18,17,Patient and physician reminders to promote colorectal cancer screening: a randomized controlled trial.,"Background  Screening reduces colorectal cancer mortality, but effective screening tests remain underused. Systematic reminders to patients and physicians could increase screening rates  Methods  We conducted a randomized controlled trial of patient and physician reminders in 11 ambulatory health care centers. Participants included 21 860 patients aged 50 to 80 years who were overdue for colorectal cancer screening and 110 primary care physicians. Patients were randomly assigned to receive mailings containing an educational pamphlet, fecal occult blood test kit, and instructions for direct scheduling of flexible sigmoidoscopy or colonoscopy. Physicians were randomly assigned to receive electronic reminders during office visits with patients overdue for screening. The primary outcome was receipt of fecal occult blood testing, flexible sigmoidoscopy, or colonoscopy over 15 months, and the secondary outcome was detection of colorectal adenomas.  Results  Screening rates were higher for patients who received mailings compared with those who did not (44.0% vs 38.1%""; P < .001). The effect increased with age: +3.7% for ages 50 to 59 years; +7.3% for ages 60 to 69 years; and +10.1% for ages 70 to 80 years (P = .01 for trend). Screening rates were similar among patients of physicians receiving electronic reminders and the control group (41.9% vs 40.2%; P = .47). However, electronic reminders tended to increase screening rates among patients with 3 or more primary care visits (59.5% vs 52.7%; P = .07). Detection of adenomas tended to increase with patient mailings (5.7% vs 5.2%; P = .10) and physician reminders (6.0% vs 4.9%;"" P = .09).  Conclusions  Mailed reminders to patients are an effective tool to promote colorectal cancer screening, and electronic reminders to physicians may increase screening among adults who have more frequent primary care visits.",1,1,,241.0
78,77,Impact of computerized decision support on blood pressure management and control: a randomized controlled trial.,"BACKGROUND We conducted a cluster randomized controlled trial to examine the effectiveness of computerized decision support (CDS) designed to improve hypertension care and outcomes in a racially diverse sample of primary care patients.  METHODS We randomized 2,027 adult patients receiving hypertension care in 14 primary care practices to either 18 months of their physicians receiving CDS for each hypertensive patient or to usual care without computerized support for the control group. We assessed prescribing of guideline-recommended drug therapy and levels of blood pressure control for patients in each group and examined if the effects of the intervention differed by patients’ race/ethnicity using interaction terms.  MEASUREMENTS AND MAIN RESULTS Rates of blood pressure control were 42% at baseline and 46% at the outcome visit with no significant differences between groups. After adjustment for patients’ demographic and clinical characteristics, number of prior visits, and levels of baseline blood pressure control, there were no differences between intervention groups in the odds of outcome blood pressure control. The use of CDS to providers significantly improved Joint National Committee (JNC) guideline adherent medication prescribing compared to usual care (7% versus 5%, P?<?0.001);"" the effects of the intervention remained after multivariable adjustment (odds ratio [OR] 1.39 [CI, 1.13–1.72]) and the effects of the intervention did not differ by patients’ race and ethnicity.  CONCLUSIONS CDS improved appropriate medication prescribing with no improvement in disparities in care and overall blood pressure control. Future work focusing on improvement of these interventions and the study of other practical interventions to reduce disparities in hypertension-related outcomes is needed.",1,1,,246.0
53,52,Enhancing mammography referral in primary care,"Background.This 1-year randomized trial tested the efficacy of behavioral techniques for increasing mammography referrals by primary care physicians in small, community practices.  Methods.Sixty-one practices were randomly assigned to one of three conditions: (1) education-only control, (2) education plus cue enhancement using mammography chart stickers, and (3) education plus cue enhancement plus feedback and token rewards. Quarterly chart audits of a defined sample (N= 11,716) of women patients 50 years of age or older were conducted to document mammography referrals, completions, and compliance.  Results.Referral and completion rates increased from baseline to first quarter and gradually declined thereafter. Overall, these rates were higher in the cuing conditions than in the control condition. In contrast, compliance rates in both experimental conditions increased over the year while remaining static in the control condition, demonstrating a strong and continuing effect for cue enhancement. Compliance increases were greatest for physicians who were older, nonwhite, with a second speciality, in solo practice, not members of the AMA, not residency trained, and not board certified.  Conclusions.Chart stickers can significantly increase mammography utilization in small, community practices. These practices are an efficient route to reaching large numbers of older women in need of mammography screening.",1,1,,247.0
28,27,Using ‘nudge’principles for order set design: a before and after evaluation of an electronic prescribing template in critical care,"Objective Computerised order sets have the potential to reduce clinical variation and improve patient safety but the effect is variable. We sought to evaluate the impact of changes to the design of an order set on the delivery of chlorhexidine mouthwash and hydroxyethyl starch (HES) to patients in the intensive care unit.  Methods The study was conducted at University Hospitals Bristol NHS Foundation Trust, UK. Our intensive care unit uses a clinical information system (CIS). All drugs and fluids are prescribed with the CIS and drug and fluid charts are stored within a database. Chlorhexidine mouthwash was added as a default prescription to the prescribing template in January 2010. HES was removed from the prescribing template in April 2009. Both interventions were available to prescribe manually throughout the study period. We conducted a database review of all patients eligible for each intervention before and after changes to the configuration of choices within the prescribing system.  Results 2231 ventilated patients were identified as appropriate for treatment with chlorhexidine, 591 before the intervention and 1640 after. 55.3% were prescribed chlorhexidine before the change and 90.4% after (p<0.001). 6199 patients were considered in the HES intervention, 2177 before the intervention and 4022 after. The mean volume of HES infused per patient fell from 630 mL to 20 mL after the change (p<0.001) and the percentage of patients receiving HES fell from 54.1% to 3.1% (p<0.001). These results were well sustained with time.  Conclusions The presentation of choices within an electronic prescribing system influenced the delivery of evidence-based interventions in a predictable way and the effect was well sustained. This approach has the potential to enhance the effectiveness of computerised order sets.",1,1,,252.0
43,42,A sustainable strategy to prevent misuse of antibiotics for acute respiratory infections,"Backgrounds Over 50% of antibiotics prescriptions are for outpatients with acute respiratory infections (ARI). Many of them are not needed and thus contribute both avoidable adverse events and pressures toward the development of bacterial resistance. Could a clinical decision support system (CDSS), interposed at the time of electronic prescription, adjust antibiotics utilization toward consensus treatment guidelines for ARI?  Methods This is a retrospective comparison of pre- (2002) and post-intervention (2003–2006) periods at two comprehensive health care systems (intervention and control). The intervention was a CDSS that targeted fluoroquinolone and azithromycin""; other antibiotics remained unrestricted. 7000 outpatients visits flagged by an ARI case-finding algorithm were reviewed for congruence with the guidelines (antibiotic prescribed-when-warranted or not-prescribed-when-unwarranted).  Results 3831 patients satisfied the case definitions for one or more ARI: pneumonia (537), bronchitis (2931), sinusitis (717) and non-specific ARI (145). All patients with pneumonia received antibiotics. The relative risk (RR) of congruent prescribing was 2.57 (95% CI?=?(1.865 to 3.540) in favor of the intervention site for the antibiotics targeted by the CDSS;"" congruence did not change for other antibiotics (adjusted RR?=?1.18 (95% CI?=?(0.691 to 2.011)). The proportion of unwarranted prescriptions of the targeted antibiotics decreased from 22% to 3%, pre vs. post-intervention (p<0.0001).  Conclusions A CDSS interposed at the time of e-prescription nearly extinguished unwarranted use targeted antibiotics for ARI for four years. This intervention highlights a path toward sustainable antibiotics stewardship for outpatients with ARI.",1,1,,262.0
69,68,"Point-of-care electronic prompts: an effective means of increasing compliance, demonstrating quality, and improving outcome","BACKGROUND: Incentives based on quality indicators such as the Surgical Care Improvement Project core measures (SCIP 1) encourage implementation of evidence-based guidelines consistently into clinical practice. Information systems with point-of-care electronic prompts (POCEPs) can facilitate adoption of processes and benchmark performance. We evaluated the effectiveness of POCEPs on rates of antibiotic administration within 60 minutes of surgical incision and effect on outcome in a prospective observational trial. METHODS: SCIP 1 compliance and the corresponding outcome variable (surgical site infection [SSI]) were examined prospectively over 2 consecutive 6-month periods before (A) and after (B) POCEPs implementation at a regional health system. Secondary analysis extended the observation to two 12-month periods (A' and B'). A 2-year (C and D) sustainability phase followed. RESULTS: The 19,744 procedures included 9127 and 10,617 procedures before (A) and after (B) POCEPs implementation, respectively. POCEPs increased compliance with SCIP indicators in period B by 31% (95% CI, 30.0%-32.2%) from 62% to 92% (P 95% with mean SSI rates lower for all periods compared with pre-POCEPs SSI rates (0.8%, 0.7%, and 0.5% vs 1.1%"";"" P 30% and were associated with a 0.4% absolute risk reduction in the incidence of SSI. POCEPs may be useful to modulate provider behavior and demonstrate intraoperative quality and value.",1,1,,265.0
56,55,Impact of decision support in electronic medical records on lipid management in primary care.,"Electronic decision-support tools may help to improve management of hyperlipidemia and other chronic diseases. This study examined the impact of lipid management tools integrated into an electronic medical record (EMR) in primary care practices. This randomized controlled trial was conducted in a national network of physicians who use an outpatient EMR. Adult primary care physicians were randomized by office to receive an electronic form that was embedded in the EMR. The form contained prompts regarding suboptimal care based on Adult Treatment Panel-III (ATP-III) guidelines, as well as reporting tools to identify patients outside of office visits whose lipid management was suboptimal. All active patients, ages 20–79 years, whose physicians participated in the study, were categorized as high, moderate, or low cardiovascular risk, and the proportion who were tested for hyperlipidemia, at lipid goal, and on lipid-lowering medications if not at goal were measured according to ATP-III guidelines. A total of 105 physicians from 25 offices and 64,150 patients were included in the study.  Outcomes improved for most measures from before to 1 year after the intervention (November 1, 2005 to October 31, 2006). However, after controlling for confounding variables and for clustering in multilevel modeling, only up-to-date lipid testing for high-risk patients was statistically better in the intervention group as compared to the control group (adjusted odds ratio 15.0, P?<?0.05).  This study showed few differences in quality of lipid management after implementing an EMR-based disease management intervention in primary care settings. Future studies may need to examine more comprehensive interventions that include office staff in a team approach to care. (Population Health Management 2009"";""12:221–226)",1,1,,271.0
72,71,Electronic alerts to prevent venous thromboembolism among hospitalized patients,"BACKGROUND Prophylaxis against deep-vein thrombosis in hospitalized patients remains underused. We hypothesized that the use of a computer-alert program to encourage prophylaxis might reduce the frequency of deep-vein thrombosis among high-risk hospitalized patients.  METHODS We developed a computer program linked to the patient database to identify consecutive hospitalized patients at risk for deep-vein thrombosis in the absence of prophylaxis. The program used medical-record numbers to randomly assign 1255 eligible patients to an intervention group, in which the responsible physician was alerted to a patient's risk of deep-vein thrombosis, and 1251 patients to a control group, in which no alert was issued. The physician was required to acknowledge the alert and could then withhold or order prophylaxis, including graduated compression stockings, pneumatic compression boots, unfractionated heparin, low-molecular-weight heparin, or warfarin. The primary end point was clinically diagnosed, objectively confirmed deep-vein thrombosis or pulmonary embolism at 90 days.  RESULTS More patients in the intervention group than in the control group received mechanical prophylaxis (10.0 percent vs. 1.5 percent, P<0.001) or pharmacologic prophylaxis (23.6 percent vs. 13.0 percent, P<0.001). The primary end point occurred in 61 patients (4.9 percent) in the intervention group, as compared with 103 (8.2 percent) in the control group""; the Kaplan–Meier estimates of the likelihood of freedom from deep-vein thrombosis or pulmonary embolism at 90 days were 94.1 percent (95 percent confidence interval, 92.5 to 95.4 percent) and 90.6 percent (95 percent confidence interval, 88.7 to 92.2 percent), respectively (P<0.001). The computer alert reduced the risk of deep-vein thrombosis or pulmonary embolism at 90 days by 41 percent (hazard ratio, 0.59; 95 percent confidence interval, 0.43 to 0.81;"" P=0.001).  CONCLUSIONS The institution of a computer-alert program increased physicians' use of prophylaxis and markedly reduced the rates of deep-vein thrombosis and pulmonary embolism among hospitalized patients at risk.",1,1,,275.0
