,record_id,title,abstract,year,label_included,duplicate_record_id
424,425,Analysis of the Timing System Error of the Constellation Automatic Navigation,"System integrated clock (SIC) plays an important role in implementing the high-accuracy constellation automatic time synchronization and information exchange. In the establishment of SIC, error and noise are unavoidably introduced. In the paper, various error sources in the process are analyzed at first, and then an error-reduction method under the model of two-way plus common view time comparison is put forward and analyzed. Theory research and simulation experiment show that the constellation time synchronization error is below 10 seconds.",2007,0,
425,426,Formal guides for experimentally verifying complex software-implemented fault tolerance mechanisms,"Describes a framework allowing the experimental verification of complex software-implemented fault-tolerance algorithms and mechanisms (FTAMs). This framework takes into account two of the most important aspects which are increasingly required in newly-developed fault-tolerant systems: the considerations of COTS (commercial off-the-shelf) based architectures and the compliance with severe safety certification procedures. The strategy proposed shows how a rigorous FTAM specification, based on a multiple-viewpoint architectural description, may help to mechanically monitor the verification of its implementation under real conditions. The proposed strategy has been instantiated using two mechanized techniques: model checking and fault injection. The preliminary conclusions of the application of this automated approach to a small part of a commercial fault-tolerant system help us clarify its usage and its suitability for validating complex dependable systems",2001,0,
426,427,An improved fault locating system of distribution network based on fuzzy identification,"Fault locating system, which is designed for the fast power recovery, is very important in the economical operating of the distribution network. But, for the uncertainty of the fault information, the incorrect conclusion may be obtained by the traditional fault location calculation, so the most fault locating system can not be employed in the distribution network. In this paper, an improved fault locating system is proposed, which is composed of the fault signal acquisition unit and the fault location analysis center. Fuzzy identification is employed in the fault location analysis center to deal with the uncertainty of fault information. The failure and mistake rates of indicator action are used as the fuzzy parameters to calculate the fuzzy difference of the fault sequence and the standard fault set. The fault indicator is the primary device of fault information acquisition. The radio frequency and GPRS technology construct the communication channel of fault signal acquisition unit, which cuts down the construction cost and also ensures the obtaining accuracy of the fault information. The fault location system is working on the distribution network and operating well. With the accurate fault location, power supply recovers fast. The loss of power failure is reduced effectively.",2010,0,
427,428,"Pattern recognition-a technique for induction machines rotor fault detection ""eccentricity and broken bar fault""","A pattern recognition technique based on Bayes minimum error classifier is developed to detect broken rotor bar faults and static eccentricity in induction motors at the steady state. The proposed algorithm uses stator currents as input without any other sensors. First, rotor speed is estimated from stator currents, then appropriate features are extracted. The produced feature vector is normalized and fed to the trained Bayes minimum error classifier to determine if motor is healthy or has incipient faults (broken bar fault, static eccentricity or both). Only number of poles and rotor slots are needed as pre-knowledge information. Theoretical approach together with experimental results derived from a 3 hp AC induction motor show the strength of this method. In order to cover many different motor load conditions data are derived from 10% to 130% of the rated load for both a healthy induction motor and an induction motor with a rotor having 4 broken bars and/or static eccentricity.",2001,0,
428,429,Sinogram-based motion correction of PET images using optical motion tracking system and list-mode data acquisition,"A head motion during brain imaging has been recognized as a source of image degradation and introduces distortion in positron emission tomography (PET) image. There are several techniques to correct the motion artifact, but these techniques cannot correct the motion during scanning. The aim of this study is to develop a sinogram-based motion correction (SBMC) method to correct directly the head motion during PET scanning using a motion tracking system and list-mode data acquisition. This method is a rebinning procedure by which the lines of response (LOR) are geometrically transformed according to the current values of the six-dimensional motion data. Michelogram was recomposed using rebinned LOR and motion corrected sinogram was generated. In the motion corrected image, the blurring artifact due to motion was reduced by SBMC method.",2002,0,
429,430,Multi-Layer Immune Model for Fault Diagnosis,"Inspired by the multi-layer defense mechanism and incorporates the feedback mechanism in the nature immune system, the paper proposes a multi-layer immune model for fault diagnosis. In the multi-layer model, inherent immune layer direct recognition of known fault that could not cause influence to other nodes; propagation immune layer adopt the structure of the B- lymphocyte network to construct the fault propagation network for the fault localization; Adaptive immune layer learn the unknown fault pattern. Simulation results show that the multilayer immune diagnosis system has the properties of recognition, learning and memory.",2008,0,
430,431,Bit error rate of a digital radio eavesdropper on computer CRT monitors,"An eavesdropper on computer CRT (cathode ray tube) monitors can be used to intercept video information. Its anti-noise performance is analyzed in this paper. Baseband transmission models of digital signals are established according to the operating principle of the eavesdropper. The relationship between the eavesdropper's bit error rate and some parameters, such as intercept distance, superposition times and noise power, is discussed under the circumstances of ISI and ISI-freedom. Good agreement is obtained between experimental results and theoretical analysis.",2004,0,
431,432,High Continuous Availability Digital Information System Based on Stratus Fault-Tolerant Server,"With the construction of harmonious society, health improvement and the rapid development of information technology, People put forward higher requirements for the hospital. Hospital information system as an online services system requires continuous operation. Server system is the key to support hospital operations. System paralyzed accident caused by Server system failure is also not uncommon. Aiming at the problem of insufficient reliability of the traditional Cluster cluster server system, The article made a in-depth technical analysis on the performance of the Stratus fault-tolerant server. Combing with the characteristics of hospital information system, it proposed the digital hospital information system structure based on Stratus fault-tolerant server and explored and analyzed the economic and technical advantages of the program. The application effect demonstrates that the program is of the economic good and can realize continuous availability.",2010,0,
432,433,Estimation of Defects Based on Defect Decay Model: ED^{3}M,"An accurate prediction of the number of defects in a software product during system testing contributes not only to the management of the system testing process but also to the estimation of the product's required maintenance. Here, a new approach called ED<sup>3</sup>M is presented that computes an estimate of the total number of defects in an ongoing testing process. ED<sup>3</sup>M is based on estimation theory. Unlike many existing approaches the technique presented here does not depend on historical data from previous projects or any assumptions about the requirements and/or testers' productivity. It is a completely automated approach that relies only on the data collected during an ongoing testing process. This is a key advantage of the ED<sup>3</sup>M approach, as it makes it widely applicable in different testing environments. Here, the ED<sup>3</sup>M approach has been evaluated using five data sets from large industrial projects and two data sets from the literature. In addition, a performance analysis has been conducted using simulated data sets to explore its behavior using different models for the input data. The results are very promising; they indicate the ED<sup>3</sup>M approach provides accurate estimates with as fast or better convergence time in comparison to well-known alternative techniques, while only using defect data as the input.",2008,0,
433,434,A fault tolerant approach to microprocessor design,"We propose a fault-tolerant approach to reliable microprocessor design. Our approach, based on the use of an online checker component in the processor pipeline, provides significant resistance to core processor design errors and operational faults such as supply voltage noise and energetic particle strikes. We show through cycle-accurate simulation and timing analysis of a physical checker design that our approach preserves system performance while keeping area overheads and power demands low. Furthermore, analyses suggest that the checker is a fairly simple state machine that can be formally verified, scaled in performance, and reused. Further simulation analyses show virtually no performance impacts when our simple checker design is coupled with a high-performance microprocessor model. Timing analyses indicate that a fully synthesized unpipelined 4-wide checker component in 0.25 m technology is capable of checking Alpha instructions at 288 MHz. Physical analyses also confirm that costs are quite modest; our prototype checker requires less than 6% the area and 1.5% the power of an Alpha 21264 processor in the same technology. Additional improvements to the checker component are described which allow for improved detection of design, fabrication and operational faults.",2001,0,
434,435,Tolerating faults while maximizing reward,"The imprecise computation (IC) model is a general scheduling framework that is capable of expressing the precision vs. timeliness tradeoff involved in many current real-time applications. In that model, each task comprises mandatory and optional parts. While allowing greater scheduling flexibility, the mandatory parts in the IC model still have hard deadlines, and hence they must be completed before the task's deadline, even in the presence of faults. In this paper, we address fault-tolerant (FT) scheduling issues for IC tasks. First, we propose two recovery schemes, namely immediate recovery and delayed recovery. These schemes can be readily applied to provide fault tolerance to the mandatory parts by scheduling the optional parts appropriately for recovery operations. After deriving the necessary and sufficient conditions for both schemes, we consider the FT-optimality problem, i.e. generating a schedule which is FT and whose reward is maximum among all possible FT schedules. For immediate recovery, we present and prove the correctness of an efficient FT-optimal scheduling algorithm. For delayed recovery, we show that the FT-optimality problem is NP-hard, and thus is intractable",2000,0,
435,436,Incorporating fault tolerance in analog-to-digital converters (ADCs),The reliability of ADCs used in highly critical systems can be increased by applying a two-step procedure starting with sensitivity analysis followed by redesign. The sensitivity analysis is used to identify the most sensitive blocks which could then be redesigned for better reliability by incorporating fault tolerance. This paper illustrates the steps involved in incorporating fault tolerance in an ADC. Two redesign techniques to improve the reliability of a circuit are presented. Novel selective node resizing algorithms for increased tolerance against -particle induced transients are discussed.,2002,0,
436,437,Multiwave interaction analysis of a coaxial Bragg structure with a localized defect introduced in sinusoidal corrugations,"A multiwave interaction formulation is presented to investigate the effects of a localized defect on the reflective spectrum of a coaxial Bragg structure with sinusoidal corrugations. Good agreement has been achieved between the theoretical results obtained by the present formulation and those simulated by the software HFSS, which confirms the validity and the significance of the multiwave interaction formulation. It is found that, the localized defect creates defected eigenmodes within each reflective band gap of the initial standard Bragg structure, which the parameter can be controlled by the location of the localized defect.",2009,0,
437,438,Coupled field-circuit-mechanical model of an electromagnetic actuator operating in error actuated control system,"An algorithm of coupled field-circuit simulation of the dynamics of an electromagnetic linear actuator operating in error actuated control system is presented. The software consists of three main parts: (a) numerical model of the actuator dynamics which includes equations of a transient electromagnetic field in a non-linear conducting and moving medium, (b) discrete model of electric circuit and (c) optimization solver. Numerical implementation is based on the finite elements. The influence of the PID controller settings on the actuator operation is shown. In order to find optimal parameters of the system the genetic algorithm is applied. The simultaneous optimization of both: actuator structure and regulator settings has been carried out.",2008,0,
438,439,A comprehensive evaluation of capture-recapture models for estimating software defect content,"An important requirement to control the inspection of software artifacts is to be able to decide, based on more objective information, whether the inspection can stop or whether it should continue to achieve a suitable level of artifact quality. A prediction of the number of remaining defects in an inspected artifact can be used for decision making. Several studies in software engineering have considered capture-recapture models to make a prediction. However, few studies compare the actual number of remaining defects to the one predicted by a capture-recapture model on real software engineering artifacts. The authors focus on traditional inspections and estimate, based on actual inspections data, the degree of accuracy of relevant state-of-the-art capture-recapture models for which statistical estimators exist. In order to assess their robustness, we look at the impact of the number of inspectors and the number of actual defects on the estimators' accuracy based on actual inspection data. Our results show that models are strongly affected by the number of inspectors, and therefore one must consider this factor before using capture-recapture models. When the number of inspectors is too small, no model is sufficiently accurate and underestimation may be substantial. In addition, some models perform better than others in a large number of conditions and plausible reasons are discussed. Based on our analyses, we recommend using a model taking into account that defects have different probabilities of being detected and the corresponding Jackknife Estimator. Furthermore, we calibrate the prediction models based on their relative error, as previously computed on other inspections. We identified theoretical limitations to this approach which were then confirmed by the data",2000,0,
439,440,Implementing a reflective fault-tolerant CORBA system,"The use of reflection is becoming popular today for the implementation of non-functional mechanisms such as fault tolerance. The main benefits of reflection are separation of concerns between the application and the mechanisms and transparency from the application programmer point of view. Unfortunately, metaobject protocols (MOPs) available today are not satisfactory with respect to necessary features needed for implementing fault tolerance mechanisms. Previously, we proposed a specialised MOP based on Corba, well adapted for such mechanisms (M.-O. Killijian and J.C. Fabre, 1998). We deliberately focus on the implementation of this metaobject protocol using compile-time reflection and its use for implementing distributed fault tolerance. We present the design and the implementation of a fault-tolerant Corba system using this metaobject together with some preliminary experimental results. From the lessons learnt from this work, we briefly address the benefits of reflection in other layers of a system for dependability issues",2000,0,
440,441,The Optimized Combination of Fault Location Technology Based on Traveling Wave Principle,"The accuracy and the reliability of modern D-type double-ended and A-type single-ended traveling wave fault location principles used for transmission lines is comprehensively evaluated. Based on the evaluation, this paper presents the idea of optimized combination of location based on these two traveling wave principles, and successfully applies the idea in actual fault analysis of transient traveling waves. Compared with the traveling wave location schemes based on D-type or A-type principle alone, this scheme has the greatest advantages of utilizing the A-type traveling wave principle to verify and correct the location results obtained with the D-type traveling wave principle, so that both the location reliability and accuracy are enhanced. Practical applications showed that the optimized combination of traveling wave location schemes is feasible, and the location precision is improved significantly.",2009,0,
441,442,Autonomous cooperation technique to achieve fault tolerance in service oriented community system,"The advancement of mobile telecommunication and wireless technologies is required to provide local but familiar services in daily life, which has not been satisfied through the global services on the Internet. In retail business under evolving market, users request access to unknown but appropriate services based on their preference and situation, and retailers need to be aware of the current requirements of the majority of consumers in specific local trade areas. Because of the transience of the requirements of the users in their trade-areas, the services require being temporary and having the time limit. Therefore the areas of the services need to become narrower with the time. The concept of the service oriented community has been proposed to satisfy both the users and the retailers requirements. It consists of members in the specified area based on services, and they cooperate with each other in order to get mutual benefits. For realization of the service oriented community, the systems require flexibility for the effective provision of the services and fault tolerance for the stable service. In the service oriented community system, the Time Distance has been introduced as the efficient measure of the distance between the users and the retailers. The Time Distance Oriented Service System architecture has been proposed to satisfy these requirements for flexible and stable services, where the nodes are autonomously distribute services and reduce the service area based on the time distance. Here autonomous cooperation technique for achieving fault tolerance is proposed in order to satisfy the requirement of high service availability.",2002,0,
442,443,A fault-tolerant approach to network security,"Summary form only given. The increasing use of the Internet, especially for internal and business-to-business applications has resulted in the need for increased security for all networked systems to avoid unauthorized access and use. A failure of network security can effectively close the business, its availability is vital to operations. Vital functions such as firewalls and VPNs must remain in operation without loss of time for fallover, without loss of data and must be able to be placed even at remote locations where support personnel may not be readily available. Network firewalls are the first, and often are the only, line of defense against an attack. However, the firewall can be a double-edged sword. In operation, the firewall protects the network from everything from Denial of Service attacks to the entry of known viruses and unauthorized intrusion. If the firewall falls, there are generally only two options: Leave the network open to all or shut down access by anyone. The default condition is to close everything off, but this can be as disastrous as leaving the network open. Due to the importance of the firewall, most leading firewall software provides some method of establishing a form of fail-over redundancy for high availability. Yet in most cases this means some form of clustering using a secondary system as a backup with specialty software to detect and respond to a failure of the primary firewall. Such a clustered approach introduces additional complexity when establishing and configuring the firewall and additional complexity when upgrading. It also adds dramatically to the cost, not only in the hardware for the firewall, but in additional software copies and in the expertise for clustering support software required to establish and maintain the cluster. The approach we will discuss examines the creation of network security based on a hardware approach to fault tolerance. This approach will dramatically reduce the system complexity, simultaneously eliminating the need for special clustering software and special expertise for configuring the system for the kind of continuous availability that is the objective of the network security application. In addition, because the hardware approach is something that is designed in from the inception of the system, there are additional advantages. The fault tolerance is not an afterthought, but rather the purpose of the hardware, meaning that the system can be made to function very smoothly with very little administration. Failure of a part of the system is seamlessly recovered by the redundant elements, without loss of data in memory or loss of state for the system. In sum, this paper discusses the ability to create network security that reaches the standard of being continuously available, what is often referred to as the ""Holy Grail of reliability,"" 99.999% uptime",2001,0,
443,444,Research of error correction of LEO satellite orbit prediction for vehicle-borne tracking and position device,"Vehicle-borne tracking and position device is used to track LEO satellite. Because of the absence of the target which might be caused by cloud or zenith blind zone, the forecasting data will be used to acquire the target. While orbit prediction has serious errors, the target is always missed. Meanwhile, in its application to the vehicle-borne tracking and position device, due to the base of instability in the tracking process, it will result in significant difference between predicting data and tracking data, so the target will be not tracked rapidly. We applied tracking data to predict satellite orbits by improving Laplace method, and then corrected the error between Predicted data and actual measured data by interpolation method of Lagrange which improves the accuracy of prediction values. The testing data shows the accuracy of predicted data ranging from 3' to 10' for both azimuth and elevation when extrapolated satellite orbit to 7 seconds time.",2010,0,
444,445,Exploiting Mobile Agents for Structured Distributed Software-Implemented Fault Injection,"Embedded distributed real-time systems are traditionally used in safety-critical application areas such as avionics, healthcare, and the automotive sector. Assuring dependability under faulty conditions by means of fault tolerance mechanisms is a major concern in safety-critical systems. From a validation perspective, Software-Implemented Fault Injection (SWIFI) is an approved means for testing fault tolerance mechanisms. In recent work, we have introduced the concept of using mobile agents for distributed SWIFI in time-driven real-time systems. This paper presents a prototypical implementation of the agent platform for the OSEKtime real-time operating system and the FlexRay communication system. It is further shown, how to implement fault injection experiments by means of mobile agents in a structured manner following a classification of faults in terms of domain, persistence, and perception. Based on experiments conducted on ARM-based platforms, selected results are described in detail to demonstrate the potential of mobile agent based fault injection.",2006,0,
445,446,Analytical approach to internal fault simulation in power transformers based on fault-related incremental currents,"A new method for simulating faulted transformers is presented in this paper. Unlike other methods proposed in the literature, this method uses the data obtained from any sound transformer simulation to obtain the damaged condition by simply adding a set of calculated currents. These currents are obtained from the definition of the fault. The model is fully based on determining the incremental values exhibited by the currents in phases and lines from the prefault to the postfault condition. As a consequence, data obtained from simulation of the sound transformer may be readily used to define the damaged condition. The model is described for light and severe faults, introducing this latter feature as a further add-on feature to the low-level faults simulation. The technique avoids the use of complex routines and procedures devoted to specially simulate the internal fault. Of prompt application to relay testing, the proposed analytical model also gives an insight into the fault nature by means of the investigation of symmetrical components. In contrast with its low complexity, the method has shown to present large accuracy for simulating the fault performance.",2006,0,
446,447,Automated Bug Neighborhood Analysis for Identifying Incomplete Bug Fixes,"Although many static-analysis techniques have been developed for automatically detecting bugs, such as null dereferences, fewer automated approaches have been presented for analyzing whether and how such bugs are fixed. Attempted bug fixes may be incomplete in that a related manifestation of the bug remains unfixed. In this paper, we characterize the completeness of attempted bug fixes that involve the flow of invalid values from one program point to another, such as null dereferences, in Java programs. Our characterization is based on the definition of a bug neighborhood, which is a scope of flows of invalid values. We present an automated analysis that, given two versions P and P' of a program, identifies the bugs in P that have been fixed in P', and classifies each fix as complete or incomplete. We implemented our technique for null-dereference bugs and conducted empirical studies using open-source projects. Our results indicate that, for the projects we studied, many bug fixes are not complete, and thus, may cause failures in subsequent executions of the program.",2010,0,
447,448,Applying FIRMAMENT to test the SCTP communication protocol under network faults,"How to apply a fault injector to evaluate the dependability of a network protocol implementation is the main focus of this paper. In the last years, we have been developing FIRMAMENT, a tool to inject faults directly into messages that pass through the kernel protocol stack. SCTP is a promising new protocol over IP that, due its enhanced reliability, is competing with TCP where dependability has to be guaranteed. Using FIRMAMENT we evaluate the error coverage and the performance degradation of SCTP under faults. Performing a complete fault injection campaign over a third party software give us a deep insight about the additional test strategies that are needed to reach significant dependability measures.",2009,0,
448,449,Performance Evaluation of Probe-Send Fault-tolerant Network-on-chip Router,"With increasing reliability concerns for current and next generation VLSI technologies, fault-tolerance is fast becoming an integral part of system-on-chip and multi-core architectures. Another trend for such architectures is network-on-chip (NoC) becoming a standard for on-chip global communication. In an earlier work, a generic fault-tolerant routing algorithm in the context of NoCs has been presented. The proposed routing algorithm works in two phases, namely path exploration (PE) and normal communication. This paper presents fundamental insights into various novel PE approaches, their feasibility and performance trade-offs for k-ary 2-cube NoCs. The dependence of the normal communication phase on the probability of finding paths and their quality in the first phase emphasizes the PE's significance. One major contribution of this work is the investigation of application of constrained randomness to PE for optimizing the quality of paths. Another contribution is the proposed use of merging of traffic to reduce the reconfiguration time by a large amount (73.8% on an average).",2007,0,
449,450,Impact of Error Characteristics of an Indoor 802.11g WLAN on TCP Retransmissions,"In this paper we present the results of extensive measurements made over an experimental wired-to-wireless testbed, which consisted of a TCP protocol combined with a real-world indoor IEEE 802.11g WLAN. We investigated the effects of signal attenuation due to client distance from the AP on the 802.11 frame error rates (FER) and consequently on the segment loss rates and retransmission behavior of TCP at the sender in the fixed network. Specifically, we experimented with different modulation schemes belonging to the OFDM 802.11g PHY in order to gauge differences in performance between them, comparing real-world FERs calculated from actual frame captures against SNR, for both the forward and reverse WLAN channel directions. We also present real-world distributions of frame retransmissions made over the WLAN by the AP, with useful findings. Our results confirm that the reverse channel of a WLAN possesses a higher FER than the forward channel, and poses a greater threat to TCP's retransmission mechanism.",2008,0,
450,451,Statistical feature representations for automatic wood defects recognition research and applications,"In this paper, we introduce the non-negative matrix factorization (NMF) to decompose the wood images and structure the feature spaces. Local binary pattern (LBP) is used to extract the original spatial local structure features, such as curly edges, etc. and they have better luminance adaptability. Simultaneously, dual-tree complex wavelet transform (DTCWT) is used to extract the energy based statistical features from different directions and frequencies and they can maintain better time-frequency localized characteristics and finite data redundancy. We integrate the features together to choose the proper features to describe the discrepancies between sound woods and defects and then propose an automatic detection system for wood defects recognition. After many cross experiments, we received a better identification rate of more than 90% with good research values and potential applications.",2009,0,
451,452,Error concealment for stereoscopic images using mode selection,"In this paper, a novel error concealment (EC) method for compressed stereoscopic image pairs is presented, which contains a new binocular EC mode and an improved monocular EC mode. The proposed algorithm selects appropriate EC mode to conceal the error block (EB) in the stereoscopic image according to the local characteristic of the EB. The experimental results demonstrate that the proposed scheme has good subjective and objective EC performance in stereoscopic images as compared to monocular mode.",2010,0,
452,453,Fault tolerance of CNC software based on artificial neural network,"This paper proposes an efficient method for realizing the fault tolerance of CNC software with the introduction of artificial neural network (ANN) to the design filed of CNC software. In addition, function aspects (velocity, acceleration, chord error, real time, prediction accuracy) from the experiment on Non-Uniform Rational B-Spline (NURBS) interpolator based on ANN were evaluated in detail. Our experimental results showed that the NURBS interpolation based on ANN not only meet the requirements of function aspects, but also can realize fault tolerance technology, which may provide a new strategy in the improvement of the reliability of CNC software.",2010,0,
453,454,PMSG Wind Turbine Performance Analysis During Short Circuit Faults,"Due to the increasing price of fossil fuels and the security concerns of the nuclear energy, electricity generation using wind turbines has recently attracted significant attention after a period of neglect. Among different types of wind turbine generators, PM synchronous generators (PMSG) offer better performance due to higher efficiency and less maintenance since they do not have rotor current and could be used without a gear box. In addition, the utilization of a double conversion results in higher flexibility compared with other wind turbine systems. This paper develops the model of a PMSG wind turbine and then simulates short circuits to evaluate the performance of the system during short circuit fault. Since PMSG wind turbine systems use a double conversion converter, this paper develops two methods for controlling the converter, a new protection method for capacitor over voltage is also evaluated in this paper.",2007,0,
454,455,A novel fault diagnosis algorithm for K-connected distributed clusters,"In this paper, we propose an on-line two phase (TPD) fault diagnosis algorithm for distributed clusters that follows an arbitrary network topology with connectivity k. Intermediate nodes communicate heartbeat messages between different source destination pairs. The algorithm addresses a realistic fault model considering crash and value faults in the cluster nodes. The algorithm is shown to produce a time complexity of O(l) and message complexity of O(n. e) respectively. The algorithm has been simulated using discrete event simulation techniques and the results show that the algorithm is feasible for large distributed clusters.",2010,0,
455,456,The effect of the time window width of correlation method on single-ended modern traveling wave based fault location principles,"In the technique of single-ended modern traveling wave based fault location principles for transmission lines, traveling wave correlation method is a classical algorithm applied to detect the fault reflected surge. But in actual application, the lack of an effective way to choose the time window results in the limitation of correlation method - the time window width affects the correlation coefficient value which is an important indicator to show the similarity of the waveforms. This paper presents a new conception called optimal time window width of correlation method, and analyzes different factors probably affecting the width by means of EMTP-ATP and Matlab applied to simulations. Further more, the basic idea of new correlation method based on multi-time-window is proposed, which could be applied to improve the reliability of fault location technique.",2008,0,
456,457,Hierarchical application aware error detection and recovery,"Proposed is a four-tired approach to develop and integrate detection and recovery support at different levels of the system hierarchy. The proposed mechanisms exploit support provided by (i) embedded hardware, (ii) operating system, (iii) compiler, and (iv) application.",2004,0,
457,458,A Statistical Approach for Estimating the Correlation between Lightning and Faults in Power Distribution Systems,"The paper deals with the subject of the source-identification of transient voltage disturbances in distribution system buses. In particular, a statistical procedure is proposed for the evaluation of the probability that a lightning flash detected by a lightning location system (LLS) could cause a fault and, therefore, relay interventions, generally associated with voltage dips. The proposed procedure is based on the coordinated use of the information provided by the LLS and the availability of an advanced simulation tool for the accurate simulation of lightning-induced voltages on complex power systems, namely the LIOV-EMTP code. The uncertainty levels of the stroke location and of the peak current estimations provided by the LLS are discussed and their influence on the lightning-fault correlation is analyzed",2006,0,
458,459,Fault-tolerant five-phase permanent magnet motor drives,"In this paper, a control strategy that provides fault tolerance to five-phase permanent magnet motors is introduced. In this scheme, the five-phase permanent magnet (PM) motor continues operating safely under loss of up to two phases without any additional hardware connections. This feature is very important in traction and propulsion applications where high reliability is of major importance. The five-phase PM motors with sinusoidal and quasi-rectangular back-EMFs have been considered. To obtain the new set of phase currents to be applied to the motor during fault in stator phases or inverter legs, the torque producing MMF by the stator is kept constant under healthy and faulty conditions for both cases. Simulation and experimental results are provided to verify that the five-phase motor continues operating continuously and steadily under faulty conditions.",2004,0,
459,460,"Performance of Multicode DS/CDMA With Noncoherent <formula formulatype=""inline""> <img src=""/images/tex/964.gif"" alt=""M""> </formula>-ary Orthogonal Modulation in the Presence of Timing Errors","This paper derives an accurate approximation to the bit error rate (BER) of multicode direct-sequence code-division multiple access (DS/CDMA) with noncoherent <i>M</i>-ary modulation in wideband fading channels when timing errors are made at the receiver employing equal-gain combining (EGC). This reflects the practical scenario where the path delays are estimated imperfectly, leading to synchronization errors between the correlation receivers and the received signals. The analysis can be applied to any type of a fading distribution for both independent and correlated diversity branches. It is shown that the derived analytical expressions are in close agreement with the Monte Carlo system simulations, particularly in the case of small timing errors.",2008,0,
460,461,Fault tolerance as an aspect using JReplica,"Reliability and availability are very important trends in the development process of distributed systems. In order to improve these features, object replication mechanisms have been introduced. Programming replication policies for a given application is not an easy task, and this is the reason why transparency for the programmer has been one of the most important properties offered by all replication models. However, this transparency for the programmer is not always desirable. In this paper we present a replication model, JReplica, based on Aspect Oriented Programming (AOP). JReplica allows the separated specification of the replication code from the functional behaviour of objects, providing not only a high degree of transparency, as done by previous models, but also the possibility for programmers to introduce new behaviour to specify different fault tolerance requirements. Moreover, the replication aspect has been introduced at design time, and in this way, UML has been extended in order to consider replication issues separately when designing fault tolerance systems",2001,0,
461,462,A novel transmission line test and fault location methodology using pseudorandom binary sequences,"A novel pulse echo test methodology, using pseudorandom binary sequence (PRBS) excitation, is presented in this paper as an alternative to time domain reflectometry (TDR) for transmission line fault location and identification. The essential feature of this scheme is the cross correlation (CCR) of the fault response echo with the PRBS test input stimulus input which results in a unique signature for identification of the fault type, if any, or load termination present as well as its distance from the point of test stimulus injection. This fault identification method can used in a number of key industrial applications incorporating printed circuit boards, overhead transmission lines and underground cables in inaccessible locations which rely on a pathway for power transfer or signal propagation. As an improved method PRBS fault identification can be performed over several cycles at low amplitude levels online to reject normal signal traffic and extraneous noise pickup for the purpose of multiple fault coverage, resolution and identification. In this paper a high frequency co-axial transmission line model is presented for transmission line behavioural simulation with PRBS stimulus injection under known load terminations to mimic fault conditions encountered in practice for proof of concept. Simulation results, for known resistive fault terminations, with measured CCR response demonstrate the effectiveness of the PRBS test method in fault type identification and location. Key experimental test results are also presented for a co-axial cable, under laboratory controlled conditions, which substantiates the accuracy of PRBS diagnostic CCR method of fault recognition and location using a range of resistive fault terminations. The accuracy of the method is further validated through theoretical calculation via known co-axial cable parameters, fault resistance terminations and link distances in transmission line experimental testing.",2008,0,
462,463,Lightweight Fault-Tolerance Mechanism for Distributed Mobile Agent-Based Monitoring,"Thanks to asynchronous and dynamic natures of mobile agents, a certain number of mobile agent-based monitoring mechanisms have actively been developed to monitor large scale and dynamic distributed networked systems adaptively and efficiently. Among them, some mechanisms attempt to adapt to dynamic changes in various aspects such as network traffic patterns, resource addition and deletion, network topology and so on. However, failures of some domain managers are very critical to providing correct, real-time and efficient monitoring functionality in a large-scale mobile agent-based distributed monitoring system. In this paper, we present a novel fault- tolerance mechanism to have the following advantageous features appropriate for large-scale and dynamic hierarchical mobile agent-based monitoring organizations. It supports fast failure detection functionality with low failure-free overhead by each domain manager transmitting heart-beat messages to its immediate higher-level manager. Also, it minimizes the number of non-faulty monitoring managers affected by failures of domain managers. Moreover, it allows consistent failure detection actions to be performed continuously in case of agent creation, migration and termination, and is able to execute consistent takeover actions even in concurrent failures of domain managers.",2009,0,
463,464,A Superstring Galaxy Associative Memory Model with Expecting Fault-Tolerant Fields,"The synthesis problems of associative memory models are not better solved until now. Learning from the idea of superstring theory, a design method of superstring galaxy associative memory model with expecting fault-tolerant field is proposed by making the sphere mapping and giving the algorithm of galaxy covering. The method better solves a difficult synthesis problem of associative memory models. The superstring galaxy associative memory model designed by the method can have expecting fault-tolerant fields of the samples.",2009,0,
464,465,A Model-based Simulation Approach to Error Analysis of IT Services,"Utility computing environments provide on-demand IT services to customers. Such environments are dynamic in nature and continuously adapt to changes in requirements and system state. Errors are an important category of environment state changes as such environments consist of a large number of components, and hence, are subject to errors. In this paper, we design and implement a model-based simulation framework that leverages information about existing service components and their interactions, and provides concrete service behavior in presence of a variety of errors. To evaluate the framework, experiments are conducted on a virtualized blade-server based environment. Results show that the framework is effective and practical in analyzing error impacts on IT services.",2007,0,
