,record_id,title,abstract,label_included,label_abstract_screening,duplicate_record_id
393,394,Gestational diabetes and hypertensive disorders of pregnancy as vascular risk signals: an overview and grading of the evidence,"The occurrence of common pregnancy-related medical disorders identifies women at high risk of developing future vascular disease. Systematic reviews of cohort studies demonstrate that gestational diabetes confers a 7-fold risk increase for type 2 diabetes, and preeclampsia confers a 1.8-fold risk increase for type 2 diabetes and 3.4-fold risk increase for hypertension. Gestational diabetes and hypertensive disorders of pregnancy (HDP) increase the risk of premature vascular disease, but the 2-fold risk increase associated with preeclampsia is only partially explained by the development of traditional vascular risk factors. Despite the compelling evidence for gestational diabetes and HDP as vascular risk indicators, there are no published Canadian vascular prevention guidelines that recognize these postpartum women. In contrast, the 2011 American Heart Association guidelines on cardiovascular disease in women include gestational diabetes and HDP in their vascular risk assessment. Studies indicate that the importance surveillance of vascular risk factors in these women after pregnancy is underappreciated by the women themselves and their physicians. Although a prudent diet and physically active lifestyle were demonstrated to reduce diabetes risk in women with a gestational diabetes history in the American Diabetes Prevention Program trial, adoption of these health behaviours is low"";"" qualitative studies confirm a need for tailored strategies that address barriers and provide social support. Further research is also needed on approaches to reduce vascular risk in women with a history of gestational diabetes and HDP. Otherwise, an early window of opportunity for chronic disease prevention in young, high-risk women will be missed.",0,0,
394,395,Promoting screening mammography in inner-city settings: a randomized controlled trial of computerized reminders as a component of a program to facilitate mammography,"In a one-year randomized controlled trial, we assessed the effectiveness of a computerized mammography reminder system as a component of a program to increase the use of screening mammography in three health care organizations serving inner-city women in Detroit, Michigan (two sites of a health department, one HMO site, and two sites of a private hospital). Four thousand four hundred and one women older than 40 who had visited a study site in the preceding year were randomly assigned to one of two treatment groups. Limited intervention (LI) included physician and staff breast cancer control education, facilitated mammography appointment scheduling procedures, and elimination of out-of-pocket patient cost for mammography (at three of five sites). Full intervention (FI) included all components of limited intervention plus an additional series of ""cues-to-action."" These included a mammography reminder form inserted in the medical record of women who were due to have mammography, intended to increase physician referral for mammography appointments, and patient reminders intended to increase completion of mammography among referred women. During the one-year intervention period 2,725 randomized women visited a study site. The 6-month mammography appointment rates among FI women vary from 38% to 65% and the FI rate exceeds the LI rate at each site with differences from 13% (95% CI, 6 to 20) to 29% (21 to 38). The annual completed mammography rate among FI women extends from 43% to 64% and exceeds the LI rate at each site by 12% (5 to 19) to 25% (16 to 34). After age-adjustment, the mammography intervention effect sizes among the five sites were not significantly different. The average increase in FI compared to LI was 18%. The computerized reminder system is effective in increasing the use of mammography in each of the study institutions and the major effect is on physician referral for mammography.",0,1,
395,396,"What is the value of the routine use of patient-reported outcome measures toward improvement of patient outcomes, processes of care, and health service outcomes in cancer care? A systematic review of controlled trials","PURPOSE: The systematic use of patient-reported outcome measures (PROMs) has been advocated as an effective way to standardize cancer practice. Yet, the question of whether PROMs can lead to actual improvements in the quality of patient care remains under debate. This review examined whether inclusion of PROM in routine clinical practice is associated with improvements in patient outcomes, processes of care, and health service outcomes during active anticancer treatment. METHODS: A systematic review of five electronic databases (Medline, EMBASE, CINAHL [Cumulative Index to Nursing and Allied Health Literature], PsycINFO, and Psychology and Behavioral Sciences Collection [PBSC]) was conducted from database inception to May 2012 to locate randomized and nonrandomized controlled trials of patients receiving active anticancer treatment or supportive care irrespective of type of cancer. RESULTS: Based on prespecified eligibility criteria, we included 26 articles that reported on 24 unique controlled trials. Wide variability in the design and use of interventions delivered, outcomes evaluated, and cancer- and modality-specific context was apparent. Health service outcomes were only scarcely included as end points. Overall, the number of statistically significant findings were limited and PROMs' intervention effect sizes were predominantly small-to-moderate. CONCLUSION: The routine use of PROMs increases the frequency of discussion of patient outcomes during consultations. In some studies, PROMs are associated with improved symptom control, increased supportive care measures, and patient satisfaction. Additional effort is required to ensure patient adherence, as well as additional support to clinicians who will respond to patient concerns and issues, with clear system guidelines in place to guide their responses. More research is required to support PROM cost-benefit in terms of patient safety, clinician burden, and health services usage.",0,0,
396,397,From clinical evidence to everyday practice: implementing findings from a cost-effectiveness analysis for endoscopic injection therapy for upper-gastrointestinal bleeding,"BACKGROUND: A previous upper-gastrointestinal bleeding trial showed that patients treated with repeated fibrin glue injection for upper-gastrointestinal bleeding have significantly less rebleeding than those treated with polidocanol. OBJECTIVE: To analyse the cost and effectiveness of repeated fibrin glue injection and to investigate whether these results change physicians' attitudes. DESIGN: A retrospective random sample of five hospitals from the previous study, collection of cost identification, and follow-up data on 320 patients (155 in the polidocanol group, 165 in the fibrin glue group). METHODS: An incremental cost-effectiveness analysis and comparison of outcomes was performed using chi-squared tests and Kaplan-Meier survival analysis. A survey was carried out using a questionnaire in the five hospitals on local guidelines for management of ulcer bleeding, and its results were analysed qualitatively. The measure of effectiveness is the number of prevented rebleedings. Further variables were length of hospital stay and length of intensive care unit (ICU) stay. RESULTS: The cost for the prevention of one additional rebleeding by repeated fibrin glue treatment amounts to 14,316 +/- 4981 euros (incremental cost-effectiveness ratio). There were no significant differences in length of stays in ICU or in hospital. The physicians did not change their management plans for patients with upper-gastrointestinal bleeding. In a survey, it was seen that other factors, such as local guidelines, attitudes towards new treatment options, and ease of handling of drugs, are more important than a result of a single study for a behavioural change of the doctors. CONCLUSIONS: The study was not designed prospectively to address a pharmacoeconomic question. As relevant variables (e.g. length of ICU stay) could not be reliably ascertained retrospectively, this may lead to biased estimates of the incremental cost-effectiveness ratio.",0,0,
397,398,The design and evaluation of a graphical display for laboratory data,"Objective Advances in healthcare information technology have provided opportunities to present data in new, more effective ways. In this study, we designed a laboratory display that features small, data-dense graphics called sparklines, which have recently been promoted as effective representations of medical data but have not been well studied. The effect of this novel display on physicians' interpretation of data was investigated.  Design Twelve physicians talked aloud as they assessed laboratory data from four patients in a pediatric intensive care unit with the graph display and with a conventional table display.  Measurements Verbalizations were coded based on the abnormal values and trends identified for each lab variable. The correspondence of interpretations of variables in each display was evaluated, and patterns were investigated across participants. Assessment time was also analyzed.  Results Physicians completed assessments significantly faster with the graphical display (3.6 min vs 4.4 min, p=0.042). When compared across displays, 37% of interpretations did not match. Graphs were more useful when the visual cues in tables did not provide trend information, while slightly abnormal values were easier to identify with tables.  Conclusions Data presentation format can affect how physicians interpret laboratory data. Graphic displays have several advantages over numeric displays but are not always optimal. User, task and data characteristics should be considered when designing information displays.",0,1,
398,399,Recommendations service for chronic disease patient in multimodel sensors home environment,"With advanced technologies in hand, there exist potential applications and services built around monitoring activities of daily living (ADL) of elderly people at nursing homes. Most of the elderly people in these facilities are suffering from different chronic diseases such as dementia. Existing technologies are mainly focusing on non-medication interventions and monitoring of ADL for addressing loss of autonomy or well-being. Monitoring and managing ADL related to cognitive behaviors for non-medication intervention are very effective in improving dementia patients' conditions. However, cognitive functions of patients can be improved if appropriate recommendations of medications are delivered at a particular time. Previously we developed the Secured Wireless Sensor Network Integrated Cloud Computing for Ubiquitous-Life Care (SC(3)). SC(3) services were limited to monitoring ADL of elderly people with Alzheimer's disease and providing non-medication recommendations to the patient. In this article, we propose a system called the Smart Clinical Decision Support System (CDSS) as an integral part of the SC(3) platform. Using the Smart CDSS, patients are provided with access to medication recommendations of expert physicians. Physicians are provided with an interface to create clinical knowledge for medication recommendations and to observe the patient's condition. The clinical knowledge created by physicians as the knowledge base of the Smart CDSS produces recommendations to the caregiver for medications based on each patient's symptoms.",0,0,
399,400,"Screening, isolation, and decolonisation strategies in the control of meticillin resistant Staphylococcus aureus in intensive care units: cost effectiveness evaluation","OBJECTIVE To assess the cost effectiveness of screening, isolation, and decolonisation strategies in the control of meticillin resistant Staphylococcus aureus (MRSA) in intensive care units. DESIGN Economic evaluation based on a dynamic transmission model. SETTING England and Wales. Population Theoretical population of patients on an intensive care unit. MAIN OUTCOME MEASURES Infections, deaths, costs, quality adjusted life years (QALYs), incremental cost effectiveness ratios for alternative strategies, and net monetary benefits. RESULTS All decolonisation strategies improved health outcomes and reduced costs. Although universal decolonisation (regardless of MRSA status) was the most cost effective in the short term, strategies using screening to target MRSA carriers may be preferred owing to the reduced risk of selecting for resistance. Among such targeted strategies, universal admission and weekly screening with polymerase chain reaction coupled with decolonisation using nasal mupirocin was the most cost effective. This finding was robust to the size of intensive care units, prevalence of MRSA on admission, proportion of patients classified as high risk, and precise value of willingness to pay for health benefits. All strategies using isolation but not decolonisation improved health outcomes but costs were increased. When the prevalence of MRSA on admission to the intensive care unit was 5% and the willingness to pay per QALY gained was between Â£20,000 (â‚¬23,000"";"" $32,000) and Â£30,000, the best such strategy was to isolate only those patients at high risk of carrying MRSA (either pre-emptively or after identification by admission and weekly screening for MRSA using chromogenic agar). Universal admission and weekly screening using polymerase chain reaction based detection of MRSA coupled with isolation was unlikely to be cost effective unless prevalence was high (10% of patients colonised with MRSA on admission). CONCLUSIONS MRSA control strategies that use decolonisation are likely to be cost saving in an intensive care unit setting provided resistance is lacking, and combining universal screening using polymerase chain reaction with decolonisation is likely to represent good value for money if untargeted decolonisation is considered unacceptable. In intensive care units where decolonisation is not implemented, evidence is insufficient to support universal screening for MRSA outside high prevalence settings.",0,0,
400,401,Pinning down the diagnosis in breast cancer,,0,0,
401,402,Characteristics of poorly controlled Type 2 diabetes patients in Swiss primary care,"BACKGROUND: Although a variety of treatment guidelines for Type 2 diabetes patients are available, a majority of patients does not achieve recommended targets. We aimed to characterise Type 2 diabetes patients from Swiss primary care who miss HbA1c treatment goals and to reveal factors associated with the poorly controlled HbA1c level. METHODS: Cross-sectional study nested within the cluster randomised controlled Chronic Care for Diabetes study. Type 2 diabetes patients with at least one HbA1c measurement >/= 7.0 % during the last year were recruited from Swiss primary care. Data assessment included diabetes specific and general clinical measures, treatment factors and patient reported outcomes. RESULTS: 326 Type 2 diabetes patients from 30 primary care practices with a mean age 67.1 +/- 10.6 years participated in the study. The patients' findings for HbA1c were 7.7 +/- 1.3 %, for systolic blood pressure 139.1 +/- 17.6 mmHg, for diastolic blood pressure 80.9 +/- 10.5 mmHg and for low density lipoprotein 2.7 +/- 1.1. 93.3 % of the patients suffered from at least one comorbidity and were treated with 4.8 +/- 2.1 different drugs. No determining factor was significantly related to HbA1c in the multiple analysis, but a significant clustering effect of GPs on HbA1c could be found. CONCLUSIONS: Within our sample of patients with poorly controlled Type 2 diabetes, no ""bullet points"" could be pointed out which can be addressed easily by some kind of intervention. Especially within this subgroup of diabetes patients who would benefit the most from appropriate interventions to improve diabetes control, a complex interaction between diabetes control, comorbidities, GPs' treatment and patients' health behaviour seems to exist. So far this interaction is only poorly described and understood.",0,0,
402,403,Tumor boards: optimizing the structure and improving efficiency of multidisciplinary management of patients with cancer worldwide,"Multidisciplinary management tumor boards are now conducted worldwide for the management of patients with cancer. Studies evaluating their influence on decision making and patient outcome are limited"";"" however, single-center studies have reported significant changes in diagnosis and treatment plans. A survey from Arabic countries showed widespread use and reliance on tumor boards for decision making. A recent multi-institutional survey of veteran affairs (VA) hospitals in the United States found limited association between the presence of tumor boards and care and outcomes. The Cancer Care Outcomes Research and Surveillance Consortium looked at the association between tumor board features and measures of quality of care. Results of overall survival among the patients of these physicians participating in tumor boards is ongoing, but preliminary results are outlined along with a recent ASCO survey of international members on the presence, utilization, and influence of tumor boards in this article. Tumor boards allow for implementation of clinical practice guidelines and may help capture cases for clinical trials. Efforts to improve preparations, structure, and conduct of tumor boards, research methods to monitor their performance, teamwork, and outcomes are outlined also in this article. The concept of mini-tumor boards and more efficient methods for MDM in countries with limited resources are also discussed. In suboptimal settings, such as small community hospitals, rural areas, and areas with limited resources, boundaries in diagnosis and management can be overcome, or at least improved, with tumor boards, especially with the use of video-conferencing facilities. Studies from the United Kingdom showed that special training of multidisciplinary teams (MDT) led to better team dynamics and communication, improved patient satisfaction, and improved clinical outcome. The weight of the benefits versus the time and effort spent to improve efficiency, patient care, and better time management in the United States and in the international oncology community is also reviewed in this article.",0,0,
403,404,Management of asthma based on exhaled nitric oxide in addition to guideline-based treatment for inner-city adolescents and young adults: a randomised controlled trial,"BackgroundPreliminary evidence is equivocal about the role of exhaled nitric oxide (NO) in clinical asthma management. We aimed to assess whether measurement of exhaled NO, as a biomarker of airway inflammation, could increase the effectiveness of asthma treatment, when used as an adjunct to clinical care based on asthma guidelines for inner-city adolescents and young adults."";"" BackgroundPreliminary evidence is equivocal about the role of exhaled nitric oxide (NO) in clinical asthma management. We aimed to assess whether measurement of exhaled NO, as a biomarker of airway inflammation, could increase the effectiveness of asthma treatment, when used as an adjunct to clinical care based on asthma guidelines for inner-city adolescents and young adults.",0,0,
404,405,When is it cost-effective to change the behavior of health professionals?,"Because of the workings of health care systems, new, important, and cost-effective treatments sometimes do not become routine care while well-marketed products of equivocal value achieve widespread adoption. Should policymakers attempt to influence clinical behavior and correct for these inefficiencies? Implementation methods achieve a certain level of behavioral change but cost money to enact. These factors can be combined with the cost-effectiveness of treatments to estimate an overall policy cost-effectiveness. In general, policy cost-effectiveness is always less attractive than treatment cost-effectiveness. Consequently trying to improve the uptake of underused cost-effective care or reduce the overuse of new and expensive treatments may not always make economic sense. In this article, we present a method for calculating policy cost-effectiveness and illustrate it with examples from a recent trial, conducted during 1997 and 1998, of educational outreach by community pharmacists to influence physician prescribing in England.",0,0,
405,406,Protecting rights of human subjects,"A significant problem exists with the volume of human subjects research that is being carried out by investigators who are not in compliance with the Belmont Report's guidelines for the protection of human subjects. Numerous reasons exist for noncompliance, which may create dilemmas for resolving this issue. However, it is important that health care organizations-regardless of size-take a proactive position in addressing this problem. This article has briefly described the nature, scope, and underlying dilemmas of this issue and has suggested a strategy for resolving the issue at an organizational level. As patient advocates by virtue of their professional licenses, nurses in any role can and must take a lead in protecting human subjects' rights.",0,0,
406,407,Usage and effect of health information exchange: a systematic review,"Background: Health information exchange (HIE) is increasing in the United States, and it is incentivized by government policies. Purpose: To systematically review and evaluate evidence of the use and effect of HIE on clinical care. Data Sources: Selected databases from 1 January 2003 to 31 May 2014. Study Selection: English-language hypothesis-testing or quantitative studies of several types of data exchange among unaffiliated organizations for use in clinical care that addressed health outcomes, efficiency, utilization, costs, satisfaction, HIE usage, sustainability, and attitudes or barriers. Data Extraction: Data extraction was done in duplicate. Data Synthesis: Low-quality evidence from 12 hypothesis-testing studies supports an effect of HIE use on reduced use or costs in the emergency department. Direct evidence that HIEs were used by providers was reported in 21 studies involving 13 distinct HIE organizations, 6 of which were located in New York, and generally showed usage in less than 10% of patient encounters. Findings from 17 studies of sustainability suggest that approximately one quarter of existing HIE organizations consider themselves financially stable. Findings from 38 studies about attitudes and barriers showed that providers, patients, and other stakeholders consider HIE to be valuable, but barriers include technical and workflow issues, costs, and privacy concerns. Limitation: Publication bias, possible selective reporting of outcomes, and a dearth of reporting on context and implementation processes. Conclusion: Health information exchange use probably reduces emergency department usage and costs in some cases. Effects on other outcomes are unknown. All stakeholders claim to value HIE, but many barriers to acceptance and sustainability exist. A small portion of operational HIEs have been evaluated, and more research is needed to identify and understand success factors.",0,1,
407,408,Web-based interventions for ulcerative colitis and Crohn's disease: systematic review and future directions,"Behavioral intervention technologies (BITs), the application of psychological and behavioral interventions through the use of technology, provide the opportunity for clinicians to deliver care through a means that overcomes a number of treatment barriers. Web-based interventions are a subset of BITs developing as promising alternatives to face-to-face delivery of treatments and monitoring for patients with ulcerative colitis (UC) and Crohn's disease (CD). A systematic review of literature resulted in five empirical studies of web-based interventions for UC and CD. Additionally, an informal search of a popular search engine yielded limited, currently available, web-based interventions for patients with UC and CD. Despite being an ideal population for the development and dissemination of online interventions, patients with UC and CD have far less treatment options compared to other behavioral health concerns. However, given the growing body of research involving web-based interventions for other conditions, researchers and clinicians targeting UC and CD management and treatment have the benefit of being able to utilize the BIT model, an existing conceptual framework for the development of web-based interventions for both conditions. The BIT model is presented and applied to the treatment of UC and CD, as well as a technology development program, Purple, and usability guidelines to guide clinical researchers in the future development, evaluation, and dissemination of BITs for patients with UC and CD.",0,0,
408,409,Participatory action research in antimicrobial stewardship: a novel approach to improving antimicrobial prescribing in hospitals and long-term care facilities,"It is challenging to change physicians' antimicrobial prescribing behaviour. Although antimicrobial prescribing is determined by contextual (e.g. a lack of guidelines), cultural (e.g. peer practice) and behavioural (e.g. perceived decision making autonomy) factors, most antimicrobial stewardship programmes fail to consider these factors in their approach. This may lead to suboptimal intervention effectiveness. We present a new approach in antimicrobial stewardship programme development that addresses relevant determinants of antimicrobial prescribing: participatory action research (PAR). PAR is a collaborative process that aims to bring about change in social situations by producing practical knowledge that is useful in local practice. It requires substantial involvement of relevant stakeholders to address determinants of the studied behaviour and to facilitate empowerment. PAR is well suited for complex problems in multidisciplinary settings as it adapts to local needs, delivering a tailored approach to improving local practice. We describe how PAR can be applied to antimicrobial stewardship, and describe the PAR design of two ongoing multicentre antimicrobial stewardship projects, in the acute care setting and the long-term care setting, respectively.",0,0,
409,410,Parkinson Disease,,0,0,
410,411,Neonatal end-of-life decision making: Physicians' attitudes and relationship with self-reported practices in 10 European countries,"Context The ethical issues surrounding end-of-life decision making for infants with adverse prognoses are controversial. Little empirical evidence is available on the attitudes and values that underlie such decisions in different countries and cultures.  Objective To explore the variability of neonatal physicians' attitudes among 10 European countries and the relationship between such attitudes and self-reported practice of end-of-life decisions.  Design and Setting Survey conducted during 1996-1997 in 10 European countries (France, Germany, Italy, the Netherlands, Spain, Sweden, the United Kingdom, Estonia, Hungary, and Lithuania).  Participants A total of 1391 physicians (response rate, 89%) regularly employed in 142 neonatal intensive care units (NICUs).  Main Outcome Measures Scores on an attitude scale, which measured views regarding absolute value of life (score of 0) vs value of quality of life (score of 10)"";"" self-report of having ever set limits to intensive neonatal interventions in cases of poor neurological prognosis.  Results Physicians more likely to agree with statements consistent with preserving life at any cost were from Hungary (mean attitude scores, 5.2 [95% confidence interval {CI}, 4.9-5.5]), Estonia (4.9 [95% CI, 4.3-5.5]), Lithuania (5.5 [95% CI, 4.8-6.1]), and Italy (5.7 [95% CI, 5.3-6.0]), while physicians more likely to agree with the idea that quality of life must be taken into account were from the United Kingdom (attitude scores, 7.4 [95% CI, 7.1-7.7]), the Netherlands (7.3 [95% CI, 7.1-7.5]), and Sweden (6.8 [95% CI, 6.4-7.3]). Other factors associated with having a pro–quality-of-life view were being female, having had no children, being Protestant or having no religious background, considering religion as not important, and working in an NICU with a high number of very low-birth-weight newborns. Physicians with scores reflecting a more quality-of-life view were more likely to report that in their practice, they had set limits to intensive interventions in cases of poor neurological prognosis, with an adjusted odds ratio of 1.5 (95% CI, 1.3-1.7) per unit change in attitude score.  Conclusions In our study, physicians' likelihood of reporting setting limits to intensive neonatal interventions in cases of poor neurological prognosis is related to their attitudes. After adjusting for potential confounders, country remained the most important predictor of physicians' attitudes and practices.",0,0,
411,412,Unequal protection for patient rights: the divide between university and health ethics committees,"Despite recommendations from the Cartwright Report ethical review by health ethics committees has continued in New Zealand without health practitioners ever having to acknowledge their dual roles as health practitioners researching their own patients. On the other hand, universities explicitly identify doctor/research-patient relations as potentially raising conflict of role issues. This stems from the acknowledgement within the university sector itself that lecturer/research-student relations are fraught with such conflicts. Although similar unequal relationships are seen to exist between health resarchers and their patients, the patient/subjects are not afforded the levels of protection that are afforded student/subjects. In this paper we argue that the difference between universities and health research is a result of the failure of the Operational Standard Code for Ethics Committees to explicitly acknowledge the vulnerability of the patient and conflict of interests in the dual roles of health practitioner/researcher. We end the paper recommending the Ministry of Health consider the rewriting of the Operational Standard Code for Ethics Committees, in particular in the rewriting of section 26 of the Operational Standard Code for Ethics Committees. We also identify the value of comparative ethical review and suggest the New Zealand's Health Research Council's trilateral relationship with Australia's NHMRC (National Health and Medical Research Council) and Canada's CIHR (Canadian Institute of Health Research) as a useful starting point for such a process.",0,0,
412,413,Internal and external validity of cluster randomised trials: systematic review of recent trials,"OBJECTIVES To assess aspects of the internal validity of recently published cluster randomised trials and explore the reporting of information useful in assessing the external validity of these trials. DESIGN Review of 34 cluster randomised trials in primary care published in 2004 and 2005 in seven journals (British Medical Journal, British Journal of General Practice, Family Practice, Preventive Medicine, Annals of Internal Medicine, Journal of General Internal Medicine, Pediatrics). DATA SOURCES National Library of Medicine (Medline) via PubMed. DATA EXTRACTION To assess aspects of internal validity we extracted data on appropriateness of sample size calculations and analyses, methods of identifying and recruiting individual participants, and blinding. To explore reporting of information useful in assessing external validity we extracted data on cluster eligibility, cluster inclusion and retention, cluster generalisability, and the feasibility and acceptability of the intervention to health providers in clusters. RESULTS 21 (62%) trials accounted for clustering in sample size calculations and 30 (88%) in the analysis""; about a quarter were potentially biased because of procedures surrounding recruitment and identification of patients;"" individual participants were blind to allocation status in 19 (56%) and outcome assessors were blind in 15 (44%). In almost half the reports, information relating to generalisability of clusters was poorly reported, and in two fifths there was no information about the feasibility and acceptability of the intervention. CONCLUSIONS Cluster randomised trials are essential for evaluating certain types of interventions. Issues affecting their internal validity, such as appropriate sample size calculations and analysis, have been widely disseminated and are now better addressed by researchers. Blinding of those identifying and recruiting patients to allocation status is recommended but is not always carried out. There may be fewer barriers to internal validity in trials in which individual participants are not recruited. External validity seems poorly addressed in many trials, yet is arguably as important as internal validity in judging quality as a basis for healthcare intervention.",0,0,
413,414,Contemporary perspectives in tobacco cessation: what oncologists need to know,"Within the last 5 years there has been a large outgrowth of smoking cessation research, largely encouraged by the release of the 1996 Clinical Practice Guidelines for Treating Tobacco Use and Dependence. These federal guidelines published by the Agency for Healthcare Policy and Research offered comprehensive empirical evidence that tobacco cessation interventions are effective and encouraged routine implementation within medical settings. Since that time, numerous studies in tobacco cessation have augmented the state of knowledge regarding successful smoking intervention modalities. Unfortunately, approximately one-third of cancer-related deaths continue to be attributed to smoking behaviors. It is imperative that health care providers encourage and participate in the smoking cessation efforts of their patients and family members. This article provides a review of the current literature in smoking cessation and describes first-line therapies with proven effectiveness in tobacco cessation. Clinicians are encouraged to consistently screen for tobacco use and provide brief interventions utilizing behavioral counseling and pharmacotherapies to treat their patients' tobacco dependence.",0,0,
414,415,Pharmacoeconomic consequences of measurement and modification of hospital drug use,"Patterns of drug usage affect hospital-based delivery of healthcare in a variety of ways. Adverse reactions to drugs (ADR) precipitate some 5% of admissions and prejudice the care of some 20% of patients who are in hospital, while inadequate drug therapy prejudices outcomes and prolongs hospital stay. Conversely, appropriate application of drugs can promote recovery and increase the quality of care. Well documented examples include prevention of deep vein thrombosis and postoperative wound infections. Accordingly, optimisation of drug use represents a major quality assurance issue in addition to determining cost-efficiency of healthcare delivery. Drug utilisation review (DUR) requires all elements of the quality assurance process. In practice, therapeutically meaningful and cost-efficient exercises can only be mounted if there is knowledge of the linkage between patterns of drug use and clinical outcomes. These processes of measurement are currently rate-limiting in quality assurance. There are various ways that hospital drug usage can be measured. These range from readily available and relatively cheap quantitative methods to methods requiring the availability of expert staff. There is a sequence of methods involving increasing costs and increasing resource demands yielding increasing detail of information obtained. This sequence commences with pharmacy purchases, followed by pharmacy issues to particular clinical areas, prescription or treatment sheet survey, clinical record review, and finally the reports of trained investigators working in the clinical area. The simpler methods can provide useful information and an efficient basis for choosing and planning definitive studies. Once a category of drug use is appropriately targeted for intervention, drug use can be modified by planned intervention with improvement in clinical outcomes and reduced economic costs in many instances. The intervention strategies to modify drug usage may be classed as re-educative, persuasive, facilitative and power strategies. Other models for implementing behavioural change have been considered, including the impact of trained investigators and the use of online computer prescribing with interactive software with appropriate guidelines. The challenge is to achieve sustained change when interventions are implemented. Cost-efficient quality assurance of drug use is possible with modest resources if outcome-orientated activities are prioritised.",0,0,
415,416,Historical background of changes in FDA policy on the study and evaluation of drugs in women,"The Food and Drug Administration (FDA) has recently made two important changes in its policy for the study and evaluation of drugs in women: (1) sex-specific analyses of the safety and efficacy of drugs will be required as part of all new drug applications, and (2) it will no longer be recommended that women of childbearing potential be restricted from participating in the earliest phases of drug trials. These changes have come about as a result of continuous efforts to individualize therapy, to improve upon the safety and efficacy of drugs, and to respond to important questions about whether the drug development process produces adequate information about the effects of drugs in women. In turn, these efforts are the outgrowth of a long history in the United States of changes in the clinical care for women, changes in the use of women as research subjects, changing attitudes about the balance between protection and risks for women in clinical trials, and national movements by women to focus on issues of their health care and to transform the male-oriented model of clinical research. The new FDA guidelines, published in July 1993, will provide guidance to researchers on accumulating valuable information on how drugs work in women and will help make it possible for physicians and other caregivers to consider the effects of gender on health and treatment.",0,0,
416,417,Primary care clinicians' experiences prescribing HIV pre-exposure prophylaxis at a specialized community health centre in Boston: lessons from early adopters,"INTRODUCTION: An estimated 1.2 million Americans have indications for using antiretroviral pre-exposure prophylaxis (PrEP) to prevent HIV acquisition. For many of these at-risk individuals, the best opportunity to learn about and receive PrEP will be during routine visits to their generalist primary care clinicians. However, few generalist clinicians have prescribed PrEP, primarily because of practical concerns about providing PrEP in primary care settings. The experiences of specialized primary care clinicians who have prescribed PrEP can inform the feasibility of PrEP provision by generalists. METHODS: During January to February 2015, 35 primary care clinicians at a community health centre in Boston that specializes in the care of sexual and gender minorities completed anonymous surveys about their experiences and practices with PrEP provision. Responses were analyzed with descriptive statistics. RESULTS AND DISCUSSION: Thirty-two clinicians (response rate=91%) completed the surveys. Nearly all clinicians (97%) had prescribed PrEP (median 20 patients, interquartile range 11-33). Most clinicians reported testing and risk-reduction counselling practices concordant with U.S. Centers for Disease Control and Prevention guidelines for PrEP. Clinicians indicated that patients using PrEP experienced medication toxicities infrequently and generally reported high adherence. However, some clinicians' practices differed from guideline recommendations, and some clinicians observed patients with increased risk behaviours. Most clinicians (79%) rated PrEP provision as easy to accomplish, and 97% considered themselves likely to prescribe PrEP in the future. CONCLUSIONS: In a primary care clinic with specialized expertise in HIV prevention, clinicians perceived that PrEP provision to large numbers of patients was safe, feasible and potentially effective. Efforts to engage generalist primary care clinicians in PrEP provision could facilitate scale-up of this efficacious intervention.",0,0,
417,418,Meeting expectations: the pilot evaluation of the Solihull Approach Parenting Group,"We have developed a new parenting group based on National Institute for Health and Clinical Excellence guidelines for parenting groups for conduct disorder and the Solihull Approach, a multi-agency approach to improve the parent-child relationship and behaviour management. Our aims were to create a parenting group that was theoretically coherent, of proven effectiveness, time efficient, for universal through to more complex problems, for parents of children from birth to 18 years, accessible to parents with literacy difficulties, able to be run by community practitioners such as health visitors and school nurses, and supported by a cost-effective and uncomplicated staff training model. This article describes the development of the Solihull Approach Parenting Group and the results of its first large-scale pilot evaluation. The results show an improvement in child behaviour and reductions in parental anxiety.",0,0,
418,419,Barriers to breast and cervical cancer screening in underserved women of the District of Columbia,"PURPOSE/OBJECTIVES: To identify barriers to breast and cervical cancer screening services from the perspective of medically underserved women of the District of Columbia (DC) that may influence intentions to perform breast and cervical cancer screening behaviors""; to determine any relationship between attitudes and influence of significant others on intended behaviors;"" and to identify a relationship between the site where services are provided and the underserved women's intentions to engage in screening behaviors. DESIGN: Cross-sectional, correlational. SETTING: Breast and cervical cancer screening clinics in DC. SAMPLE: 339 medically underserved, adult women. METHODS: Face-to-face investigator-conducted interviews. MAIN RESEARCH VARIABLES: Demographic and contextual variables as well as attitudes and influence of significant others. Intention to have a mammogram or Pap test or perform breast self-examination (BSE) monthly. FINDINGS: Intention to have a mammogram was positively related to influence of significant others and negatively related to uncaring healthcare professionals. Intention to have a Pap test had a positive relationship with one's attitude toward the test and with the influence of significant others. Intention to perform BSE was positively related to attitude toward and previous performance of BSE and influence of significant others. No significant relationships were observed between intention to perform screening behaviors and demographic variables. CONCLUSIONS: Factors that influence women's attitudes toward screening and intention to perform these behaviors include previous screening behaviors, influence of significant others, and relationships with healthcare professionals. IMPLICATIONS FOR NURSING PRACTICE: Oncology nurses are well-positioned to develop and test intervention strategies designed to increase access to and compliance with recommended screening guidelines among the medically underserved. Findings from this study potentially could guide development and evaluation of such strategies that are sensitive to this special population.",0,0,
