,record_id,title,abstract,year,label_included,duplicate_record_id
1333,1334,Fault isolation in discrete event systems by observational abstraction,"We propose a method for fault isolation in discrete event systems such as object oriented control systems, where the observations are the logged error messages. The method is based on automatic abstraction that preserves only the behavior relevant to fault isolation. In this way we avoid the state space explosion, and a model checker can be used to reason about the temporal properties of the system. The result is a fault isolation table that maps possible error logs to isolated faults, and fault isolation thus reduces to table lookup. The fault isolation table can also be used as an analysis tool at the design level to find both faults that cannot be isolated as well as redundant error messages.",2003,0,
1334,1335,FIONA: a fault injector for dependability evaluation of Java-based network applications,"The use of network applications for high availability systems requires the validation of its fault tolerance mechanisms to avoid unexpected behavior during execution. FIONA is a fault injection tool to experimentally validate these mechanisms of Java distributed applications. The tool uses JVMTI, a new interface for the development of debugging and monitoring tools that enables the instrumentation of Java applications. This approach provides complete transparency between the application under test and the fault injection tool, as well as portability. FIONA injects communication faults, making it possible to conduct the dependability evaluation of UDP based network protocols developed in Java.",2004,0,
1335,1336,Neural vision sensors for surface defect detection,"Vision sensors are built from a camera and intelligent hardware and/or software. Steadily decreasing microelectronic costs have spawned a large number of vision sensory applications, such as surface defect detection. A constructive method for defect detection entails a mixture of mathematical and intelligent modules. Such a heterogeneous modular system can be realized in many ways. In this paper we discuss a packet-switched implementation on a macro-enriched field-programmable gate-array.",2004,0,
1336,1337,Analysis of Error Sources Towards Improved Form Processing,"Automatic form processing is an important application of document analysis subject. Such a system requires to be trained and tested on a standard database of forms collected from real-life. However, to the best of our knowledge, the only such available databases are NIST Special Databases. These databases consist of images of synthesized form documents. On the other hand, recently we developed a form database, samples of which had been taken from the real-life. ISIFormReader, a form processing system, also developed recently, has been tested using these real-life samples. An intensive study of the processing errors showed that writers' idiosyncracies are one of the major reasons of such errors as analyzed in U. Bhattacharya, et al., (2006). In the present paper, we investigated various other sources of errors which together cause a major concern. These include sample forms which are low in contrast, noisy, smudgy, skewed, scaled disturbing its aspect ratio and so on. An analysis of errors due to similar such sources is important towards development of an improved form processing system.",2006,0,
1337,1338,A genetic algorithm for automated horizon correlation across faults in seismic images,"Finding corresponding seismic horizons which have been separated by a fault is still performed manually in geological interpretation of seismic images. The difficulties of automating this task are due to the small amount of local information typical for those images, resulting in a high degree of interpretation uncertainty. Our approach is based on a model consisting of geological and geometrical knowledge in order to support the low-level image information. Finding the geologically most probable matches of several horizons across a fault is a combinatorial optimization problem, which cannot be solved exhaustively since the number of combinations increases exponentially with the number of horizons. A genetic algorithm (GA) has been chosen as the most appropriate strategy to solve the optimization problem. Our implementation of a GA is adapted to this particular problem by introducing geological knowledge into the solution process. The results verify the suitability of the method and the appropriateness of the parameters chosen for the horizon correlation problem.",2005,0,
1338,1339,Fast and Accurate Automatic Defect CLuster Extraction for Semiconductor Wafers,"Reduction in integrated circuit (IC) half technology, which will no longer be sustainable by traditional fault isolation and failure analysis techniques. There is an urgent need for diagnostic software tools with (which manifest as clusters) observed from manufacturing defects can be traced back to a specific process, equipment or technology, a novel data mining algorithm defects from test data logs. This algorithm and provides accurate detection of 99%.",2010,0,
1339,1340,SDG-based fault diagnosis and application based on reasoning method of granular computing,"Signed directed graph (SDG) as a qualitative model is used in fault diagnosis, because it can express causal relationships among variables of large-scale complex industry systems. However, many relevant results are included in diagnostic conclusions leading to low resolution in based-SDG fault diagnosis, so to solve this problem, granule is used to formally express the elements of SDG model in this paper, after that granular base containing knowledge which reflects the causal relation of faults and symptoms is constructed. And a searching and reasoning method based on granule is used in searching of fault source, consequently fault source is obtained by searching granular base and computing the most similarity. So the resolution could be improved. A 65t/h steam boiler system is taken as an example in the paper, and its answer show the method is feasible.",2010,0,
1340,1341,Skew Detection and Correction Method of Fabric Images Based on Hough Transform,"To solve the skew situation of scanned fabric image, a method based on Hough transform for skew detection and correction in fabric images was presented. By combining the characteristics of fabric images and the weft direction information extracted by Sobel operator, this method performed hierarchical Hough transform on the weft boundary to detect the skew angle of fabric image. Finally, a rotation algorithm based on the image linear storage structure was introduced, and the skew image was corrected rapidly. The skew detect algorithm has been experimented on various skew angles of fabric image and very promising results have been achieved given more than 99% accuracy. Experimental results show that the proposed method with high adaptability is more accurate and rapidly than traditional Hough transform.",2009,0,
1341,1342,Fiber Optical Gyro Fault Diagnosis based on Wavelet Transform and Neural Network,"Fault diagnosis plays an important role in detecting the reliability of integrated navigation. This paper proposed an intelligent method which combined wavelet transform with neural network to enhance efficiency. The combined method between wavelet transform and neural network was in series. Based on Daubechies, wavelet symmetry had been constructed. Through Daubechies eight-layer wavelet decomposing, detailed information of eight layers was achieved. Then the 8-dimensional eigenvector was used to train three-layer RBF neural network as fault sample. For RBF network is good at classifying, the network can detect a fault on-line after training. At the same time, it can classify faults and alarm. Gyro signals were chosen as the simulation inputs, the results indicated the method's applicability and effectiveness.",2008,0,
1342,1343,Development of customized distribution automation system (DAS) for secure fault isolation in low voltage distribution system,"This paper presents the development of customized distribution automation system (DAS) for secure fault isolation at the low voltage (LV) down stream, 415/240 V by using the Tenaga Nasional Berhad (TNB) distribution system. It is the first DAS research work done on customer side substation for operating and controlling between the consumer side system and the substation in an automated manner. Most of the work is focused on developing very secure fault isolation whereby the fault is detected, identified, isolated and remedied in few seconds. Supervisory Control and Data Acquisition (SCADA) techniques has been utilized to build Human Machine Interface (HMI) that provides a graphical operator interface functions to monitor and control the system. Microprocessor based Remote Monitoring Devices have been used for customized software to be downloaded to the hardware. Power Line Carrier (PLC) has been used as communication media between the consumer and the substation. As result, complete DAS fault isolation system has been developed for cost reduction, maintenance time saving and less human intervention during faults.",2008,0,
1343,1344,"Faults identification, location and characterization in electrical systems using an analytical model-based approach","The start of the electrical energy market has encouraged distributors to make new investments at distribution level so as to attain higher quality levels. The service continuity is one of the aspects of greater importance in the definition of the quality of the electrical energy. For this reason, the research in the field of fault diagnostic for distribution systems is spreading ever more. This paper presents a novel methodology to identify, locate and characterize the faulty events in the electrical distribution systems. The methodology can be extended to all types of faulty events and is applicable to reconfigurable systems. After having described the guidelines of the methodology, the Authors describe the architecture of the diagnostic control system implementing the analytic procedure. Finally the results of some relevant applications are reported.",2005,0,
1344,1345,A length compensation method to eliminate the varying length defect in one dimensional fisheye views,"Graphical fisheye view is an effective technique for visualizing and navigating large information structures. However, there are still technical difficulties that hinder its broader applications. One of the prominent problems is the varying length effect seen in most fisheye views. The varying length effect refers to a phenomenon that the length (or height) of a fisheye component is not fixed, but it varies with the location of the focal point. This effect may bring some disadvantages that reduce the usability of a fisheye component. To overcome this defect, sporadical solutions have been seen for specific implementations, but a systematic method has not been seen yet. This paper proposes a length compensation method to eliminate the varying length defect for one dimensional fisheye components. The method provides solutions for handling both discrete and continuous magnifications respectively. The mathematical foundation of the method is given, and the implemented prototype proves that it is effective.",2010,0,
1345,1346,Optimizing Cauchy Reed-Solomon Codes for Fault-Tolerant Network Storage Applications,"In the past few years, all manner of storage applications, ranging from disk array systems to distributed and wide-area systems, have started to grapple with the reality of tolerating multiple simultaneous failures of storage nodes. Unlike the single failure case, which is optimally handled with RAID level-5 parity, the multiple failure case is more difficult because optimal general purpose strategies are not yet known. Erasure coding is the field of research that deals with these strategies, and this field has blossomed in recent years. Despite this research, the decades-old Reed-Solomon erasure code remains the only space-optimal (MDS) code for all but the smallest storage systems. The best performing implementations of Reed-Solomon coding employ a variant called Cauchy Reed-Solomon coding, developed in the mid 1990's. In this paper, we present an improvement to Cauchy Reed-Solomon coding that is based on optimizing the Cauchy distribution matrix. We detail an algorithm for generating good matrices and then evaluate the performance of encoding using all implementations Reed-Solomon codes, plus the best MDS codes from the literature. The improvements over the original Cauchy Reed-Solomon codes are as much as 83% in realistic scenarios, and average roughly 10% over all cases that we tested",2006,0,
1346,1347,Software Fault Protection with ARINC 653,"With flight software becoming ever more complex, assuming that it behaves perfectly is no longer realistic. At the same time Verification and Validation (V&V) is consuming up to 50% of flight software development costs. The adaptation of fault protection concepts to flight software is attractive, particularly in the context of the fault containment and health management capabilities of ARINC 653. We propose a proactive, unified, model-based approach in which the behavior of the software is monitored against a model of its expected behavior. We describe how that may be incorporated into the ARINC 653 health management architecture. We describe software capabilities that facilitate software fault protection. These capabilities include enhancements to the ARINC 653 application executive, tools for software instrumentation, and a temporal logic runtime monitoring framework for high-level specification and monitoring. We analyze the aspects of the software that should be modeled and the types of failure responses. We show how these concepts may be applied to the Mission Data System (MDS) flight software framework.",2007,0,
1347,1348,Fractal-ANN Tool for Classification of Impulse Faults in Transformers,"Transformers are impulse tested in laboratory to assess their insulation strength against atmospheric lightning strikes. Inadequate insulation may cause transformer winding to fail during such tests. Detection of such faults is an important issue for repair and maintenance of such transformers. This paper describes the application of the concept of fractal geometry to obtain the features inherent in the impulse response of transformers subjected to impulse test. Fractal features such as fractal dimension (calculated by Higuchi, Kartz, Petrosian and Box counting methods), lacunarity and entropy has been used for collection of proper features from the current waveforms. Artificial Neural Network (ANN) has been used to classify the patterns inherent in the features extracted from Fractal analysis. The complex nature of transformer winding and its impulse response gives rise to a complex non-linear pattern of fractal features. In this regard, the application of ANN for pattern classification has greatly reduced the complexity and at the same time increased the accuracy in the fault localization and identification system. The proposed tool has been tested to identify the type and location of faults by analyzing experimental impulse responses of analog and digital transformer models.",2005,0,
1348,1349,Automated Diagnosis of Product-Line Configuration Errors in Feature Models,"Feature models are widely used to model software product-line (SPL) variability. SPL variants are configured by selecting feature sets that satisfy feature model constraints. Configuration of large feature models can involve multiple stages and participants, which makes it hard to avoid conflicts and errors. New techniques are therefore needed to debug invalid configurations and derive the minimal set of changes to fix flawed configurations. This paper provides three contributions to debugging feature model configurations: (1) we present a technique for transforming a flawed feature model configuration into a constraint satisfaction problem (CSP) and show how a constraint solver can derive the minimal set of feature selection changes to fix an invalid configuration, (2) we show how this diagnosis CSP can automatically resolve conflicts between configuration participant decisions, and (3) we present experiment results that evaluate our technique. These results show that our technique scales to models with over 5,000 features, which is well beyond the size used to validate other automated techniques.",2008,0,
1349,1350,A COTS wrapping toolkit for fault tolerant applications under Windows NT,"The paper presents a software toolkit that allows one to enhance the fault tolerant characteristics of a user application running under a Windows NT platform through sets of interchangeable and customizable fault tolerant interposition agents (FTI agents). Interposition agents are non-application software programs executed in an intermediate layer between the software application and the operating system in order to wrap the application software, intercepting and possibly modifying all the communications between the application and the surrounding hardware and software environment. The process is completely transparent to both the user application and the operating system and allows the achievement of a high degree of software based reliability in a wide variety of domains",2000,0,
1350,1351,Implementation of a quantum corrections in a 3D parallel drift-diffusion simulator,"We describe an implementation of density-gradient quantum corrections in a 3D drift-diffusion (D-D) semiconductor simulator based on finite element method. Mesh efficiency of the 3D semiconductor device simulator with quantum mechanical corrections is achieved by parallelisation of the code for a memory distributed multiprocessor environment. The Poisson equation, the current continuity equation, and the density gradient equation with an appropriate finite element discretisation have to be solved iteratively. Moreover, parallel algorithms are employed to speed up the self-consistent solution. In order to test our 3D semiconductor device simulator, we have carried out a careful calibration against experimental I-V characteristics of a 67 nm Si MOSFET achieving an excellent agreement. Then we demonstrate a relative impact of quantum mechanical corrections in this device.",2007,0,
1351,1352,Error resilient H.264/AVC video over satellite for low packet loss rates,"The performance of video over satellite is simulated. The error resilience tools of intra macroblock refresh and slicing are optimized for live broadcast video over satellite. The improved performance using feedback, using a cross- layer approach, over the satellite link is also simulated. The new Inmarsat BGAN system at 256 kbit/s is used as test case. This systems operates at low loss rates guaranteeing a packet loss rate of not more than 10~3. For high-end applications as 'reporter-in-the-field' live broadcast, it is crucial to obtain high quality without increasing delay.",2007,0,
1352,1353,An effective eye gaze correction operation for video conference using antirotation formulas,"The deviated eye gaze problem in video conferencing has been known and studied for many years. This paper suggests a simple and novel approach for face reorientation in a monocular setting, which is done by performing a combined rotation and antirotation operation on the image. Our approach on face reorientation does not require 3D modeling, registration or texture mapping. It is simple, efficient and robust. To make the eye gaze correction complete, an image warping technique is used for modifying eyelids and a simple transformation is used for correcting eye glares.",2003,0,
1353,1354,Automatic Identification of Bug-Introducing Changes,"Bug-fixes are widely used for predicting bugs or finding risky parts of software. However, a bug-fix does not contain information about the change that initially introduced a bug. Such bug-introducing changes can help identify important properties of software bugs such as correlated factors or causalities. For example, they reveal which developers or what kinds of source code changes introduce more bugs. In contrast to bug-fixes that are relatively easy to obtain, the extraction of bug-introducing changes is challenging. In this paper, we present algorithms to automatically and accurately identify bug-introducing changes. We remove false positives and false negatives by using annotation graphs, by ignoring non-semantic source code changes, and outlier fixes. Additionally, we validated that the fixes we used are true fixes by a manual inspection. Altogether, our algorithms can remove about 38%~51% of false positives and 14%~15% of false negatives compared to the previous algorithm. Finally, we show applications of bug-introducing changes that demonstrate their value for research",2006,0,
1354,1355,Taming coincidental correctness: Coverage refinement with context patterns to improve fault localization,"Recent techniques for fault localization leverage code coverage to address the high cost problem of debugging. These techniques exploit the correlations between program failures and the coverage of program entities as the clue in locating faults. Experimental evidence shows that the effectiveness of these techniques can be affected adversely by coincidental correctness, which occurs when a fault is executed but no failure is detected. In this paper, we propose an approach to address this problem. We refine code coverage of test runs using control- and data-flow patterns prescribed by different fault types. We conjecture that this extra information, which we call context patterns, can strengthen the correlations between program failures and the coverage of faulty program entities, making it easier for fault localization techniques to locate the faults. To evaluate the proposed approach, we have conducted a mutation analysis on three real world programs and cross-validated the results with real faults. The experimental results consistently show that coverage refinement is effective in easing the coincidental correctness problem in fault localization techniques.",2009,0,
1355,1356,Automated fault location system for primary distribution networks,"This paper presents the development, simulation results, and field tests of an automated fault location system for primary distribution networks. This fault location system is able to identify the most probable fault locations in a fast and accurate way. It is based on measurements provided by intelligent electronic devices (IEDs) with built-in oscillography function, installed only at the substation level, and on a database that stores information about the network topology and its electrical parameters. Simulations evaluate the accuracy of the proposed system and the experimental results come from a prototype installation.",2005,0,
1356,1357,Soft error considerations for computer web servers,"Soft errors are caused by cosmic rays striking sensitive regions in electronic devices. Termed as single event upset (SEU), in the past this phenomenon mostly affected the high altitude systems or avionics. The small geometries of today's nanodevices and their use in high-density and high-complexity designs make electronic systems sensitive even to the ground-level radiation. Therefore, large computer systems like workstations or computer web servers have become major victims of single event upsets. Given that the idea of cloud computing is an unavoidable trend for the next generation internet, which might involve almost every company in the IT industry, the urgency and criticality of the reliability rise higher then ever. This paper illustrates how soft errors are a reliability concern for computer servers. The soft error reduction techniques that are significant for the IT industry are summarized and a possible soft error rate (SER) reduction method that considers the cosmic ray striking angle to redesign the circuit board layout is proposed.",2010,0,
1357,1358,An Area-Efficient Approach to Improving Register File Reliability against Transient Errors,"This paper studies approaches to exploiting the space both within or across registers efficiently for improving the register file reliability against transient errors. The idea of our approach is based on the fact that a large number of register values are narrow (i.e., less than or equal to 16 bits for a 32-bit architecture); therefore, the upper 16 bits of the registers can be used to replicate the short operands for enhancing register integrity. This paper also adapts a prior register replication approach by selectively copying register values (i.e., long operands only) to the unused physical registers for enhancing reliability without incurring significant hardware cost. Our experiments indicate that on average, 993% register reads (regardless of short or long operands) can find their replicas available, implying significant improvement of register file integrity against transient errors.",2007,0,
1358,1359,Correction of the interpolation error of quadro-phase detection in interferometry,Laser interferometers using quadro-phase detectors for the fringe counting are frequently used for ultra-precise displacement measurements. The accuracy of interferometers in nanometrology is limited mainly by the interpolation error of the detector system. The new method based on applications of curve fitting using nonlinear last square method was developed for correcting the interpolation error of quadro-phase detectors. The results from the experimental data obtained in interferometrical comparator CMI IK-1 are presented.,2000,0,
1359,1360,GRIDTS: A New Approach for Fault-Tolerant Scheduling in Grid Computing,"This paper proposes GRIDTS, a grid infrastructure in which the resources select the tasks they execute, on the contrary to traditional infrastructures where schedulers find resources for the tasks. This solution allows scheduling decisions to be made with up-to-date information about the resources, which is difficult in the traditional infrastructures. Moreover, GRIDTS provides fault-tolerant scheduling by combining a set of fault tolerance techniques to cope with crash faults in components of the system. The solution is mainly based a tuple space, which supports the scheduling and also provides support for the fault tolerance mechanisms.",2007,0,
1360,1361,Combining dynamic fault trees and event trees for probabilistic risk assessment,"As system analysis methodologies, both event tree analysis (ETA) and fault tree analysis (FTA) are used in probabilistic risk assessment (PRA), especially in identifying system interrelationships due to shared events. Although there are differences between them, ETA and FTA, are so closely linked that fault trees (FT) are often used to quantify system events that are part of event tree (ET) sequences (J.D. Andrew et al., 2000). The logical processes employed to evaluate ET sequences and quantify the consequences are the same as those used in FTA. Although much work has been done to combine FT and ET, traditional methods only concentrate on combining static fault trees (SFT) and ET. Our main concern is considering how to combine dynamic fault trees (DFT) and ET. We proposed a reasonable approach in this paper, which is illustrated through a hypothetical example. Because of the complexity of dynamic systems, including the huge size and complicated dependencies, there may exist contradictions among different dynamic subsystems. The key benefit of our approach is that we avoid the generation of such contradictions in our model. Another benefit is that efficiency may be improved through modularization.",2004,0,
1361,1362,A New Diagnostic Model for Identifying Parametric Faults,"This paper presents a new approach to failure detection and isolation (FDI) for systems modeled as an interconnection of subsystems that are each subject to parametric faults. This paper develops the concept of a diagnostic model and the concept of a fault emulator which are used to model and parameterize subsystem faults. There are two stages to the FDI scheme. In the first stage there is a requirement to identify the diagnostic model. Once identified, the diagnostic model is used in the second stage to generate a residual. Artifacts within the measured residual are then used as a basis for identifying parametric faults. The scheme is distinct from others as it does not require an online recursive least squares type identifier.",2010,0,
1362,1363,A Posteriori Error Estimation and Adaptive Mesh Refinement Controlling in Finite Element Analysis of 3-D Steady State Eddy Current Fields,Several methods of <i>a posteriori</i> error estimation and adaptive refinement controlling in finite element analysis of 3-D steady-state eddy current field are described in this paper. An improved Z-Z method and a more efficient method of CIL are presented. The numerical models of TEAM Workshop Problem 7 and 21A are used to verify the validity of the presented method.,2010,0,
1363,1364,Label-based path switching and error-free forwarding in a prototype optical burst switching node using a fast 44 optical switch and shared wavelength conversion,We demonstrate for the first time optical burst switching using fast and scalable EO switch and a shared wavelength converter for contention resolution. 3.5 m label routing of variable-length bursts and error-free operation was achieved at 10 Gbps payload.,2006,0,
1364,1365,Design of fault diagnosis system for 3D Laser Scanning Machine based on internet,"According to the weakness of 3D Laser Scanning Machine in fault diagnosis, a new design approach for fault diagnosis has been developed. The new system consists of three layers, including the local fault diagnosis, fault service centre and multi-user cooperative diagnosis. The local fault diagnosis system, which is embedded in the existing CNC system, offers on-line, off-line diagnosis, fault compensation and remote communication services. With the support of the fault diagnosis database, the local fault diagnosis system chooses two agents that supply the user with a different view on problem as its intelligent analyzer to retrieve the optimal checkpoints. In addition, it builds the local fault diagnosis engine as a web service to facilitate users to share their diagnosis resource with others. The fault service center, which is supported by the customer service database, is designed to offer advanced suggestions to customers when their local fault diagnosis system fails to remove the malfunctions independently. It mainly provides four functions including fault diagnosis BBS, web-based retrieval, customer register and remote communication. It also adopts two agents to deal with web-based retrieval. The remote communication module supported by Audio/Video guide makes remote diagnosis effective. In order to acquire all of the users diagnosis resource, the customer register module registers all users web services in the registry; therefore the fault service center could bind and execute the customers web services when they are confused by a certain difficult problem. Finally, the key techniques for the system building are introduced, and the feasibility of the system is also testified.",2006,0,
1365,1366,Correction strategy for view maintenance anomaly after schema and data updating concurrently,"During maintaining the materialized view in the data warehouse, how to efficiently handle the concurrent updates is an important and intractable problem. The paper discusses typical situations that schema changes mix with data updates concurrently. And the reasons why concurrent updates result in view maintenance anomaly are analyzed. Based on the analysis, an enhanced commit agent is designed for dealing with non-order commit problem. Thus, the consistency between data warehouse and data source is guaranteed.",2005,0,
1366,1367,Assessing Fault Sensitivity in MPI Applications,"Today, clusters built from commodity PCs dominate high-performance computing, with systems containing thousands of processors now being deployed. As node counts for multi-teraflop systems grow to thousands and with proposed petaflop system likely to contain tens of thousands of nodes, the standard assumption that system hardware and software are fully reliable becomes much less credible. Concomitantly, understanding application sensitivity to system failures is critical to establishing confidence in the outputs of large-scale applications. Using software fault injection, we simulated single bit memory errors, register file upsets and MPI message payload corruption and measured the behavioral responses for a suite of MPI applications. These experiments showed that most applications are very sensitive to even single errors. Perhaps most worrisome, the errors were often undetected, yielding erroneous output with no user indicators. Encouragingly, even minimal internal application error checking and program assertions can detect some of the faults we injected.",2004,0,
1367,1368,Geometric correction of scanned topographic maps using capable input information,"For making digital maps by using the raster-vector conversion of printed binary topographic maps, one of the problems is how to correct geometric distortion that originates in the habit of individual scanner. To use innumerable resources of printed binary topographic maps effectively, we propose an interactive interface and geometric correction algorithms, which uses peculiar coordinates information in individual map. The examples prove that the interactive interface using a cross cursor is useful and efficient for getting accurate input coordinates, and the proposed correction algorithm demonstrates high accuracy of corrected coordinates.",2003,0,
1368,1369,GIS reliability analysis based trapezoid fuzzy fault tree,"GIS reliability refers to the ability to complete the requirements under the specified conditions and time. In this paper, there are five elements including object, conditions of use, use of time, functions and capabilities, to evaluate GIS reliability proposed by the combination in a engineering GIS. The paper imported trapezoid fuzzy fault tree into GIS reliability analysis for the fist time. The paper discussed how GIS reliability analysis uses trapezoid fuzzy fault tree method, mainly researches two problems that are GIS trapezoid fuzzy fault tree establishing and analysis step of GIS trapezoid fuzzy fault tree; uses example to adopt trapezoid fuzzy fault tree method computing GIS reliability analysis; because the technique considers not only GIS random uncertainty but also GIS fuzzy uncertainty, the result is precise, scientific and reasonable; finally summarizes up and points out the problems to need solving.",2010,0,
1369,1370,Fault detection methods for frequency converters fed induction machines,"The paper focuses on experimental investigation for stator faults detection and fault detection methods of electrical drive systems using voltage source inverter (VSI) fed cage rotor induction machines (CRIM). Two experimental investigations (one stator phase unbalance and one stator phase open) have been performed to study the behaviour of the electrical machine. A description of the measurement system including acquisition and processing of the data is presented and stator current signature, current Park's vector and instantaneous power as diagnostic techniques are considered.",2007,0,
1370,1371,Fault Analysis of the Stream Cipher Snow 3G,"Snow 3G is the backup encryption algorithm used in the mobile phone UMTS technology to ensure data confidentiality. Its design - a combiner with memory - is derived from the stream cipher Snow 2.0, with improvements against algebraic cryptanalysis and distinguishing attacks. No attack is known against Snow 3G today. In this paper, a fault attack against Snow 3G is proposed. Our attack recovers the secret key with only 22 fault injections.",2009,0,
1371,1372,Geometrical approach on masked gross errors for power systems state estimation,"In this paper, a geometrical based-index, called undetectability index (UI), that quantifies the inability of the traditional normalized residue test to detect single gross errors is proposed. It is shown that the error in measurements with high UI is not reflected in their residues. This masking effect is due to the ldquoproximityrdquo of a measurement to the range of the Jacobian matrix associated with the power system measurement set. A critical measurement is the limit case of measurement with high UI, that is, it belongs to the range of the Jacobian matrix, has an infinite UI index, its error is totally masked and cannot be detected in the normalized residue test at all. The set of measurements with high UI contains the critical measurements and, in general, the leverage points, however there exist measurements with high UI that are neither critical nor leverage points and whose errors are masked by the normalized residue test. In other words, the proposed index presents a more comprehensive picture of the problem of single gross error detection in power system state estimation than critical measurements and leverage points. The index calculation is very simple and is performed using routines already available in the existing state estimation software. Two small examples are presented to show the way the index works to assess the quality of measurement sets in terms of single gross error detection. The IEEE-14 bus system is used to show the efficiency of the proposed index to identify measurements whose errors are masked by the estimation processing.",2009,0,
1372,1373,A Study on the Non-Inductive Coils for Hybrid Fault Current Limiter Using Experiment and Numerical Analysis,"A Hybrid fault current limiter (FCL) proposed by our group previously is composed of a superconducting coil, a fast switch and a bypass reactor. The superconducting coil wound with two kinds of HTS wire has zero impedance when normal current flows in the coil. However, different quench characteristics of the HTS wire generate magnetic flux in the coil when fault current flows in the coil. As a result, the fast switch was opened by the repulsive force applied to the aluminum plate above the coil. In previous studies, our group verified operating characteristics and feasibility of the fast switch. In this paper, comparison of pancake type and solenoid type non-inductive coil wound with two kinds of the HTS wire was performed by using short-circuit test and finite element method. From these results, short-circuit characteristic of a coil can be acquired and magnitude of the repulsive force and magnetic field can be analysed.",2010,0,
1373,1374,Study of the impact of hardware fault on software reliability,"As software plays increasingly important roles in modern society, reliable software becomes desirable for all stakeholders. One of the root causes of software failure is the failure of the computer hardware platform on which the software resides. Traditionally, fault injection has been utilized to study the impact of these hardware failures. One issue raised with respect to the use of fault injection is the lack of prior knowledge on the faults injected, and the fact that, as a consequence, the failures observed may not represent actual operational failures. This paper proposes a simulation-based approach to explore the distribution of hardware failures caused by three primary failure mechanisms intrinsic to semiconductor devices. A dynamic failure probability for each hardware unit is calculated. This method is applied to an example Z80 system and two software segments. The results lead to the conclusion that the hardware failure profile is location related, time dependent, and software-specific",2005,0,
1374,1375,Automated fault analysis using an intelligent monitoring system,"Distribution feeders are complex systems comprised of numerous components, which are expected to function properly for decades. Electrical, mechanical and weather-related stresses combine to degrade components. Degradation accumulates over time, gradually impairing components' ability to perform properly and ultimately leading to failures, faults and outages. Work at Texas A&M has documented electrical parametric changes that occur as apparatus degrade. Taking advantage of these changes holds promise for helping utilities improve service quality and reliability, but intelligent algorithms and systems are required to acquire, analyze and otherwise manage the significant volume of data necessary to realize such benefits.",2009,0,
1375,1376,An Effective RM-Based Scheduling Algorithm for Fault-Tolerant Real-Time Systems,"Dependability is the representative property that predominantly distinguishes a hard real-time system from other computer systems besides timeliness. Primary/alternate version technique is a cost-effective means which trades the quality of computation results for promptness to tolerate the software faults. The kernel algorithm proposed in this paper employs the off-line backwards-RM scheme to pre-allocate time intervals to the alternate version and the on-line RM scheme to dispatch the primary version. The methodology is a dual-purpose strategy, which aims to (1) tolerate potential software faults by ensuring the accomplishment of the alternate version once its primary fails to execute or re-execute and (2) achieve better quality of service by maximizing the success rate of primary version.",2009,0,
1376,1377,A fast error correction technique for matrix multiplication algorithms,"Temporal redundancy techniques will no longer be able to cope with radiation induced soft errors in technologies beyond the 45 nm node, because transients will last longer than the cycle time of circuits. The use of spatial redundancy techniques will also be precluded, due to their intrinsic high power and area overheads. The use of algorithm level techniques to detect and correct errors with low cost has been proposed in previous works, using a matrix multiplication algorithm as the case study. In this paper, a new approach to deal with this problem is proposed, in which the time required to recompute the erroneous element when an error is detected is minimized.",2009,0,
1377,1378,Fault Tolerance & Testable Software Security: A Method of Quantifiable Non-Malleability with Respect to Time,"In this paper, we demonstrate there exists practical limits to the recoverability and integrity verification (non-malleability) of software with respect to time a property to the best of our knowledge not demonstrated previously; this in turn, implies practical limits to software security using current existing processing hardware. Non-malleability applied to software implies that it should be infeasible for an attacker to modify a piece of software, thus creating a software fault. Given the recoverability limitation, we demonstrate a quantifiable definition for secure software with respect to integrity/tamper resistance.",2007,0,
1378,1379,Error analysis of free-form surfaces for manufacturing applications,"Error analysis of free-form surfaces is a requirement to assure quality and to reduce manufacturing costs and rework. This paper proposes a new approach and algorithms for the error analysis of free-form surfaces. Given the measured surface as an input the approach first uses a statistical method to determine the number of test-points with suitable sample size for shape error analysis. Then, the system applies a robust mathematic model, Implicit polynomials (IP), to construct the model of the test-points. To perform detailed comparison of the shapes, the CAD model is geometrically adjusted with the input using model-based matching algorithm developed in this paper. Once the CAD model is adjusted, it is compared with input to reveal the errors between their shapes. To accomplish this task a new shape matching algorithm is developed. Experimental results on error analysis of a variety of the machined metal skin of aircraft are reported to show the validity of the proposed methodology.",2009,0,
1379,1380,Study on errors compensation of a vehicular MEMS accelerometer,"Based on micro electronic mechanical system technology, the micro inertial sensors are introduced, and the research and application conditions of MEMS micro accelerometers are also analyzed. Taking auto navigation and testing system as an example, simple mathematical models and compensational methods are developed to correct sensor errors and the validity is evaluated by experimental verification.",2005,0,
1380,1381,Control chart of mean with low alpha error probability,"A control chart of adjustment center imbalance of process with low alpha error probability and stability to unknown distribution parameter is designed. At the heart of algorithm is hypothesis check criterion. According to results of current controlled parameter measurements at every step is made a calculation of line inclination value and is tested hypothesis of its equality to null. If we accept this hypothesis, we consider the current process to be disordered.",2008,0,
