,record_id,title,abstract,label_included,label_abstract_screening,duplicate_record_id
79,80,Antioxidant vitamin supplementation in the prevention of cardiovascular disease,"Oxidative stress, in particular oxidative modification of LDL-cholesterol, appears to be of great importance in the pathogenesis of atherosclerosis. Various observational epidemiological studies have suggested that antioxidant vitamin intake is associated with reduced cardiovascular morbidity and mortality. Also, experimental studies in animals have demonstrated that antioxidant vitamins slow the progression of atherosclerosis. However, prospective controlled clinical trials have failed to demonstrate a benefit of antioxidant vitamin supplementation in primary or secondary prevention of cardiovascular disease. Thus, the use of antioxidants and vitamin supplements as a preventive or therapeutic intervention can not be recommended.",0,0,
80,81,The Behavioral Economics of Health and Health Care,"People often make decisions in health care that are not in their best interest, ranging from failing to enroll in health insurance to which they are entitled, to engaging in extremely harmful behaviors. Traditional economic theory provides a limited tool kit for improving behavior because it assumes that people make decisions in a rational way, have the mental capacity to deal with huge amounts of information and choice, and have tastes endemic to them and not open to manipulation. Melding economics with psychology, behavioral economics acknowledges that people often do not act rationally in the economic sense. It therefore offers a potentially richer set of tools than provided by traditional economic theory to understand and influence behaviors. Only recently, however, has it been applied to health care. This article provides an overview of behavioral economics, reviews some of its contributions, and shows how it can be used in health care to improve people's decisions and health.",0,1,
81,82,Recurrence after surgical treatment of hidradenitis suppurativa,"From six to 89 months after surgery 82 patients who had been treated by radical surgery (118 excisions) for intractable hidradenitis suppurativa were reviewed. Local recurrence rates varied greatly with the disease site, being low after axillary (3%) and perianal surgery (0%) and high after inguinoperineal (37%) and submammary (50%) excision. Recurrence results from inadequate excision or an unusually wide distribution of apocrine glands, but physical factors such as obesity, local pressure, and skin maceration played a part in a few patients. Recurrence due to inadequate surgery tended to be the most troublesome. At follow up 75 (91%) of the patients were pleased with the results of their operation. A quarter of the patients developed disease at a new anatomical site after operation. Radical surgery gives good symptomatic control of severe hidradenitis suppurativa of the axilla, inguinoperineal, and perianal regions but is less satisfactory for submammary disease.",0,0,
82,83,"The right stuff for early intervention in psychosis: time, attitude, place, intensity, treatment, & cost","This article shares information about an exciting new approach in psychiatry. During the past 12 years, the authors have worked with young people experiencing their first episode of psychosis. It is clear that intervention at the earliest stages of psychotic illness allows clinicians to make a significant difference in the lives of young people and their families. This article summarizes current intervention strategies, which are considered best practice guidelines for early treatment.",0,0,
83,84,Smoking cessation counseling beliefs and behaviors of outpatient oncology providers,"PURPOSE: Many cancer patients continue to smoke after diagnosis, increasing their risk for treatment complications, reduced treatment efficacy, secondary cancers, and reduced survival. Outpatient oncology providers may not be using the ""teachable moment"" of cancer diagnosis to provide smoking cessation assistance. PROVIDERS AND METHODS: Physicians and midlevel providers (n = 74) who provide outpatient oncology services completed an online survey regarding smoking cessation counseling behaviors, beliefs, and perceived barriers. Outpatient medical records for 120 breast, lung, head and neck, colon, prostate, and acute leukemia cancer patients were reviewed to assess current smoking cessation assessment and intervention documentation practices. RESULTS: Providers reported commonly assessing smoking in new patients (82.4% frequently or always), but rates declined at subsequent visits for both current smokers and recent quitters. Rates of advising patients to quit smoking were also high (86.5% frequently or always), but <30% of providers reported frequently or always providing intervention to smoking patients (e.g., nicotine replacement therapy or other medications, self-help materials, and/or referrals). Only 30% of providers reported that they frequently or always followed up with patients to assess progress with quitting. Few providers (18.1%) reported high levels of confidence in their ability to counsel smoking patients. Patients' lack of motivation was identified as the most important barrier to smoking cessation. CONCLUSIONS: Although beliefs about providing cessation services to smoking patients were generally positive, few providers reported commonly providing interventions beyond advice to quit. Additional training and clinic-based interventions may improve adherence to tobacco cessation practice guidelines in the outpatient oncology setting.",0,0,
84,85,Reducing the Risk of Alcohol Use Disorders in Women,"Nurses and other clinicians help women to examine their lifestyles and consider changes to promote optimum health. When the question is about drinking alcohol, what is appropriate to recommend? While moderate intake may be beneficial for cardiovascular and bone health, drinking more than the recommended amount increases the risk of harmful effects. This column examines guidelines for moderate alcohol consumption for women, reviews the assessment process and demonstrates an example of a brief intervention. A program of screening, brief intervention and referral to treatment (termed SBIRT by the Substance Abuse and Mental Health Services Administration) should be part of the standard assessment for every woman. Ongoing assessment of alcohol consumption can help to better target behaviors for early intervention.",0,0,
85,86,Behavioral treatment of obesity in patients encountered in primary care settings: a systematic review,"IMPORTANCE: In 2011, the Centers for Medicare & Medicaid Services (CMS) approved intensive behavioral weight loss counseling for approximately 14 face-to-face, 10- to 15-minute sessions over 6 months for obese beneficiaries in primary care settings, when delivered by physicians and other CMS-defined primary care practitioners. OBJECTIVE: To conduct a systematic review of behavioral counseling for overweight and obese patients recruited from primary care, as delivered by primary care practitioners working alone or with trained interventionists (eg, medical assistants, registered dietitians), or by trained interventionists working independently. EVIDENCE REVIEW: We searched PubMed, CINAHL, and EMBASE for randomized controlled trials published between January 1980 and June 2014 that recruited overweight and obese patients from primary care""; provided behavioral counseling (ie, diet, exercise, and behavioral therapy) for at least 3 months, with at least 6 months of postrandomization follow-up; included at least 15 participants per treatment group and objectively measured weights;"" and had a comparator, an intention-to-treat analysis, and attrition of less than 30% at 1 year or less than 40% at longer follow-up. FINDINGS: Review of 3304 abstracts yielded 12 trials, involving 3893 participants, that met inclusion-exclusion criteria and prespecified quality ratings. No studies were found in which primary care practitioners delivered counseling that followed the CMS guidelines. Mean 6-month weight changes from baseline in the intervention groups ranged from a loss of 0.3 kg to 6.6 kg. In the control group, mean change ranged from a gain of 0.9 kg to a loss of 2.0 kg. Weight loss in both groups generally declined with longer follow-up (12-24 months). Interventions that prescribed both reduced energy intake (eg, >/= 500 kcal/d) and increased physical activity (eg, >/=150 minutes a week of walking), with traditional behavioral therapy, generally produced larger weight loss than interventions without all 3 specific components. In the former trials, more treatment sessions, delivered in person or by telephone by trained interventionists, were associated with greater mean weight loss and likelihood of patients losing 5% or more of baseline weight. CONCLUSIONS AND RELEVANCE: Intensive behavioral counseling can induce clinically meaningful weight loss, but there is little research on primary care practitioners providing such care. The present findings suggest that a range of trained interventionists, who deliver counseling in person or by telephone, could be considered for treating overweight or obesity in patients encountered in primary care settings.",0,0,
86,87,Use of antibiotics. Septicaemia,,0,0,
87,88,Using a behaviour change techniques taxonomy to identify active ingredients within trials of implementation interventions for diabetes care,"BACKGROUND: Methodological guidelines for intervention reporting emphasise describing intervention content in detail. Despite this, systematic reviews of quality improvement (QI) implementation interventions continue to be limited by a lack of clarity and detail regarding the intervention content being evaluated. We aimed to apply the recently developed Behaviour Change Techniques Taxonomy version 1 (BCTTv1) to trials of implementation interventions for managing diabetes to assess the capacity and utility of this taxonomy for characterising active ingredients. METHODS: Three psychologists independently coded a random sample of 23 trials of healthcare system, provider- and/or patient-focused implementation interventions from a systematic review that included 142 such studies. Intervention content was coded using the BCTTv1, which describes 93 behaviour change techniques (BCTs) grouped within 16 categories. We supplemented the generic coding instructions within the BCTTv1 with decision rules and examples from this literature. RESULTS: Less than a quarter of possible BCTs within the BCTTv1 were identified. For implementation interventions targeting providers, the most commonly identified BCTs included the following: adding objects to the environment, prompts/cues, instruction on how to perform the behaviour, credible source, goal setting (outcome), feedback on outcome of behaviour, and social support (practical). For implementation interventions also targeting patients, the most commonly identified BCTs included the following: prompts/cues, instruction on how to perform the behaviour, information about health consequences, restructuring the social environment, adding objects to the environment, social support (practical), and goal setting (behaviour). The BCTTv1 mapped well onto implementation interventions directly targeting clinicians and patients and could also be used to examine the impact of system-level interventions on clinician and patient behaviour. CONCLUSIONS: The BCTTv1 can be used to characterise the active ingredients in trials of implementation interventions and provides specificity of content beyond what is given by broader intervention labels. Identification of BCTs may provide a more helpful means of accumulating knowledge on the content used in trials of implementation interventions, which may help to better inform replication efforts. In addition, prospective use of a behaviour change techniques taxonomy for developing and reporting intervention content would further aid in building a cumulative science of effective implementation interventions.",0,0,
88,89,The UPBEAT depression and coronary heart disease programme: using the UK Medical Research Council framework to design a nurse-led complex intervention for use in primary care,"BACKGROUND: Depression is common in coronary heart disease (CHD) and increases the incidence of coronary symptoms and death in CHD patients. Interventions feasible for use in primary care are needed to improve both mood and cardiac outcomes. The UPBEAT-UK programme of research has been funded by the NHS National Institute for Health Research (NIHR) to explore the relationship between CHD and depression and to develop a new intervention for use in primary care. METHODS: Using the Medical Research Council (MRC) guidelines for developing and evaluating complex interventions, we conducted a systematic review and qualitative research to develop a primary care-based nurse-led intervention to improve mood and cardiac outcomes in patients with CHD and depression. Iterative literature review was used to synthesise our empirical work and to identify evidence and theory to inform the intervention. RESULTS: We developed a primary care-based nurse-led personalised care intervention which utilises elements of case management to promote self management. Following biopsychosocial assessment, a personalised care plan is devised. Nurses trained in behaviour change techniques facilitate patients to address the problems important to them. Identification and utilisation of existing resources is promoted. Nurse time is conserved through telephone follow up. CONCLUSIONS: Application of the MRC framework for complex interventions has allowed us to develop an evidence based intervention informed by patient and clinician preferences and established theory. The feasibility and acceptability of this intervention is now being tested further in an exploratory trial.",0,0,
89,90,Making comparative performance information more comprehensible: an experimental evaluation of the impact of formats on consumer understanding,"Study objectives We aimed to investigate how different presentation formats influence comprehension and use of comparative performance information (CPI) among consumers.  Methods An experimental between-subjects and within-subjects design with manipulations of CPI presentation formats. We enrolled both consumers with lower socioeconomic status (SES)/cognitive skills and consumers with higher SES/cognitive skills, recruited through an online access panel. Respondents received fictitious CPI and completed questions about interpretation and information use. Between subjects, we tested (1) displaying an overall performance score (yes/no)""; (2) displaying a small number of quality indicators (5 vs 9);"" and (3) displaying different types of evaluative symbols (star ratings, coloured dots and word icons vs numbers and bar graphs). Within subjects, we tested the effect of a reduced number of healthcare providers (5 vs 20). Data were analysed using descriptive analysis, analyses of variance and paired-sampled t tests.  Results A total of 902 (43%) respondents participated. Displaying an overall performance score and the use of coloured dots and word icons particularly enhanced consumer understanding. Importantly, respondents provided with coloured dots most often correctly selected the top three healthcare providers (84.3%), compared with word icons (76.6% correct), star ratings (70.6% correct), numbers (62.0%) and bars (54.2%) when viewing performance scores of 20 providers. Furthermore, a reduced number of healthcare providers appeared to support consumers, for example, when provided with 20 providers, 69.5% correctly selected the top three, compared with 80.2% with five providers.  Discussion Particular presentation formats enhanced consumer understanding of CPI, most importantly the use of overall performance scores, word icons and coloured dots, and a reduced number of providers displayed. Public report efforts should use these formats to maximise impact on consumers.",0,0,
90,91,A randomized trial of computerized reminders for blood pressure screening in primary care.,"In a randomized, controlled trial (N = 8,298) the authors compared three ways of encouraging patients in a large family practice to obtain a blood pressure check. Working from computerized medical records at a teaching family-medicine center, the study included patients aged 18 years and over who had not had a blood pressure measurement during the previous year. In a normal-care control group, 21.1% of those due for a blood pressure reading obtained one during the trial year. In one intervention group, a computer-generated message reminded the doctor to check the blood pressure of patients who happened to visit the center for an appointment;"" 30.7% of patients allocated to this group were checked. In the second group, the nurse contacted patients by telephone and encouraged 24.1% of those who were due for a check to obtain one. Sending a letter to patients in the third group yielded a 35.7% compliance rate. Considering the costs of the three interventions, the physician reminder was the most cost effective, followed by the letter reminder. Although statistically significant, the impact of the reminders was modest. A better approach might involve a combination of routine reminders to the physician, followed by letters to noncompliant patients.",0,1,
91,92,Creating spaces in intensive care for safe communication: a video-reflexive ethnographic study,"Background The built environment in acute care settings is a new focus in patient safety research, with few studies focusing primarily on the design of ward environments and the location and choice of material objects such as light fittings and hand-washing basins.  Methods We report on an interventionist video-reflexive ethnographic (VRE) study that explored how clinicians used the built environment to achieve safe communication in an intensive care unit (ICU) in a metropolitan Sydney hospital. We conducted 40 semistructured interviews, 5 weeks of observation and four reflexive focus groups with a total of 87 participants (including medical, nursing, allied health and clerical staff).  Results We found that the accessibility of staff and patients in the open spaces of the ICU was both a safety feature and a safety risk, enabling safe communication flow, but also allowing potentially unsafe interruptions. Staff managed interruptions while allowing for a safe degree of accessibility by creating temporary protected spaces, using physical markers such as curtains, tape and signs as well as behavioural cues, movement and the development of policies restricting activities at certain areas. Furthermore, clinicians were able to use the VRE method to gain insight into their own practices and problems, and to develop meaningful solutions for other problematic spaces.  Conclusions ICU staff enable safe communication in their wards by creating temporary spaces that are both ‘connected’ and ‘protected’. The flexibility of these ‘soft’ strategies is especially well suited to the fast-paced clinical context of intensive care.",0,0,
92,93,A review of the literature on remote monitoring technology in incentive-based interventions for health-related behavior change.,"Use of technology (e.g., Internet, cell phones) to allow remote implementation of incentives interventions for health-related behavior change is growing. To our knowledge, there has yet to be a systematic review of this literature reported. The present report provides a systematic review of the controlled studies in which technology was used to remotely implement financial incentive interventions targeting substance use and other health behaviors published between 2004 and 2015. For inclusion in the review, studies had to use technology to remotely accomplish 1 of the following 2 aims, alone or in combination: (a) monitor the target behavior, or (b) deliver incentives for achieving the target goal. Studies also had to examine financial incentives (e.g., cash, vouchers) for health-related behavior change, be published in peer-reviewed journals, and include a research design that allowed evaluation of the efficacy of the incentive intervention relative to another condition (e.g., noncontingent incentives, treatment as usual). Of the 39 reports that met inclusion criteria, 18 targeted substance use, 10 targeted medication adherence or home-based health monitoring, and 11 targeted diet, exercise, or weight loss. All 39 (100%) studies used technology to facilitate remote monitoring of the target behavior, and 26 (66.7%) studies also incorporated technology in the remote delivery of incentives. Statistically significant intervention effects were reported in 71% of studies reviewed. Overall, the results offer substantial support for the efficacy of remotely implemented incentive interventions for health-related behavior change, which have the potential to increase the cost-effectiveness and reach of this treatment approach. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",0,0,
93,94,"Dyslipidemia in primary care--prevalence, recognition, treatment and control: data from the German Metabolic and Cardiovascular Risk Project (GEMCAS)","BACKGROUND: Current guidelines from the European Society of Cardiology (ESC) define low thresholds for the diagnosis of dyslipidemia using total cholesterol (TC) and LDL-cholesterol (LDL-C) to guide treatment. Although being mainly a prevention tool, its thresholds are difficult to meet in clinical practice, especially primary care. METHODS: In a nationwide study with 1,511 primary care physicians and 35,869 patients we determined the prevalence of dyslipidemia, its recognition, treatment, and control rates. Diagnosis of dyslipidemia was based on TC and LDL-C. Basic descriptive statistics and prevalence rate ratios, as well as 95% confidence intervals were calculated. RESULTS: Dyslipidemia was highly frequent in primary care (76% overall). 48.6% of male and 39.9% of female patients with dyslipidemia was diagnosed by the physicians. Life style intervention did however control dyslipidemia in about 10% of patients only. A higher proportion (34.1% of male and 26.7% female) was controlled when receiving pharmacotherapy. The chance to be diagnosed and subsequently controlled using pharmacotherapy was higher in male (PRR 1.15""; 95%CI 1.12-1.17), in patients with concomitant cardiovascular risk factors, in patients with hypertension (PRR 1.20; 95%CI 1.05-1.37) and cardiovascular disease (PRR 1.46; 95%CI 1.29-1.64), previous myocardial infarction (PRR 1.32; 95%CI 1.19-1.47), and if patients knew to be hypertensive (PRR 1.18; 95%CI 1.04-1.34) or knew about their prior myocardial infarction (PRR 1.17;"" 95%CI 1.23-1.53). CONCLUSION: Thresholds of the ESC seem to be difficult to meet. A simple call for more aggressive treatment or higher patient compliance is apparently not enough to enhance the proportion of controlled patients. A shift towards a multifactorial treatment considering lifestyle interventions and pharmacotherapy to reduce weight and lipids may be the only way in a population where just to be normal is certainly not ideal.",0,0,
94,95,Therapeutic enhancement: nursing intervention category for patients diagnosed with Readiness for Therapeutic Regimen Management,"AIMS: To present a new nursing intervention category called therapeutic enhancement. BACKGROUND: Fewer than half of North Americans follow their physician's recommendations for diet and exercise, even when such are crucial to their health or recovery. It is imperative that nurses consider new ways to promote healthy behaviours. Therapeutic enhancement is intended to provide such a fresh approach. Traditional intervention techniques focusing on education, contracts, social support and more frequent interaction with physicians appear not to be effective when used alone. Successful strategies have been multidisciplinary"";"" and have included interventions by professional nurses who assist patients to understand their disease and the disease process and that helps them to develop disease-management and self-management skills. Therapeutic enhancement incorporates The Stages of Change Theory, Commitment to Health Theory, Motivational Interviewing techniques and instrumentation specifically designed for process evaluation of health-promoting interventions. METHOD: This is a critical review of approaches that, heretofore, have not been synthesised in a single published article. CONCLUSIONS: Based on the commonly used Stages of Change model, therapeutic enhancement is useful for patients who are at the action stage of change. Using therapeutic enhancement as well as therapeutic strategies identified in Stages of Change Theory, such as contingency management, helping relationships, counterconditioning, stimulus control and Motivational Interviewing techniques, nursing professionals can significantly increase the chances of patients moving from action to the maintenance stage of change for a specific health behaviour. RELEVANCE TO CLINICAL PRACTICE: Using the nursing intervention category, therapeutic enhancement can increase caregivers' success in helping patients maintain healthy behaviours.",0,0,
95,96,Improving empiric antibiotic selection using computer decision support.,"Background:  Physicians frequently need to start antibiotic therapy before the results of bacterial cultures and antibiotic susceptibility tests are available. We developed and evaluated a computerized antibiotic consultant to assist physicians in the selection of appropriate empiric antibiotics.  Methods:  We used a two-stage random-selection study to compare antibiotics suggested by the antibiotic consultant with 482 associated antibiotic susceptibility results and the concurrent antibiotics ordered by physicians. The antibiotics ordered by randomized physicians were then compared between crossover periods of antibiotic consultant use.  Results:  The antibiotic consultant suggested an antibiotic regimen to which all isolated pathogens were shown to be susceptible for 453 (94%) of 482 culture results, while physicians ordered an antibiotic regimen to which all isolated pathogens were susceptible for 369 culture results (77%) (P<.001). The physicians who prescribed antibiotics to which all pathogens were susceptible did so a mean of 21 hours after the culture specimens were collected. Physicians ordered appropriate antibiotics within 12 hours of the culture collection significantly more often when they had use of the antibiotic consultant than during the period before use (P<.035). Moreover, 88% of the physicians stated they would recommend the program to other physicians, 85% said the program improved their antibiotic selection, and 81% said they felt use of the program improved patient care.  Conclusions:  Information from computer-based medical records can be used to help improve physicians' selection of empiric antibiotics for infections.(Arch Intern Med. 1994"";""154:878-884)",0,1,
96,97,Guidelines for interaction by the therapeutic team in inpatient treatment of patients with chronic neurotic disorders,"In treatment of in-patients with chronic neurotic disorders we tried both to reduce distress in the therapeutic team (doctors, nurses, other therapists) as usually caused by those patients, and to improve outcome of treatment. Therefore, three to five guidelines on how to deal with the patient were given to the therapeutic team, and illustrated by possible literal statements to the patient. The guidelines aimed at a general interactional approach to the patient and did not determine specific therapeutic interventions. They were set up following principles of Brief Therapy as developed at the Mental Research Institute in Palo Alto. Results of our intervention in treatment of ten patients are reported. The therapeutic team rated the guidelines generally as positive. The therapeutic outcome varied greatly. A comparison with a matched pair control group showed a favourable tendency. Initial ratings by the team of the prescriptions predicted eventual improvement of the patients.",0,0,
97,98,What i would say to the Royal Commission. Our neglected wastelands,,0,0,
98,99,The role of GPs in increasing compliance to colorectal cancer screening: a randomised controlled trial (Italy),"Aims To assess the effect of the provider (GPs versus hospital) on the compliance in returning the faecal occult blood test. To analyse the characteristics of the GP associated with high compliance among his beneficiaries.  Methods A questionnaire about screening attitudes was mailed to the 1192 GPs working in 13 districts of the Lazio region. We asked the GPs to participate in a randomised trial, we sampled 130 GPs and about 1/10 of the GPs’ 50–75 year old beneficiaries (n = 3657) were invited to be screened at the GP office and 1/10 (3675) at the nearest gastroenterology centre.  Results 58.5% of the GPs completed the questionnaire and 22.7% agreed to participate in the trial. The compliance in the GP arm was 50%, in the hospital arm 16% (RR 3.4"";"" 95% CI: 3.13–3.70). There was a high variability in the compliance obtained by the GPs. GPs with more than 25 patients visited/day and those incorrectly recommended screening of colorectal cancer obtained a lower compliance (OR 0.74, 95% CI: 0.57–0.95 and OR 0.76, 95% CI: 0.59–0.97, respectively).  Conclusions The involvement of GPs in colorectal cancer screening can be very effective to enhance the compliance, but the effectiveness is dependent on their willingness to be involved.",0,1,
99,100,Supporting clinical practice at the bedside using wireless technology.,"Objectives: Despite studies that show improvements in both standards of care and outcomes with the judicious application of clinical practice guidelines (CPGs), their clinical utilization remains low. This randomized controlled trial examined the use of a wirelessly networked mobile computer (MC) by physicians at the bedside with access to an emergency department information system, decision support tools (DSTs), and other software options. Methods: Each of ten volunteer emergency physicians was randomized using a matched‐pair design to work five shifts in standard fashion (desktop computer [DC] access) and five shifts with a wirelessly networked MC. Work pattern issues and electronic CPG/DST use were compared using end‐of‐shift satisfaction questionnaires and review of a CPG/DST database. Repeated‐measures analysis of variance was used to examine between‐shift differences. Results: A total of 100 eight‐hour shifts were evaluated""; 99% compliance with postshift questionnaires was achieved. Using a seven‐point Likert scale (MC values first), MCs were rated as being as fast (5.04 vs. 4.54; p = 0.13) and convenient (5.08 vs. 4.14; p = 0.07) as DCs. Overall, physicians rated MCs to be less efficient (3.18 vs. 4.30; p = 0.02) but encouraged more frequent use of DSTs (4.10 vs. 3.47; p = 0.03) without impacting doctor–patient communication (2.78 vs. 2.96; p = 0.51). During the study period, physician use of an intranet Web application (eCPG) was more frequent during shifts assigned to the MC when compared with the DC (eCPG uses/shift, 3.6 vs. 2.0;"" p = 0.033). Conclusions: The MC technology permitted physicians to access information at the bedside and increased the use of CPG/DST tools. According to physicians, patients appeared to accept their use of information technology to assist in decision making. Development of improved computer technology may address the major limitation of MC portability.",0,1,
100,101,Screening and interventions for overweight in children and adolescents: recommendation statement,"The U.S. Preventive Services Task Force (USPSTF) is an independent panel of non-federal experts in prevention and primary care that systematically reviews the evidence of effectiveness and develops recommendations for clinical preventive services. This recommendation addresses the evidence for the accuracy of screening children and adolescents using BMI, the effectiveness of behavioral and pharmacologic interventions in improving health outcomes in these children, and the potential harms of routine screening and intervention. Using USPSTF methodology, an analytic framework with key questions was developed to guide the systematic review, which serves as the basis for this recommendation. The number of children and adolescents who are overweight has more than doubled in the last 25 years. Childhood and adolescent overweight is associated with increased health risks. The USPSTF found insufficient evidence for the effectiveness of behavioral counseling or other preventive interventions with overweight children and adolescents that can be conducted in primary care settings. Currently, available studies are limited by factors such as small sample sizes, poor generalizability, and variable follow-up. Based upon this critical gap in the evidence for effectiveness, the USPSTF concludes that the evidence is insufficient to recommend for or against routine screening for overweight in children and adolescents as a means to prevent adverse health outcomes (""I"" recommendation). There are several gaps in the research evidence on screening and interventions for overweight children and adolescents in the primary care setting. Research is needed to provide well-defined and effective approaches to medical and psychological screening in children, as well as effective clinical approaches for the prevention and treatment of overweight in children that can be implemented by primary care clinicians.",0,0,
101,102,Evidence-based guidelines for teaching patient-centered interviewing,"In a rare study of effectiveness of an interviewing method, we previously reported a randomized controlled trial demonstrating that training in a step-by-step patient-centered interviewing method improved residents' knowledge, attitudes, and skills and had a consistently positive effect on trained residents' patients. For those who wish to use this evidence-based patient-centered method as a template for their own teaching, we describe here for the first time our training program--and propose that the training can be adapted for students, physicians, nurse practitioners, physician assistants, and other new learners as well. Training was skills-oriented and experiential, fostered positive attitudes towards patient-centered interviewing, and used a learner-centered approach which paid special attention to the teacher-resident relationship and to the resident's self-awareness. Skills training was guided by a newly identified patient-centered interviewing method that described the step-by-step use of specific behaviors.",0,0,
102,103,A systematic review of education for the prevention of HIV/AIDS among older adults,"Through a comprehensive literature search, the authors of this systematic review identified 21 articles focused on primary prevention of HIV/AIDS for adults aged 50 and over. Three major challenges to providing HIV/AIDS education for older adults include health professionals' ageism, older adults' reluctance to discuss sexuality, and their misconception of their HIV risk. Clinical guidelines for social workers, nurses, and physicians identified the importance of sharing information and assessing risk, considering cultural diversity, and devising creative delivery strategies. Three models of HIV/AIDS education include group education programs delivered by social workers or other health professionals, peer education models, and one-on-one early intervention models including HIV/AIDS testing. Additional outreach and research on HIV/AIDS prevention among older adults is needed.",0,0,
103,104,Lifestyle counselling in primary care: long-term effects on cholesterol level,"OBJECTIVE: To evaluate the long-term effectiveness of lifestyle counselling for low-moderate cardiovascular (CV) risk subjects in primary care. METHODS: DESIGN: Prospective comparison of baseline vs post-intervention, and comparison of enrolled patients vs control subjects extracted from a large primary care database. SETTING: 94 general practices in Italy. PARTICIPANTS: All the 20-70-year-old hypercholesterolaemic subjects who did not qualify for statin treatment according to the guidelines and who were seen on 12 predetermined working days""; 713 patients; 94 general practitioners. INTERVENTION: Short (5-10 min) educational intervention (qualitative dietary advice, encouraging walking or other aerobic physical activities);"" handing out simple dietetic advice at physician discretion. MAIN OUTCOME MEASURES: Total cholesterol level and global CV risk calculated according to the Framingham equation. RESULTS: Total cholesterol and global CV risk (10 years) decreased by 0.31 mmol/l (p < 0.0001, 95% CI 0.23-0.40) and 1.35% (p < 0.01, 95% CI -1.73 to -0.97), respectively, after a 54-month follow-up. Enrolled patients showed a greater total cholesterol decrease than control patients: 2.24% (p < 0.05, 95% CI 0.58-3.91%). CONCLUSIONS: A simple, office-based, long-term, lifestyle counselling programme produces a small, but clinically significant reduction of total cholesterol and of global CV risk. This result should encourage GPs to systematically offer simple, unstructured lifestyle counselling to all their patients.",0,0,
104,105,Suicide and violence assessment in psychiatry,"Psychiatrists are increasingly expected to predict and prevent the suicidal and violent/homicidal impulses of their clients. This article reviews the current literature and research in these areas. While the debate continues on whether the clinician can successfully predict either violence or suicidal behavior in their patients, the preponderance of studies weighs in that predicting suicide and violence in the individual may not be possible currently given present knowledge. To compensate for forecasting limitations, conservative clinicians deliberately overpredict suicide or violence to help insure the safety of their patients and the greater communities in which they reside. In addition, clinicians need to perform thorough assessments and make logical clinical decisions that are in line with the perceived risks. Preventive measures for violence remain complex, but clinicians can maximize treatment effects by following specific intervention guidelines. Minimally, documentation concerning violence needs to focus on the rationale for why treatment interventions were or were not implemented. The chart does not require lengthy notations but should include a reasonable assessment of risk and the delineation of a prudent course of action.",0,0,
105,106,The Nazi doctors trial and the international prohibition on medical involvement in torture,,0,0,
106,107,Knowledge versus practice: the necessity of education for successful guideline implementation,"This study assessed physicians' familiarity with a practice guideline for bronchiolitis, evaluated attitudes regarding guidelines, determined preference of educational materials for guideline accessibility and examined the relationship between guideline familiarity and attitudes with clinical practice behaviors. Six months following guideline implementation, surveys were distributed to eligible physicians. The response rate was 68%. Retrospective analyses of inhalation therapies across three study cohorts were also performed. Most physicians surveyed in this study were aware of and utilized a recently introduced guideline, though use of unproven inhalation therapies continued. Despite demonstrated efficiencies of care, continued educational intervention is necessary to sustain these gains.",0,0,
107,108,Educational interventions to improve prescription and dispensing of antibiotics: a systematic review,"BACKGROUND: Excessive and inappropriate antibiotic use contributes to growing antibiotic resistance, an important public-health problem. Strategies must be developed to improve antibiotic-prescribing. Our purpose is to review of educational programs aimed at improving antibiotic-prescribing by physicians and/or antibiotic-dispensing by pharmacists, in both primary-care and hospital settings. METHODS: We conducted a critical systematic search and review of the relevant literature on educational programs aimed at improving antibiotic prescribing and dispensing practice in primary-care and hospital settings, published in January 2001 through December 2011. RESULTS: We identified 78 studies for analysis, 47 in primary-care and 31 in hospital settings. The studies differed widely in design but mostly reported positive results. Outcomes measured in the reviewed studies were adherence to guidelines, total of antibiotics prescribed, or both, attitudes and behavior related to antibiotic prescribing and quality of pharmacy practice related to antibiotics. Twenty-nine studies (62%) in primary care and twenty-four (78%) in hospital setting reported positive results for all measured outcomes""; fourteen studies (30%) in primary care and six (20%) in hospital setting reported positive results for some outcomes and results that were not statistically influenced by the intervention for others;"" only four studies in primary care and one study in hospital setting failed to report significant post-intervention improvements for all outcomes. Improvement in adherence to guidelines and decrease of total of antibiotics prescribed, after educational interventions, were observed, respectively, in 46% and 41% of all the reviewed studies. Changes in behaviour related to antibiotic-prescribing and improvement in quality of pharmacy practice was observed, respectively, in four studies and one study respectively. CONCLUSION: The results show that antibiotic use could be improved by educational interventions, being mostly used multifaceted interventions.",0,0,
