,record_id,title,abstract,year,label_included,duplicate_record_id
1017,1018,A rate-distortion approach to wavelet-based encoding of predictive error frames,"We develop a framework for efficiently encoding predictive error frames (PEF) as part of a rate scalable, wavelet-based video compression algorithm. We investigate the use of rate-distortion analysis to determine the significance of coefficients in the wavelet decomposition. Based on this analysis, we allocate the bit budget assigned to a PEF to the coefficients that yield the largest reduction in distortion, while maintaining the embedded and rate scalable properties of our video compression algorithm",2000,0,
1018,1019,"A comparative analysis of network dependability, fault-tolerance, reliability, security, and survivability","A number of qualitative and quantitative terms are used to describe the performance of what has come to be known as information systems, networks or infrastructures. However, some of these terms either have overlapping meanings or contain ambiguities in their definitions presenting problems to those who attempt a rigorous evaluation of the performance of such systems. The phenomenon arises because the wide range of disciplines covered by the term information technology have developed their own distinct terminologies. This paper presents a systematic approach for determining common and complementary characteristics of five widely-used concepts, dependability, fault-tolerance, reliability, security, and survivability. The approach consists of comparing definitions, attributes, and evaluation measures for each of the five concepts and developing corresponding relations. Removing redundancies and clarifying ambiguities will help the mapping of broad user-specified requirements into objective performance parameters for analyzing and designing information infrastructures.",2009,0,
1019,1020,Study on the Neural Network Model for Shield Construction Faults Diagnosis,"In order to solve the problem of establishing the mathematic model for shield construction faults diagnosis, an approach to the mathematic model by using BP neural network is presented in this paper. The BP neural network model for diagnosing three familiar shield construction faults based on the data of shield excavation parameters was built. The inputs of the model are respectively nine shield excavation parameters which are correlative with shield construction faults. The outputs of the model are three shield construction faults which are respectively the spewing at screw conveyer, the wear of disc-cutters and the jamming of shield. The case study of a shield project validated that the structure of the established model is practical, the diagnostic results are right and the diagnosis method is effective. The conclusion provides the beneficial guidance for the design of the online diagnosis system of shield construction faults based on the data of shield excavation parameters.",2010,0,
1020,1021,A novel fault tolerant design and an algorithm for tolerating faults in digital circuits,"This paper proposes a novel fault tolerant algorithm for tolerating stuck-at-faults in digital circuits. We consider in this paper single stuck-at type faults, occurring either at a gate input or at a gate output. A stuck-at-fault may adversely affect on the functionality of the user implemented design. A novel fault tolerant design based on hardware redundancy (replication) is presented here for single fault model to tolerate transient as well as permanent faults. The design is also suitable to be used for highly dependable systems implemented by means of Field Programmable Gate Arrays (FPGAs) at RTL level. This approach offers the possibility of using larger and more cost effective devices that contain interconnect defects without compromising on performance or configurability. The algorithm presented here demonstrates the fault tolerance capability of the design and is implemented for a full adder circuit but can be generalized for any other digital circuit. Using exhaustive testing the functioning of all the three full adders can be easily verified. In case of occurrence of stuck-at-faults; the circuit will configure itself to select the other fault free outputs. We have evaluated our novel fault tolerant technique (NFT) in five different circuits: full adder, encoder, counter, shift register and microprocessor. The proposed design approach scales well to larger digital circuits also and does not require fault detection. We have also presented and compared the results of triple modular redundancy (TMR) method with our technique. All possible faults are tested by injecting the faults using a multiplexer.",2008,0,
1021,1022,Planar Microwave Bandpass Filters with Defected Ground Resonators,"In this paper a study of some planar microwave bandpass filters composed of defected ground resonators is presented. Different kinds of couplings between two defected ground resonators are investigated: electric coupling, magnetic coupling and two different mixed couplings. The values of the coupling coefficients are extracted from the simulation results, obtained by using full-wave EM-field simulation software. On the basis of this study, some second-order coupled planar microwave bandpass Chebyshev filters are designed. The simulated performances of these novel filter structures are very close to the filter requirements, validating this way the design method and its results",2006,0,
1022,1023,The construction of a novel agent fault-tolerant migration model,"In agent migration process, malicious hosts can compromise the agent. To solve the problem, the paper introduces the measure of agent integrity verification and constructs a novel agent fault-tolerant migration model. The model avoids much agent replicas in migration process. By simulation experiment, the results prove that the model provided by the paper is feasible and efficient, and can save network resource much than other relative works.",2004,0,
1023,1024,"Fault detection, diagnosis and control in a tactical aerospace vehicle",In this paper we propose a fault-tolerant control ( FTC ) scheme using multiple controller switching. The performance of this scheme is studied on a tactical aerospace vehicle. A parity space (PS) based residual generation approach is used to detect the fault. Once a fault is detected the diagnosis scheme identifies the faulty actuator. Using this information on-line reconfiguration of the controller is done based on the configuration of the existing healthy actuator. To implement this scheme no modification were done in hardware (H/W) configuration and only existing redundancies were utilised. Simulation with nonlinear 6-degree of freedom (6-DoF) model shows that the above fault tolerant control approach is able to reduce the probability of failure due to actuators.,2003,0,
1024,1025,A Multi-Perspective Taxonomy for Systematic Classification of Grid Faults,Classification turns chaotic knowledge into regularity by systematizing a domain and providing a common vocabulary. Currently there is a lack of systematic and comprehensive studies in organization and classification of Grid faults. We address this gap with a multi-perspective Grid fault taxonomy describing an incident using eight different characteristics. It is hard to define a taxonomy of broad validity and acceptance that satisfies the vast number of requirements of the many Grid user communities. Nevertheless we proof that our taxonomy can serve as a solid basis for defining project-specific custom classification schemes by giving a concrete example created for a state-of-the-art Grid middleware environment.,2008,0,
1025,1026,Three-phase synchronous PWM for flyback converter with power-factor correction using FPGA ASIC design,The design and development of a synchronous pulsewidth modulation (PWM) generator suitable for the three-phase flyback converter with transformer isolated and power-factor correction using a field-programmable gate array is proposed. The proposed three-phase synchronous PWM makes it possible for the converter to obtain the sinusoidal supply currents with a near-unity power factor. A high-frequency transformer is considered in the design to provide galvanic isolation and serves the dual role of inductor and transformer. Results are provided to demonstrate the effectiveness of the design.,2004,0,
1026,1027,Fault Diagnosis on Hermetic Compressors Based on Sound Measurements,"A fault identification study is made to identify five common faults in hermetic compressors manufactured in a large plant. Sound power level is used as raw data. Sound measurements were made in a room where microphones were located at different places of a virtual hemi-sphere, designed according to international standards. Obtained data is analyzed using the artificial neural networks method, where the multilayer perceptron model is used. Two different analysis approaches are carried out. In the first approach, only the summary data that emanated from the information coming from all microphones are used. In the second approach, all data coming from all microphones are used. The results indicate that the first approach is partially successful and the second is successful.",2007,0,
1027,1028,Reflective fault-tolerant systems: from experience to challenges,"This paper presents research work performed on the development and the verification of dependable reflective systems based on MetaObject Protocols (MOPS). We describe our experience, we draw the lessons learned from both a design and a validation viewpoint, and we discuss some possible future trends on this topic. The main originality of this work relies on the combination of both design and validation issues for the development of reflective systems, which has led to the definition of a reflective framework for the next generation of fault-tolerant systems. This framework includes: 1) the specification of a MetaObject Protocol suited to the implementation of fault-tolerant systems and 2) the definition of a general test strategy to guide its verification. The proposed approach is generic and solves many issues related to the use and evolution of system platforms with dependability requirements. Two different instances of the specified MOP have been implemented in order to study the impact of the MOP architecture in the development of a reflective fault-tolerant system. As far as the test strategy is concerned, a different testing level is associated with each reflective mechanism defined in the MOP. For each testing level, we characterize the test objectives and the required test environments. According to this experience, several new research challenges are finally identified.",2003,0,
1028,1029,Implementation and verification of the Amplitude Recovery Method algorithm with the faults diagnostic system on induction motors,"The implementation and verification of the amplitude recovery method algorithm (A.R.M.), which was first presented in ICEMS2008, are displayed in this paper. The mathematics deduction, application and test results show that the A.R.M. can extract directly the energy of the harmonics of other orders (including high orders and fractional orders) in the tested original signals of three phase stator currents of induction motors even though the harmonics elements are much smaller than the fundamental one.",2009,0,
1029,1030,Influence of window width selection in fault diagnosis of loudspeaker based on Short-time Fourier Transform,"It is important that selects window function and width to Short-time Fourier Transform(STFT). Especially, when diagnosing fault loudspeaker, the different analysis window function and width can influent the result of analysis on respond signal of loudspeaker. So, it proposed a selecting analysis window function and width method based on the energy correction factor, the maximum side lobe and main lobe peak value in the frequency domain. Through reasonable selecting analysis window function and width, it can reduce the influence of truncation of signal caused by the Gibbs phenomenon and resolve the frequency resolution problem on STFT. Therefore, it can be more accurately to extract the fault feature of loudspeaker, and improve the loudspeaker on-line automatic fault detection accuracy.",2010,0,
1030,1031,Bridge fault diagnosis using stuck-at fault simulation,A new diagnostic fault simulator is described that diagnoses both feedback and nonfeedback bridge faults in combinational circuits while using information from fault simulation of single stuck-at faults. A realistic fault model is used which considers the existence of the Byzantine Generals problem. Sets representing nodes possibly involved in a defect are partitioned based on logic and fault simulation of failing vectors. The approach has been demonstrated for two-line bridge faults on several large combinational benchmark circuits containing Boolean primitives and has achieved over 98% accuracy for nonfeedback bridge faults and over 85% accuracy for feedback bridge faults with good diagnostic resolution,2000,0,
1031,1032,"Correction Technique for Cascade Gammas in I-124 Imaging on a Fully-3D, Time-of-Flight PET Scanner","It has been shown that I-124 PET imaging can be used for accurate dose estimation in radio-immunotherapy techniques. However, I-124 is not a pure positron emitter, leading to two types of coincidence events not typically encountered: increased random coincidences due to non-annihilation cascade photons, and true coincidences between an annihilation photon and primarily a coincident 602 keV cascade gamma (true coincidence gamma-ray background). The increased random coincidences are accurately estimated by the delayed window technique. Here we evaluate the radial and time distributions of the true coincidence gamma-ray background in order to correct and accurately estimate lesion uptake for I-124 imaging in a time-of-flight (TOF) PET scanner. We performed measurements using a line source of activity placed in air and a water-filled cylinder, using F-18 and I-124 radio-isotopes. Our results show that the true coincidence gamma-ray backgrounds in I-124 have a uniform radial distribution, while the time distribution is similar to the scattered annihilation coincidences. As a result, we implemented a TOF-extended single scatter simulation algorithm with a uniform radial offset in the tail-fitting procedure for accurate correction of TOF data in I-124 imaging. Imaging results show that the contrast recovery for large spheres in a uniform activity background is similar in F-18 and I-124 imaging. There is some degradation in contrast recovery for small spheres in I-124, which is explained by the increased positron range, and reduced spatial resolution, of I-124 compared to F-18. Our results show that it is possible to perform accurate TOF based corrections for I-124 imaging.",2009,0,
1032,1033,Application of Bayesian belief networks to fault detection and diagnosis of industrial processes,"In industrial processes, to confide the success of planed operation, implementing early and accurate method for recognizing abnormal operating conditions, known as faults, is essential. Effective method for fault detection and diagnosis helps reducing impact of these faults, extols the safety of operation, minimizes down time and reduces manufacturing costs. In this paper, application of BBNs is studied for a benchmark chemical industrial process, known as, Tennessee Eastman in order to achieve early fault detection and accurate probable diagnosis of their causes. Application of Bayesian belief networks for fault detection and diagnosis of Tennessee Eastman process in the graphical context description has not been tested yet. Success of this feature confirms capability and ease use of it as a diagnostic system in actual industrial processes.",2010,0,
1033,1034,Detection of rotor faults in torque controlled induction motor drives,"In the supervision of electrical equipment, the task of diagnostic system is to detect an upcoming machine fault as soon as possible, in order to save expensive manufacturing processes or to replace fault parts. An important issue in such effort is the modelling of the induction machine (IM) including rotor bar and end-ring faults, with a minimum of computational complexity. In this paper, a simpler method is employed in the simulation of an induction motor with rotor asymmetries. Simulation of classical and dynamic space vector models, Finite Element Analysis and experimental results are presented to support the proposed model. The need for detection of rotor faults at an earlier stage has pushed the development of monitoring methods with increasing sensitivity and noise immunity. Addressing diagnostic techniques based on current signatures analysis (MCSA), the characteristic components introduced by specific faults in the current spectrum are investigated and a diagnosis procedure correlates the amplitudes of such components to the fault extent. The impact of feedback control on asymmetric rotor cage induction machine behavior is also analyzed. It is shown that the variables usually employed in diagnosis procedures assuming open-loop operation are no longer effective under closed-loop operation. Simulation results show that signals already present at the drive are suitable to effective diagnostic procedure. The utilization of the current regulator error signals in rotor failure detection are the aim of the present work. The use of a band-pass filter bank to detect the presence of sidebands is also proposed.",2007,0,
1034,1035,Analysis of Hyperion data with the FLAASH atmospheric correction algorithm,"A combination of good spatial and spectral resolution make visible to shortwave infrared spectral imaging from aircraft or spacecraft a highly valuable technology for remote sensing of the Earth's surface. Many applications require the elimination of atmospheric effects caused by molecular and particulate scattering; a process known as atmospheric correction, compensation, or removal. The Fast Line-of-sight Atmospheric Analysis of Spectral Hypercubes (FLAASH) atmospheric correction code derives its physics-based algorithm from the MODTRAN4 radiative transfer code. A new spectra; recalibration algorithm, which has been incorporated into FLAASH, is described. Results from processing Hyperion data with FLAASH are discussed.",2003,0,
1035,1036,Transient Fault Prediction Based on Anomalies in Processor Events,"Future microprocessors will be highly susceptible to transient errors as the sizes of transistors decrease due to CMOS scaling. Prior techniques advocated full scale structural or temporal redundancy to achieve fault tolerance. Though they can provide complete fault coverage, they incur significant hardware and/or performance cost. It is desirable to have mechanisms that can provide partial but sufficiently high fault coverage with negligible cost. To meet this goal, we propose leveraging speculative structures that already exist in modern processors. The proposed mechanism is based on the insight that when a fault occurs, it is likely that the incorrect execution would result in abnormally higher or lower number of mispredictions (branch mispredictions, L2 misses, store set mispredictions) than a correct execution. We design a simple transient fault predictor that detects the anomalous behavior in the outcomes of the speculative structures to predict transient faults",2007,0,
1036,1037,Comparison of accelerated DRAM soft error rates measured at component and system level,"Single event upsets from terrestrial cosmic rays (i.e. high-energy neutrons) are more important than alpha particle induced soft errors in modern DRAM devices. A high intensity broad spectrum neutron source from the Los Alamos Neutron Science Center (LANSCE) was used to characterize the nature of these upsets in DRAM technologies ranging from 180 nm down to 70 nm from several vendors at the DIMM component level using a portable memory tester. Another set of accelerated neutron beam tests were made with DRAM DIMMs mounted on motherboards. Soft errors were characterized using these two methods to determine the influence of neutron angle, frequency, data patterns and process technology. The purpose of this study is to analyze the effects of these differences on DRAM soft errors.",2008,0,
1037,1038,Error analysis of the moment method,"Because of the widespread use of the Method of Moments for simulation of radiation and scattering problems, analysis and control of solution error is a significant concern in computational electromagnetics. The physical problem to be solved, its mesh representation, and the numerical method all impact accuracy. Although empirical approaches such as benchmarking are used almost exclusively in practice for code validation and accuracy assessment, a number of significant theoretical results have been obtained in recent years, including proofs of convergence and solution-error estimates. This work reviews fundamental concepts such as types of error measures, properties of the problem and numerical method that affect error, the optimality principle, and basic approximation error estimates. Analyses are given for surface-current and scattering-amplitude errors for several scatterers, including the effects of edge and corner singularities and quadrature error. We also review results on ill-conditioning due to resonance effects and the convergence rates of iterative linear-system solutions.",2004,0,
1038,1039,Fault management in ECLIPSE,"ECLIPSE is a next-generation virtual telecommunication network that provides multimedia services that integrate voice, video, text and images. ECLIPSE facilitates the modular decomposition of new telecommunication services. In this paper, we sketch the challenges we face in making ECLIPSE highly available when running on top of a heterogenous and widely distributed system. We describe how we approach these challenges using the modular decomposition of services provided by ECLIPSE, together with its novel failure detection and recovery strategies",2001,0,
1039,1040,The state of documentation practice within corrective maintenance,"Consistent, correct and complete documentation is an important vehicle for the maintainer to gain understanding of a software system, to ease the learning and/or relearning processes, and to make the system more maintainable. Former studies have shown that documentation is one of the most neglected process issues within software engineering today. The authors check the current state of documentation practice within corrective maintenance in Sweden",2001,0,
1040,1041,What Types of Defects Are Really Discovered in Code Reviews?,"Research on code reviews has often focused on defect counts instead of defect types, which offers an imperfect view of code review benefits. In this paper, we classified the defects of nine industrial (C/C++) and 23 student (Java) code reviews, detecting 388 and 371 defects, respectively. First, we discovered that 75 percent of defects found during the review do not affect the visible functionality of the software. Instead, these defects improved software evolvability by making it easier to understand and modify. Second, we created a defect classification consisting of functional and evolvability defects. The evolvability defect classification is based on the defect types found in this study, but, for the functional defects, we studied and compared existing functional defect classifications. The classification can be useful for assigning code review roles, creating checklists, assessing software evolvability, and building software engineering tools. We conclude that, in addition to functional defects, code reviews find many evolvability defects and, thus, offer additional benefits over execution-based quality assurance methods that cannot detect evolvability defects. We suggest that code reviews may be most valuable for software products with long life cycles as the value of discovering evolvability defects in them is greater than for short life cycle systems.",2009,0,
1041,1042,Regularized B-spline deformable registration for respiratory motion correction in PET images,"A major challenge in respiratory motion correction of gated PET images is their low signal to noise ratios (SNR). This particularly affects the accuracy of image registration. This paper presents an approach to overcoming this problem using a deformable registration algorithm which is regularized using a Markov random field (MRF). The deformation field is represented using B-splines and is assumed to form a MRF. A regularizer is then derived and introduced to the registration, which penalizes noisy deformation fields. Gated PET images are aligned using this registration algorithm and summed. Experiments with simulated data show that the regularizer effectively suppresses the noise in PET images, yielding satisfactory deformation fields. After motion correction, the PET images have significantly better image quality.",2008,0,
1042,1043,Refined Spatial Error Concealment with Directional Entropy,"A refined error concealment method for intra frame in H.264 is proposed in this work. Directional entropy of neighboring edges is used to classify the content of the lost block. Some techniques aimed to shorten the computation time without degrading quality of reconstructed video are presented to enforce multi-directional interpolation. As for block with high texture, either bilinear or multi-directional interpolation alone is not so well to recover, we integrate the two methods to get the final result. Experimental results demonstrate the efficiency and better performance of proposed method as compared to other interpolation based methods.",2009,0,
1043,1044,Adaptive error control scheme for multimedia applications in integrated terrestrial-satellite wireless networks,"This paper presents an adaptive error control (AEC) scheme for multimedia applications in integrated terrestrial-satellite wireless networks. The AEC protocol supports both real-time and non-real-time applications. In the AEC protocol, we propose new adaptive FEC (AFEC) and hybrid ARQ (HARQ) schemes for real-time and non-real-time traffic, respectively. Throughput performance for non-real-time application shows that the proposed AEC protocol outperforms hybrid ARQ (HARQ) protocols with the same code used. Under real-time application, the AEC protocol outperforms the static FEC (SFEC) protocols with respect to packet miss probability",2000,0,
1044,1045,Analysis of the ABS Wheel Speed Signal Error and Method of Equal Period Sampling,"The measuring error of wheel speed signal of anti-lock braking system (ABS) has been analyzed in this paper. It has been concluded that trigger error is the main factor which influences the wheel speed measurement limitation, and the correlation between trigger error and the wheel speed signal are surveyed by experiments. It is necessary in ABS to transform the wheel speed signal sampled in the form of equiangular to the form of equal period. In the low speed measurement situation of lacking wheel speed signal, a prediction algorithm based on polynomial order two fit has been utilized to estimate wheel speed. Simulation results verified the algorithm.",2006,0,
1045,1046,Evaluation of several Efron bootstrap methods to estimate error measures for software metrics,"A narrow confidence interval of a sample statistic or a model parameter implies low variability of that statistic, and permits a strong conclusion to be made about the underlying population. Conversely, the analysis should be considered inconclusive if the confidence interval is wide. Efron's (1992) bootstrap statistical analysis appears to address the fact that many statistics used in software metrics analysis do not come with theoretical formulas to allow accuracy assessment. In this paper we will present preliminary results on an empirical analysis of the reliability of several Efron nonparametric bootstrap methods in assessing the accuracy of sample statistics in the context of software metrics. In particular, we focus on the standard errors and 90% confidence intervals of five basic statistics as a tool to evaluate the Bootstrap. It was found confidence intervals for mean and median were accurately estimated, those for variance grossly under-estimated with skewness and kurtosis grossly over-estimated.",2002,0,
1046,1047,Fault-Tolerant CORBA: From Specification to Reality,"Based on 10 years' personal experience implementing academic prototypes of FT-CORBA, helping to establish the FT-CORBA standard, and subsequently developing and selling its commercial implementations, this critique provides an overview of the FT-CORBA standard's specifications from the viewpoint of realizing its concrete implementation for real-world applications",2007,0,
1047,1048,Interleaving for combating bursts of errors,"To ensure data fidelity, a number of random error correction codes (ECCs) have been developed. ECC is, however, not efficient in combating bursts of errors, i.e., a group of consecutive (in one-dimensional (1-D) case) or connected (in two- and three- dimensional (2-D and 3-D) case) erroneous code symbols owing to the bursty nature of errors. Interleaving is a process to rearrange code symbols so as to spread bursts of errors over multiple code-words that can be corrected by ECCs. By converting bursts of errors into random-like errors, interleaving thus becomes an effective means to combat error bursts. In this article, we first illustrate the philosophy of interleaving by introducing a 1-D block interleaving technique. Then multi-dimensional (M-D) bursts of errors and optimality of interleaving are defined. The fundamentals and algorithms of the state of the art of M-D interleaving - the t-interleaved array approach by Blaum, Bruck and Vardy and the successive packing approach by Shi and Zhang-are presented and analyzed. In essence, a t-interleaved array is constructed by closely tiling a building block, which is solely determined by the burst size t. Therefore, the algorithm needs to be implemented each time for a different burst size in order to maintain either the error burst correction capability or optimality. Since the size of error bursts is usually not known in advance, the application of the technique is somewhat limited. The successive packing algorithm, based on the concept of 2  2 basis array, only needs to be implemented once for a given square 2-D array, and yet it remains optimal for a set of bursts of errors having different sizes. The performance comparison between different approaches is made. Future research on the successive packing approach is discussed. Finally, applications of 2-D/3-D successive packing interleaving in enhancing the robustness of image/video data hiding are presented as examples of practical utilization of interleaving.",2004,0,
1048,1049,Research on domestic PV module structure based on fault detection,"As to detecting the location of fault in photovoltaic (PV) module structure, this paper presents a new type of PV arrays connection: CTCT structure (complex-total-cross-tied array). In the array of CTCT-type PV cells, by adding a certain number of current sensors and comparing the detected current, the Hot Spot cells can be located to avoid their damage to PV panels. This paper derives a formula to demonstrate the relationship between the total number of PV panels in parallel, the resolution and the total number of current sensors in the PV systems. And the algorithm has been verified correctly in a 3*9 board of PV panel. With the certain number of PV panels, selecting the reasonable value of resolution for determining the number of sensors needed, we can detect the precise location of PV cells that have Hot Spot by using current sensors as few as possible.",2010,0,
1049,1050,On the Threat of Metastability in an Asynchronous Fault-Tolerant Clock Generation Scheme,"Due to their handshake-based flow control, asynchronous circuits generally do not suffer from metastability issues as much as synchronous circuits do. We will show, however, that fault effects like single-event transients can force (sequential) asynchronous building blocks such as Muller C-Elements into a metastable state. At the example of a fault-tolerant clock generation scheme, we will illustrate that metastability could overcome conventional error containment boundaries, and that, ultimately, a single metastable upset could cause even a multiple Byzantine fault-tolerant system to fail. In order to quantify this threat, we performed analytic modeling and simulation of the elastic pipelines, which are at the heart of our physical implementation of the fault-tolerant clocks. Our analysis results reveal that only transient pulses of some very specific width can trigger metastable behavior. So even without consideration of other masking effects the probability of a metastable upset to propagate through a pipeline is fairly small. Still, however, a thorough metastability analysis is mandatory for circuits employed in high-dependability applications.",2009,0,
1050,1051,"Using program analysis to identify and compensate for nondeterminism in fault-tolerant, replicated systems","Fault-tolerant replicated applications are typically assumed to be deterministic, in order to ensure reproducible, consistent behavior and state across a distributed system. Real applications often contain nondeterministic features that cannot be eliminated. Through the novel application of program analysis to distributed CORBA applications, we decompose an application into its constituent structures, and discover the kinds of nondeterminism present within the application. We target the instances of nondeterminism that can be compensated for automatically, and highlight to the application programmer those instances of nondeterminism that need to be manually rectified. We demonstrate our approach by compensating for specific forms of nondeterminism and by quantifying the associated performance overheads. The resulting code growth is typically limited to one extra line for every instance of nondeterminism, and the runtime overhead is minimal, compared to a fault-tolerant application with no compensation for nondeterminism.",2004,0,
1051,1052,Neural network approach to diagnose faults in linear antenna array,"A novel approach using artificial neural network (ANN) is proposed to identify the faulty elements present in a non uniform linear array. The input to the neural network is amplitude of radiation pattern and output of neural network is the location of faulty elements. In this work, ANN is implemented with two algorithms; radial basis function neural network (RBF) and probabilistic neural network and their performance is compared. The network is trained with some of the possible faulty radiation patterns and tested with various measurement errors. It is proved that the method gives a high success rate.",2008,0,
1052,1053,Stator winding turn-fault detection for closed-loop induction motor drives,"Sensorless diagnostics for line-connected machines is based on extracting fault signatures from the spectrum of the line currents. However, for closed-loop drives, the power supply is a regulated current source and, hence, the motor voltages must also be monitored for fault information. In this paper, a previously proposed neural network scheme for turn-fault detection in line-connected induction machines is extended to inverter-fed machines, with special emphasis on closed-loop drives. Experimental results are provided to illustrate that the method is impervious to machine and instrumentation nonidealities, and that it requires lesser data memory and computation requirements than existing schemes, which are based on data lookup tables.",2003,0,
1053,1054,Fault injection approach based on dependence analysis,"Fault injection is used to validate a system in the presence of faults. Jaca, a software injection tool developed in previous work, is used to inject faults at interfaces between classes of a system written in Java. We present a strategy for fault injection validation based on dependence analysis. The dependence analysis approach is used to help in reducing the number of experiments necessary to cover the system's interfaces. For the experiments we used a system that consists of two integrated components, an ODBMS performance test benchmark, Wisconsin 007 and an ODBMS, Ozone. The results of some experiments and their analysis are presented.",2005,0,
1054,1055,Analysis of the practical capacity of multi-valued hetero-associator considering fault tolerance,"Presents a method of pattern recognition using the multi-valued polynomial bidirectional hetero-associator (PBHA). This network can be used for the industrial application of optical character recognition. According to detailed simulations, the PBHA has a higher capacity for pattern pair storage than that of the conventional bidirectional associative memories and fuzzy memories. Meanwhile, the practical capacity of a PBHA considering fault tolerance is discussed. The fault tolerance requirement leads to the discovery of the attraction radius of the basin for each stored pattern pair. The PBHA takes advantage of multi-valued characteristics in evolution equations such that the signal-noise-ratio is significantly increased. We apply the result of this research to pattern recognition problems. The practical capacity of the multi-valued data recognition using the PBHA considering fault tolerance in the worst case is also estimated. Simulation results are presented to verify the derived theory",2001,0,
1055,1056,A DSP based controller for power factor correction (PFC) in a rectifier circuit,In this paper a digital signal processor (DSP) based power factor correction (PFC) scheme is presented. A dual-loop controller is designed to control the average input AC current as well as DC bus voltage. The DSP controller is implemented and tested. Design methodologies and trade-offs such as discrete-time implementation methods are also presented,2001,0,
1056,1057,Total Sensitivity Index Calculation via Error Propagation Equation,"This paper presents a new and convenient method to calculate the total sensitivity indices defined by variance-based sensitivity analysis. By decomposing the output variance using error propagation equations, this method can transform the ""double-loop"" sampling procedure into ""single-loop"" one and obviously reduce the computation cost of analysis. In contrast with Sobol and Fourier amplitude sensitivity test (FAST) method, which is limited in non-correlated variables, new approach is suitable for correlated input variables. An application in semiconductor assemble and test manufacturing (ATM) factory indicates that this approach has a good performance in additive model and simple non-additive mathematical model.",2007,0,
1057,1058,Accurate Bit-Error-Rate Analysis of Bandlimited Cooperative OSTBC Networks Under Timing Synchronization Errors,"The distributed multiple-input-multiple-output (MIMO) system (e.g., intercluster communication via cooperating nodes in a wireless sensor network) is a topic of emerging interest. Many previous studies have assumed perfect synchronization among cooperating nodes and identically distributed communication links. Such assumptions are rarely valid in practical operating scenarios. This paper develops an analytical framework for computing the average bit error rate (ABER) of a distributed multiple-input-single-output (MISO) space-time-coded system with binary phase shift keying (BPSK) modulation affected by timing synchronization errors. The cooperating nodes use data pulse-shaping filters for transmission over generalized frequency-nonselective fading channels. As an illustrative example, the performance evaluation of a 2 times 1 MISO system that uses distributed orthogonal space-time block coding (OSTBC) is presented, although this approach can be readily extended to analyze distributed transmit diversity with a larger number of cooperating nodes. We show that under certain conditions, a distributed MISO system with time synchronization errors can still outperform a perfectly synchronized single-input-single-output (SISO) system.",2009,0,
1058,1059,Software defect detection and process improvement using personal software process data,"Statistical evidence has shown that programmers perform better when following a defined, repeatable process such as the Personal Software Process (PSP).Anecdotal and qualitative evidence from industry indicates that two programmers working side-by-side at one computer, collaborating on the same design, algorithm, code, or test, perform substantially better than the two working alone i.e. pair programming. Bringing these two ideas together, a new Software Process has been formulated. The Hybrid Personal Software Process (HPSP) is a defined, repeatable process for two programmers working collaboratively. The development time and cost of the product are reduced in HPSP when compared with PSP programming.",2010,0,
1059,1060,Fuzzy Expert System for Defect Classification for Non-Destructive Evaluation of Petroleum Pipes,"In this paper, an expert system has been outlined to classify the defects in metallic petroleum pipelines using acoustic techniques with non-destructive evaluation (NDE) protocols, the proposed system maps the quantitative defect data through a novel perception-based kernel that has its roots in multidimensional fuzzy set theory to map the relative weights given to various features; mathematical or statistical, to the decision surface to deduce the type of the defect. The system has a centralized database which holds the defect information in the form of known and calculated features. The known features and their quantitative representations are used to initialize the database. Then experiments are conducted on known defects and the collected experimental data is then modeled into autoregressive process models using state of the art l<sub>tinfin</sub> deconvolution algorithm. With each feature set, a classifier tag is associated that assigns a class number to that defect. The classifier tag is then used to classify any new data using the fuzzy classifier.",2007,0,
1060,1061,"A Model Driven Architecture approach to fault tolerance in Service Oriented Architectures, a performance study","In modern service oriented architectures (SoA) identifying the occurrences of failure is a crucial task, which can be carried out by the creation of diagnosers to monitor the behavior of the system. Model driven architecture (MDA) can be used to automatically create diagnosers and to integrate them into the system to identify if a failure has occurred. There are different methods of incorporating a diagnoser into a group of interacting services. One option is to modify the BPEL file representing services to incorporate the diagnoser. Another option is to implement the diagnoser as a separate service which interacts with the existing services. Moreover, the interaction between the diagnoser and the services can be either orchestration or choreography. As result, there are four options for the implementation of the diagnoser into the SoA via MDA. This paper reports on an Oracle JDeveloper plugin tool developed which applies MDA to create these four possible implementations and compares the performance of them with the help of a case study.",2008,0,
