record_id,Unnamed: 0,title,author,abstract,publication_year,doi,key,label_included,search,atd
52,51,Personality and clinical predictors of recurrence of depression.,"Berlanga, C.; Heinze, G.; Torres, M.; Apiquian, R.; Caballero, A.","OBJECTIVE: To help clinicians more accurately predict outcomes of treatment for depression, variables associated with recurrence of depression in the year after treatment were examined in a group of patients who completed treatment for an index episode of depression. METHODS: Forty-two depressed patients who participated in a double-blind pharmacological treatment study were followed for one year after treatment was discontinued. Length of treatment for the index episode was determined by clinicians and ranged from eight to 76 consecutive weeks. Eighteen patients who had a recurrent episode (43 percent) and 24 patients who did not (57 percent) were compared on sociodemographic and clinical variables, including scores on the Eysenck Personality Questionnaire (EPQ). RESULTS: A combination of three variables predicted recurrence of depression in 90 percent of cases. They were an elevated EPQ score on the neuroticism subscale, a short duration of treatment of the index episode, and a slow onset of response to treatment of the index episode. CONCLUSIONS: The findings suggest that personality traits, treatment duration, and variations in response to treatment might have an impact on long-term treatment outcome. Clinicians should consider these factors when making treatment decisions for depressed patients.",1999.0,10.1176/ps.50.3.376,BBB3EWKW,1,personality,811.0
19,18,Repetitive negative thinking as a predictor of depression and anxiety: A longitudinal cohort study,"Spinhoven, Philip; van Hemert, Albert M.; Penninx, Brenda W.","Background: Repetitive Negative Thinking (RNT) is assumed to be a transdiagnostic proximal risk factor in depression and anxiety. We examined the prospective relations of disorder-dependent as well as disorder-independent measures of RNT with depression and anxiety outcomes. Methods: In a prospective cohort study, 1972 adults completed a 3-year follow-up period (attrition = 12.6%). DSM-IV diagnoses were assessed with the CIDI, symptom severity with the IDS and BAI, and RNT with measures for perseverative thinking (PTQ), rumination (LEIDS-R) and worry (PWQ). Results: The common dimension of our RNT measurements (according to Confirmatory Factor Analysis) was significantly associated with comorbidity among depressive and among anxiety disorders, severity of depressive and anxiety symptoms, as well as persistence and relapse of depressive and anxiety disorders. Additionally, a specific factor for rumination predicted comorbidity of depressive disorders, comorbidity of anxiety disorders and relapse of depressive disorder, while a specific factor for worry predicted comorbidity of anxiety disorders and relapse of anxiety disorders, although to a lesser extent than general RNT. Limitations: The present study relied solely on self-report measures of RNT and controlling for baseline demographic and clinical variables greatly attenuated the predictive value of RNT. Discussion: Disorder-independent RNT may be a similar underlying process present across depressive and anxiety disorders. It seems more important than the representation of this process in disorder-specific cognitive content such as rumination in depression and worry in anxiety. RNT as a pathological trait deserves more attention in clinical diagnosis and the transdiagnostic treatment of comorbid depression and anxiety in particular. (PsycINFO Database Record (c) 2018 APA, all rights reserved)",2018.0,10.1016/j.jad.2018.08.037,Y7EH4ZIC,1,additional,832.0
42,41,Relapse after cognitive behavior therapy of depression: Potential implications for longer courses of treatment.,"Thase, Michael E.; Simons, Anne D.; McGeary, Janice; Cahalane, John F.; Hughes, Carol; Harden, Tim; Friedman, Edward","Studied the risk of relapse among 48 patients with major depression who responded during a 16-wk course of cognitive behavior therapy. Ss entered a 1-yr prospective follow-up study, as did 2 patients who received 20 wks of therapy. Clinical assessments were completed 1, 3, 6, 9, and 12 mo after treatment. Relapse was defined as at least a 2-wk period in which the S met the Diagnostic and Statistical Manual of Mental Disorders-III-Revised (DSM-III-R) criteria for major depression and had a Hamilton Rating Scale for Depression score of 15 or more. 16 Ss relapsed during the follow-up. Correlates of relapse included a history of depressive episodes, higher levels of depressive symptoms and dysfunctional attitudes, slower response to therapy, and being unmarried. Ss who fully recovered during therapy were at significantly lower risk for relapse than those who partially recovered. Findings support a relation between residual symptoms and relapse after cessation of active treatment. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",,,4HXV5EQM,1,cognitive,935.0
11,10,Prediction of the three-year course of recurrent depression in primary care patients: Different risk factors for different outcomes,"Conradi, Henk Jan; de Jonge, Peter; Ormel, Johan","Background The objectives of this study are: (1) identification of predictors for the three-year course of recurrent depression in the rarely studied, but relevant sample of primary care patients, and (2) investigation whether different outcome indicators, time to recurrence, proportion depression-free time and mean severity of depressive symptoms during follow-up, are associated with different risk factors. Methods Depression course was established by assessing 110 patients three-monthly with the Composite International Diagnostic Interview and the BDI, during a three-year period. Eight (groups of) predictors, assessed at baseline, were examined: socio-demographics, parental depression, history and severity of depression, anxiety, coping potential, social dysfunctioning and physical functioning. Results Time to recurrence was predicted by number of previous episodes (OR=1.91). Both proportion depressive disorder-free time and mean depression severity during follow-up were predicted by: severity of depression (B=−.19 and .21 respectively), anxiety (B=−.32 and .33), social dysfunctioning (B=−.21 and .22) and physical functioning (B=.24 and −.39). Mean severity was additionally predicted by: educational level (B=−.21), duration of the longest prior episode (B=.32), and coping potential (B=−.40). Coping potential and number of previous episodes were marginally significant predictors for all three outcomes. Limitations Although substantial, sample size was restricted. Conclusion Different outcome variables are predicted by different risk factors. Restriction to one outcome may lead to missing important determinants of the depression course. Number of prior episodes and coping potential seem to warrant special attention from the GP.",2008.0,10.1016/j.jad.2007.04.017,4FARZIFW,1,missing,999.0
9,8,Immature dependence and self-criticism predict the recurrence of major depression.,"Mongrain, Myriam; Leather, Faith","This research examined the associations of unipolar depression with immature dependence and self-criticism (S.J. Blatt et al., 1995) in a sample of graduate students with a diagnosed history of depression. A battery of tests was completed by 158 students, and a subset (n =102) was reached approximately 20 months later for the assessment of new depressive onsets. Self-criticism and neuroticism were uniquely associated with a past history of depression, and self-criticism and immature dependence interacted in predicting past occurrences of depression. Self-criticism was increasingly associated with past depressive episodes as level of immature dependence increased. The interaction of immature dependence and self-criticism was also evident in predicting future occurrence of depression after controlling statistically for the effects of current symptoms, neuroticism, certain Axis II diagnoses, and number of previous depressive episodes. This interactive effect suggests that individuals with high levels of both self-criticism and immature dependence are particularly prone to depressive episodes.",2006.0,10.1002/jclp.20263,IXTYMFJG,1,personality,1071.0
20,19,Psychosocial predictors of the short-term course and outcome of major depression: A longitudinal study of a nonclinical sample with recent-onset episodes.,"Lara, Maria Elena; Klein, Daniel N.; Kasch, Karen L.","Three variables have been hypothesized to play important roles in prolonging the course of depressive episodes: a ruminative response style, significant interpersonal relationships, and childhood adversity. The authors examined whether these variables predicted the short-term course of major depressive disorder (MDD). Participants (n/ \& =/ \& 84) were college students with a recent-onset major depressive episode. Assessments included several interview and self-report measures, and data on interpersonal relationships were obtained from close confidants. Follow-up interviews were conducted 6 mo later. After controlling for baseline severity, harsh discipline in childhood significantly predicted mean level of depression across the follow-up and level of depression at follow-up. Harsh discipline was also significantly associated with relapse but not with recovery. After controlling for baseline severity, rumination and the interpersonal variables did not predict the outcome of MDD. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",,,JN887WXS,1,cognitive,1482.0
17,16,Comparing chronic interpersonal and noninterpersonal stress domains as predictors of depression recurrence in emerging adults.,"Sheets, Erin S.; Craighead, W. Edward","Understanding how persistent interpersonal difficulties distinctly affect the course of major depressive disorder (MDD) during emerging adulthood is critical, given that early experiences impact future coping resources and functioning. Research on stress and MDD has mostly concentrated on stressful life events, while chronic stress largely has not been explored. The present study examined interpersonal (intimate relationship, close friendships, social life, family relationships) and noninterpersonal (academic, work, financial, personal health, and family members' health) domains of chronic stress as time-varying predictors of depressive recurrence in emerging adults. Baseline assessments identified previously depressed emerging adults (N = 119), who subsequently completed 6-month, 12-month and 18-month follow-up interviews to determine chronic stress experiences and onset of new major depressive episodes. Survival analyses indicated that time-varying total chronic stress and chronic interpersonal stress predicted higher risk for depression recurrence; however, chronic noninterpersonal stress was not associated with recurrence. Intimate relationship stress, close friendship stress, family relationship stress, personal health, and family members' health independently predicted MDD recurrence, over and above well-established depression risk factors of dysfunctional cognitions and personality disorder symptoms. Evidence that interpersonal stress could have substantial impact on course of depression is consistent with theories of emerging adulthood, a time when young people are individuating from the family and experiencing significant social transition. (PsycINFO Database Record (c) 2015 APA, all rights reserved) (journal abstract)",2014.0,,KFHYW2QB,1,cognitive,1498.0
27,26,Personality and cognitive vulnerability in remitted recurrently depressed patients.,"van Rijsbergen, Gerard D.; Kok, Gemma D.; Elgersma, Hermien J.; Hollon, Steven D.; Bockting, Claudi L. H.","INTRODUCTION: Personality disorders (PDs) have been associated with a poor prognosis of Major Depressive Disorder (MDD). The aim of the current study was to examine cognitive vulnerability (i.e., dysfunctional beliefs, extremity of beliefs, cognitive reactivity, and rumination) that might contribute to this poor prognosis of patients with PD comorbidity. METHODS: 309 outpatients with remitted recurrent MDD (SCID-I; HAM-D17 \textless /= 10) were included within two comparable RCTs and were assessed at baseline with the Personality Diagnostic Questionnaire-4(+) (PDQ-4(+)), the Dysfunctional Attitude Scale Version-A (DAS-A), the Leiden Index of Depression Sensitivity (LEIDS), the Ruminative Response Scale (RRS), and the Inventory of Depressive Symptomatology-Self Report (IDS-SR). RESULTS: We found an indication that the PD prevalence was 49.5 \% in this remitted recurrently depressed sample. Having a PD (and higher levels of personality pathology) was associated with dysfunctional beliefs, cognitive reactivity, and rumination. Extreme 'black and white thinking' on the DAS was not associated with personality pathology. Brooding was only associated with a Cluster C classification (t(308) = 4.03, p \textless .001) and with avoidant PD specifically (t(308) = 4.82, p \textless .001), while surprisingly not with obsessive-compulsive PD. LIMITATIONS: PDs were assessed by questionnaire and the analyses were cross-sectional in nature. CONCLUSION: Being the first study to examine cognitive reactivity and rumination in patients with PD and remitted MDD, we demonstrated that even after controlling for depressive symptomatology, dysfunctional beliefs, cognitive reactivity, and rumination were associated with personality pathology. Rumination might be a pathway to relapse for patients with avoidant PD. Replication of our findings concerning cognitive vulnerability and specific PDs is necessary.",2015.0,10.1016/j.jad.2014.10.042,F2ZJXWIX,1,cognitive,1744.0
29,28,Eighteen months of drug treatment for depression: predicting relapse and recovery.,"Mulder, Roger T.; Frampton, Christopher M. A.; Luty, Suzanne E.; Joyce, Peter R.","BACKGROUND: The clinically relevant outcomes in treating depression are persistent recovery, relapse, and treatment resistance. METHOD: 175 outpatients treated with antidepressants for 6 months were assessed for major depression. Those who had recovered were prospectively monitored for one year to study rates of relapse (at least two weeks of major depression). Those who were depressed at 6 months were monitored for rates of recovery (at least 8 weeks of no major depression). RESULTS: 94 \ \% \ of the sample was monitored for one year. Of the 123 patients who were not depressed at 6 months 57 (46 \ \% \ ) relapsed. Patients who relapsed were more likely to have a history of recurrent depression, to have residual depressive symptoms, to have a less sustained response to initial treatment, to have avoidant personality disorder symptoms, schizotypal personality disorder symptoms, higher harm avoidance (HA) scores and lower self directedness (SD) scores. Of the 38 patients who were depressed at 6 months 13 (34 \ \% \ ) recovered. There were no patient characteristics associated with recovery. LIMITATIONS: The findings apply to moderately depressed outpatients. There was no placebo control. CONCLUSION: Most patients with depression will recover but many become unwell again within a year. Clinically long term monitoring and sustained efforts to treat patients with major depression seem warranted.",2009.0,10.1016/j.jad.2008.08.002,QZ7VCZGG,1,personality,2110.0
58,57,Clinical factors associated with relapse in primary care patients with chronic or recurrent depression.,"Gopinath, Shamin; Katon, Wayne J.; Russo, Joan E.; Ludman, Evette J.","BACKGROUND: Because in most patients depression is a relapsing/remitting disorder, finding clinical factors associated with risk of relapse is important. The majority of patients with depression are treated in primary care settings, but few previous studies have examined predictors of relapse in primary care patients with recurrent or chronic depression. METHODS: Data from a cohort of 386 primary care patients in a clinical trial were analyzed for clinical and demographic predictors of relapse over a one-year post-study observational period. Patients were selected for a high risk of relapse, based on a history of either 3 previous depressive episodes or dysthymia, and enrolled in a randomized trial of relapse prevention. RESULTS: Factors found to be associated with significantly higher risk of relapse included poorer medication adherence in the 30 days prior to the trial, lower self-efficacy to manage depression, and higher scores on the Child Trauma Questionnaire. LIMITATIONS: Use of a sample of limited diversity taken from a clinical trial, and use of retrospective information from patients with potential for recall bias. CONCLUSIONS: The findings of this report suggest specific risk factors to be targeted in depression relapse prevention interventions. It is encouraging that two of the factors associated with increased risk of relapse, self-efficacy and medication adherence have been seen to improve with the intervention utilized in the primary care trial from which the studied cohort was drawn.",2007.0,10.1016/j.jad.2006.10.023,EWILQGGR,1,behavior,2818.0
48,47,Adult attachment predicts the seven-year course of recurrent depression in primary care,"Conradi, H. J.; Kamphuis, J. H.; de Jonge, P.","BACKGROUND: Attachment theory posits that attachment has a persistent, long-term impact on depression. Empirical data on associations between adult attachment and the long-term course of depression is, however, scarce. The present study addresses this omission. METHOD: Primary care patients with a history of depression (n = 103) completed the Experiences in Close Relationships questionnaire measuring adult attachment dimensions (avoidance and anxiety) and styles (secure, preoccupied, dismissing and fearful). The subsequent seven-year course of depression was assessed with the face-to-face administered Composite International Diagnostic Interview (CIDI) and a life-chart interview based on the Longitudinal Interval Follow-up Evaluation (LIFE). At the end of the seven-year follow-up severity of depression was additionally measured with the Beck Depression Inventory (BDI). RESULTS: The attachment dimensions avoidance and anxiety both showed significant associations during the seven-year course with lower proportions of depressive symptom-free time and higher severity of depression (LIFE and BDI). The secure style predicted compared to preoccupied attachment a significantly higher proportion of symptom-free time (4.97 vs. 1.10 years), compared to dismissing attachment a higher proportion of symptom-free time (4.97 vs. 2.20 years) and lower severity of depression (LIFE: 1.65 vs. 2.14; BDI 6.04 vs. 9.52), and compared to fearful attachment a lower relapse/recurrence rate (45.7% vs. 76.9%), higher proportions of depression diagnosis-free time (7.31 vs. 6.65 years) and symptom-free time (4.97 vs. 0.29 years), and lower severity of depression (LIFE: 1.65 vs. 2.19; BDI 6.04 vs. 15.54). LIMITATIONS: Sample size was restricted. CONCLUSION: Insecure attachment predicts an unfavorable course of depression over a seven-year period.",2018.0,10.1016/j.jad.2017.08.009,4J6HHMRA,1,additional,3214.0
40,39,The association between levels of cortisol secretion and fear perception in patients with remitted depression predicts recurrence,"Bouhuys, A. L.; Bos, E. H.; Geerts, E. and","This study examines the association between cortisol secretion and fear perception in remitted patients to identify mechanisms underlying risk for recurrence of depression. We hypothesized that the stronger the association between cortisol secretion and fear perception in persons with remitted depression, the more recurrence would be experienced. We also investigated whether high levels of cortisol and fear perception per se predict more recurrence. These effects were assumed to be stronger in women than in men. In a prospective design, we investigated 77 outpatients with remitted depression and related the association between their 24-hour urinary free cortisol secretion and fear perception (from ambiguous faces and from vocal expressions) to recurrence of depression within 2 years. We applied Cox regression models, partial correlations, and Fisher z tests. In 21 patients, depression recurred. Irrespective the channel of perception (eye or ear), the interaction between fear perception and cortisol secretion was significantly related to recurrence of depression. Patients high or low on both variables are more at risk. This increased risk was also reflected by a significant association between cortisol secretion and facial fear perception, but only among subjects who experienced recurrence. A trend in the same direction was found for vocal fear perception. Fear perception and cortisol secretion per se did not predict recurrence. No gender differences were found. The association between cortisol secretion and fear perception (probably indicative for altered fear circuits in the brain) constitutes a mechanism underlying risk for recurrence of depression. Copyright \textcopyright 2006 by Lippincott Williams \& Wilkins.",2006.0,10.1097/01.nmd.0000228502.52864.ce,TCG4L3H4,1,cognitive_additional,4162.0
5,4,Severity and comorbidity predict episode duration and recurrence of DSM-IV major depressive disorder.,"Melartin, Tarja K.; Rytsala, Heikki J.; Leskela, Ulla S.; Lestela-Mielonen, Paula S.; Sokero, T. Petteri; Isometsa, Erkki T.","BACKGROUND: Information on the naturalistic outcome of major depressive disorder (MDD) is important in developing rational clinical practices. The aim of this study was to determine the outcome of MDD in a modern secondary-level psychiatric setting and the influence of comorbidity plus psychosocial factors on the outcome of MDD. METHOD: The Vantaa Depression Study is a prospective, naturalistic cohort study of 269 secondary-level care psychiatric outpatients and inpatients diagnosed with a new episode of DSM-IV MDD. Patients were initially interviewed to determine the presence of MDD using the World Health Organization Schedule for Clinical Assessment in Neuropsychiatry and to assess Axis II diagnoses using the Structured Clinical Interview for DSM-III-R personality disorders between February 1, 1997, and May 31, 1998, and were interviewed again at 6 months and 18 months. The exact duration of the index episode and the timing of relapses/recurrences were examined using a life chart. RESULTS: The median length of time that patients met full criteria for a major depressive episode was 1.5 (95 \ \% \ CL = 1.3 to 1.7) months, and the median time to full remission was 8.1 (95 \ \% \ CL = 5.2 to 11.0) months after entry. During the follow-up, 38 \ \% \ of patients had a recurrence. Although numerous factors predict outcome of MDD to some extent, severity of depression and current comorbidity were the 2 most important predictors of longer episode duration and recurrence. CONCLUSION: The course of MDD in modern psychiatric settings remains unfavorable. Any estimates of duration of depressive episodes and rates of recurrence are likely to be dependent on the severity of depression and level of comorbidity. At least among a population of mostly outpatients with MDD in medium-term follow-up, severity of depression and comorbidity appear to be more useful predictors of recurrence than does the number of prior episodes. These factors should influence clinical decision-making regarding the need for maintenance therapy.",2004.0,,6SHZNRNV,1,personality,4619.0
32,31,Long-term outcome of major depressive disorder in psychiatric patients is variable.,"Holma, K. Mikael; Holma, Irina A. K.; Melartin, Tarja K.; Rytsala, Heikki J.; Isometsa, Erkki T.","Objective: The prevailing view of outcome of major depressive disorder (MDD), based on mostly inpatient cohorts sampled from tertiary centers, emphasizes chronicity and frequent recurrences. We investigated the long-term outcome of a regionally representative psychiatric MDD cohort comprising mainly outpatients. Method: The Vantaa Depression Study included 163 patients with DSM-IV MDD (71.5 \% of those eligible) diagnosed using structured and semistructured interviews and followed up at 6 months, 18 months, and 5 years with a life chart between February 1, 1997, and April 30, 2004. The effects of comorbid disorders and other predictors on outcome were comprehensively investigated. Results: Over the 5-year follow-up, 98.8 \% of patients achieved a symptom state below major depressive episode (MDE) criteria, and 88.4 \% reached full remission, with the median time to full remission being 11.0 months. Nearly one third (29.3 \% ) had no recurrences, whereas 30.0 \% experienced 1, 12.9 \% experienced 2, and 27.9 \% experienced 3 or more recurrences. Preceding dysthymic disorder (p = .028), cluster C personality disorder (p = .041), and longer MDE duration prior to entry (p = .011) were the most significant predictors of longer time in achieving full remission. Severity of MDD and comorbidity, especially social phobia, predicted probability of, shorter time to, and number of recurrences. Conclusion: Previous literature on mostly inpatient MDD may have, by generalizing from patients with the most severe psychopathology, overemphasized chronicity of MDD. The long-term outcome of MDD in psychiatric care is variable, with about one tenth of patients having poor, one third having intermediate, and one half having favorable outcomes. In addition to known predictors,.cluster C personality disorders and social phobia warrant further attention as predictors of MDD outcome among outpatients. (PsycINFO Database Record (c) 2016 APA, all rights reserved)",,,VMES294C,1,cognitive,4624.0
6,5,Clinical presentation and course of depression in youth: does onset in childhood differ from onset in adolescence?,"Birmaher, Boris; Williamson, Douglas E.; Dahl, Ronald E.; Axelson, David A.; Kaufman, Joan; Dorn, Lorah D.; Ryan, Neal D.","OBJECTIVE: To simultaneously and prospectively compare the clinical presentation, course, and parental psychiatric history between children and adolescents with major depressive disorder. METHOD: A group of prepubertal children (n = 46) and postpubertal adolescents (n = 22) were assessed with structured interviews for psychopathology and parental psychiatric history and followed once every 2 years for approximately 5 years. RESULTS: With the exception of more depressive melancholic symptoms in the adolescents, both groups had similar depressive symptomatology, duration (average 17 months), severity of the index episode, rates of recovery (85 \% ) and recurrence (40 \% ), comorbid disorders, and parental psychiatric history. Female sex, increased guilt, prior episodes of depression, and parental psychopathology were associated with worse longitudinal course. CONCLUSIONS: In general, major depressive disorder is manifested similarly in children and adolescents, and both groups have a protracted clinical course and high family loading for psychiatric disorders.",2004.0,10.1097/00004583-200401000-00015,IYJSZWT9,1,psychodynamic,4877.0
16,15,Group treatment of depressed individuals: The coping with depression course.,"Lewinsohn, Peter M.; Clarke, Gregory N.","Describes a coping-with-depression (CWD) course that is a multimodal, psychoeducational group treatment for unipolar depression. The major vehicle for treatment is an explicit educational experience that addresses several target areas, including social skills, thought patterns, pleasant activities, and relaxation. The theoretical background and foundation on which CWD is based is discussed; the CWD course is described, focusing on selection of participants and course leaders; and the efficacy of CWD is noted, citing several treatment outcome studies. Seven variables are identified that account for outcome variance beyond that explained by pretreatment depression level: expected improvement, satisfaction with major life roles, concurrent treatment, perceived social support from family members, physical problems, suicidal attempts, and perceived mastery. Long-term follow-up and prediction of relapse are addressed. Modifications of the CWD course have also been successfully developed for depressed elderly populations, outpatients who failed to respond to antidepressant medication, and high school students (aged 14-28 yrs). (62 ref) (PsycINFO Database Record (c) 2016 APA, all rights reserved)",,,UD87M8H3,1,behavior,6386.5
